,Background,Back,Skin,Clothes,Helmet,Hair,Nose,Mouth,Ears,Eyes,Hat,Legendary,Charity,Rarity score,Token Id
2455,green,black_cape,nude,bling_bling,yellow,none,white,sad,round,pirate,none,None,None,19.0537212642883,2456
2456,cream,none,nude,martian,blue,none,red,malicious,regular,angry,none,None,None,2.056506934232251,2457
2457,yellow,none,nude,plaid_shirt,yellow,none,pink,malicious,small,80s_glasses,none,None,None,2.8379067414696015,2458
2458,grey,none,nude,cardigan,red,none,yellow,party_horn,small,yellow_glasses,none,None,None,3.605172009946415,2459
2459,dark_blue,none,nude,policeman,purple,blond_short,turquoise,moustache,regular,monster,none,None,None,23.008426486915184,2460
2460,grey,tennis,black,mechanic,white,none,white,moustache,round,angry,none,None,None,30.628494492907365,2461
2461,pink,skater,nude,cyclist,blue,none,yellow,smile,pointy,hopeful,none,None,None,18.343174823131115,2462
2462,yellow,none,nude,ghost,turquoise,none,green,smile,none,regular,gentleman,None,None,5.909656376250515,2463
2463,yellow,red_cape,nude,read_or_die,blue,none,yellow,confident,round,professor,none,None,None,18.514929301866506,2464
2464,green,black_cape,nude,policeman,purple,none,black,walrus,regular,big_eyes,none,None,None,17.547429307953124,2465
2465,pink,red_cape,nude,worker,light_green,none,white,moustache,round,manga,none,None,None,18.856265186515053,2466
2466,turquoise,none,nude,sailor,red,none,pink,smile,round,yellow_glasses,none,None,None,2.626545852622295,2467
2467,green,none,black,chef,rainbow,blond_short,yellow,rabbit,zombie,professor,none,None,None,37.08182286513279,2468
2468,purple,none,black,dollar_sign,silver,black_short,pink,rabbit,regular,3d_glasses,none,None,None,34.39672294262795,2469
2469,green,tennis,nude,plaid_shirt,orange,none,pink,big_smile,regular,80s_glasses,none,None,None,16.881762160784845,2470
2470,green,none,nude,cardigan,black,none,green,big_smile,small,yellow_glasses,none,None,None,2.6996535145924923,2471
2471,turquoise,none,nude,bling_bling,white,none,yellow,wow,small,wink,none,None,None,2.1551917751229914,2472
2472,yellow,tennis,black,worker,dark_green,none,turquoise,chewing_gum,pointy,pirate,none,None,None,32.54364226900713,2473
2473,grey,none,black,bling_bling,turquoise,curly,heart,bubbles,small_wings,80s_glasses,none,None,None,37.88568844745333,2474
2474,red,none,black,chef,yellow,none,red,party_horn,small,hopeful,none,None,None,14.422722907578677,2475
2475,turquoise,none,nude,pilot,cyborg,black_short,red,walrus,zombie,angry,none,None,None,24.985690029295757,2476
2476,yellow,none,nude,ufo,blue,none,red,smile,small,vegas_glasses,none,None,None,0.818142355670131,2477
2477,green,artist,nude,ballet,orange,none,blue,smile,small,manga,none,None,None,15.76209212382402,2478
2478,cream,none,nude,doctor,yellow,none,red,malicious,none,regular,cap,None,None,8.271587401927176,2479
2479,pink,none,black,tattoo,black,blond_short,pig,bubbles,emperor,manga,none,None,None,39.31271492014607,2480
2480,turquoise,black_cape,nude,chef,orange,none,yellow,confident,round,wink,none,None,None,17.389457772718632,2481
2481,cream,none,nude,worker,light_blue,none,pink,party_horn,regular,hopeful,none,None,None,4.242748620952883,2482
2482,pink,none,nude,plaid_shirt,red,none,blue,malicious,none,regular,cook,None,None,7.585851001183222,2483
2483,green,tennis,black,pilot,black,none,black,smoking_pipe,small,yellow_glasses,none,None,None,29.156205963466995,2484
2484,purple,red_cape,nude,plaid_shirt,black,none,turquoise,moustache,pointy,80s_glasses,none,None,None,19.643261480720042,2485
2485,turquoise,none,nude,read_or_die,turquoise,none,green,smile,none,regular,worker,None,None,5.661350764073142,2486
2486,turquoise,none,nude,drawing_my_life,turquoise,none,red,wow,none,regular,sherlock,None,None,6.118661050128677,2487
2487,purple,none,nude,read_or_die,turquoise,none,red,smile,none,regular,worker,None,None,5.6163368874115704,2488
2488,pink,none,nude,drawing_my_life,turquoise,none,green,smile,none,regular,doctor,None,None,5.723340972361442,2489
2489,turquoise,none,nude,policeman,pink,none,turquoise,wow,small,wink,none,None,None,1.5825785333582345,2490
2490,grey,none,black,doctor,blue,none,red,walrus,none,regular,captain,None,None,20.22083594863266,2491
2491,cream,none,white,chef,dark_green,black_short,blue,music,emperor,wink,none,None,None,39.85980077016899,2492
2492,red,red_cape,black,mechanic,silver,none,white,wow,small,big_eyes,none,None,None,28.369556122184292,2493
2493,yellow,red_cape,black,read_or_die,black,none,pink,smile,none,suspicious,cap,None,None,37.261909094977256,2494
2494,yellow,guitar,black,sailor,pink,none,blue,tongue_out,small,angry,none,None,None,29.142215455010135,2495
2495,turquoise,none,nude,ghost,yellow,none,green,sad,regular,yellow_glasses,none,None,None,2.372475757308948,2496
2496,green,none,nude,sailor,black,none,pink,big_smile,round,retro_glasses,none,None,None,5.297955328777702,2497
2497,pink,none,white,ninja,light_green,blond_short,yellow,sad,pointy,vampire,none,None,None,37.530214776070935,2498
2498,green,black_cape,nude,ufo,pink,none,blue,malicious,none,regular,martian,None,None,21.765450144426758,2499
2499,green,black_cape,nude,doctor,turquoise,none,green,smile,small,angry,none,None,None,13.863564710659185,2500
2500,orange,none,nude,read_or_die,orange,none,blue,smile,none,regular,martian,None,None,6.045111349252684,2501
2501,turquoise,none,nude,cyclist,purple,none,black,smile,none,regular,gentleman,None,None,6.657549938553414,2502
2502,turquoise,skater,nude,policeman,yellow,none,pink,party_horn,regular,vampire,none,None,None,18.740639211435056,2503
2503,purple,none,black,tie_and_dye,silver,none,whiskers,wow,pointy,yellow_glasses,none,None,None,18.182904565132745,2504
2504,orange,none,nude,chef,white,none,black,big_smile,small,yellow_glasses,none,None,None,3.4189920006003094,2505
2505,orange,none,nude,doctor,light_blue,none,red,smile,none,regular,police,None,None,6.538978740556739,2506
2506,cream,black_wings,black,drawing_my_life,white,none,heart,smile,round,pirate,none,None,None,30.913745719780028,2507
2507,orange,none,nude,read_or_die,red,none,blue,smile,none,regular,worker,None,None,6.104289870575955,2508
2508,grey,none,black,cardigan,dark_green,none,black,beard,pointy,vegas_glasses,none,None,None,17.567776316452072,2509
2509,orange,none,nude,mechanic,yellow,none,red,smoking_pipe,none,regular,crazy,None,None,9.157467787680488,2510
2510,green,none,nude,read_or_die,black,none,green,sad,small,retro_glasses,none,None,None,3.0692356246591905,2511
2511,orange,none,nude,drawing_my_life,pink,none,green,sad,small,hopeful,none,None,None,3.294946634248212,2512
2512,purple,none,nude,cyclist,purple,none,red,smile,none,regular,cowboy,None,None,5.966261320202151,2513
2513,pink,none,nude,gentleman,pink,none,pink,beard,pointy,wink,none,None,None,5.74924596699792,2514
2514,purple,none,nude,ghost,turquoise,none,green,smile,none,regular,sailor,None,None,5.559758077416153,2515
2515,grey,none,nude,doctor,light_green,none,turquoise,smile,none,regular,gentleman,None,None,7.413752197945348,2516
2516,pink,black_wings,nude,gentleman,dark_green,none,yellow,walrus,pointy,vegas_glasses,none,None,None,21.499372587487876,2517
2517,orange,guitar,nude,ninja,black,none,black,small_beard,pointy,vegas_glasses,none,None,None,20.858997754782983,2518
2518,red,skater,black,ballet,yellow,none,heart,chewing_gum,regular,pirate,none,None,None,32.306715827144764,2519
2519,orange,none,black,grey_hoodie,dark_green,none,pink,smile,round,angry,none,None,None,15.074520030500164,2520
2520,yellow,none,nude,ghost,red,none,blue,smile,none,regular,sailor,None,None,5.754526968707263,2521
2521,green,none,nude,grey_hoodie,blue,none,black,smile,regular,hopeful,none,None,None,2.3189528646025446,2522
2522,orange,guitar,black,gentleman,light_green,none,pink,party_horn,small,monster,none,None,None,29.92070309475863,2523
2523,purple,none,nude,doctor,orange,none,blue,smile,none,regular,doctor,None,None,5.5824600873753045,2524
2524,purple,skater,nude,gentleman,orange,none,turquoise,smoking_pipe,regular,manga,none,None,None,17.87189337295134,2525
2525,red,none,nude,ballet,dark_green,none,black,walrus,round,professor,none,None,None,6.4687172470426155,2526
2526,red,black_cape,nude,pilot,yellow,none,green,malicious,regular,yellow_glasses,none,None,None,16.170908387444463,2527
2527,orange,tennis,black,ballet,orange,none,red,malicious,round,80s_glasses,none,None,None,28.344186878249655,2528
2528,pink,none,nude,read_or_die,orange,none,green,smile,none,regular,sailor,None,None,5.697960848940798,2529
2529,cream,none,nude,cyclist,light_blue,none,blue,beard,small,vampire,none,None,None,4.067883871977749,2530
2530,yellow,none,nude,gentleman,pink,none,white,smile,regular,vegas_glasses,none,None,None,1.486722775836677,2531
2531,grey,none,nude,chef,black,none,red,confident,small,vegas_glasses,none,None,None,3.2750722612670335,2532
2532,red,red_cape,nude,drawing_my_life,white,none,pink,party_horn,round,professor,none,None,None,18.92951405554563,2533
2533,grey,none,nude,cyclist,blue,none,yellow,beard,small,professor,none,None,None,4.572761279384831,2534
2534,grey,tennis,nude,read_or_die,red,none,green,malicious,small,angry,none,None,None,15.750664755660965,2535
2535,cream,none,nude,ufo,pink,none,yellow,malicious,regular,yellow_glasses,none,None,None,3.3569030873262338,2536
2536,purple,none,nude,pilot,turquoise,none,red,smoking_pipe,pointy,angry,none,None,None,4.4376390641087395,2537
2537,cream,none,black,read_or_die,yellow,black_short,black,big_smile,regular,hopeful,none,None,None,31.237913379740156,2538
2538,red,none,nude,cyclist,light_blue,none,red,tongue_out,none,regular,cowboy,None,None,8.497245422736219,2539
2539,turquoise,none,nude,read_or_die,red,none,red,smile,none,regular,worker,None,None,5.720728184951418,2540
2540,green,black_cape,black,doctor,pink,none,red,wow,round,manga,none,None,None,27.59679411999868,2541
2541,pink,red_cape,nude,ballet,purple,none,turquoise,confident,pointy,rogue,none,None,None,19.928227222507324,2542
2542,orange,none,nude,policeman,purple,none,blue,smile,none,regular,captain,None,None,6.434550432413771,2543
2543,yellow,none,nude,read_or_die,turquoise,none,green,smile,none,regular,cowboy,None,None,5.791091687033223,2544
2544,pink,none,nude,martian,turquoise,none,red,smile,none,regular,worker,None,None,5.861755340483894,2545
2545,yellow,black_cape,nude,ballet,white,none,red,moustache,small,pirate,none,None,None,18.235658745862313,2546
2546,orange,none,black,chef,black,none,pink,moustache,regular,professor,none,None,None,15.680748849596535,2547
2547,pink,guitar,artist,jersey,rainbow,none,blue,tongue_out,round,zombie,none,None,None,35.9707771823419,2548
2548,pink,none,nude,policeman,red,none,green,smile,none,regular,cowboy,None,None,6.002657270161226,2549
2549,green,guitar,black,ballet,orange,none,heart,malicious,pointy,yellow_glasses,none,None,None,30.809247049733585,2550
2550,grey,none,nude,martian,light_green,none,turquoise,malicious,none,regular,doctor,None,None,8.28848098195014,2551
2551,red,none,nude,drawing_my_life,orange,none,blue,smile,none,regular,sailor,None,None,5.588087775192043,2552
2552,yellow,black_cape,black,plaid_shirt,light_blue,none,turquoise,moustache,round,hopeful,none,None,None,29.974207869701225,2553
2553,grey,tennis,black,cardigan,pink,none,red,confident,regular,big_eyes,none,None,None,28.98987922740796,2554
2554,orange,none,nude,ghost,red,none,green,smile,none,regular,cowboy,None,None,6.067486352224259,2555
2555,green,none,black,plaid_shirt,yellow,black_short,red,confident,round,vegas_glasses,none,None,None,31.759739542741976,2556
2556,yellow,none,nude,astronaut,light_green,black_short,yellow,sad,small,retro_glasses,none,None,None,21.14949536491555,2557
2557,turquoise,none,nude,ghost,red,none,red,wow,none,regular,worker,None,None,6.169377358043538,2558
2558,turquoise,none,nude,worker,pink,black_long,green,bubbles,none,regular,sheriff,None,None,26.99190336494966,2559
2559,red,none,nude,chef,light_green,none,red,wow,none,regular,sailor,None,None,6.911505695371405,2560
2560,yellow,none,black,chef,dark_green,none,blue,sad,round,vegas_glasses,none,None,None,15.4495251813456,2561
2561,orange,black_cape,nude,cyclist,turquoise,none,black,moustache,round,retro_glasses,none,None,None,18.348598597458725,2562
2562,pink,none,nude,policeman,white,none,green,big_smile,small,manga,none,None,None,3.018529830742959,2563
2563,orange,none,nude,chef,orange,none,black,big_smile,small,vegas_glasses,none,None,None,2.44582549990897,2564
2564,green,tennis,black,cyclist,orange,none,heart,tongue_out,none,regular,sheriff,None,None,35.16609001551641,2565
2565,purple,none,nude,chef,yellow,none,turquoise,sad,small,80s_glasses,none,None,None,3.3710503211232736,2566
2566,orange,red_cape,nude,cyclist,dark_green,none,pink,tongue_out,regular,big_eyes,none,None,None,18.79978583674504,2567
2567,purple,none,nude,drawing_my_life,turquoise,none,green,smile,none,regular,worker,None,None,5.633125589781489,2568
2568,yellow,black_cape,nude,martian,blue,none,pink,small_beard,round,angry,none,None,None,18.72080623721465,2569
2569,dark_blue,none,black,bling_bling,purple,black_short,red,tongue_out,none,suspicious,crazy,None,None,43.723110209056735,2570
2570,pink,none,black,jersey,light_blue,ginger_short,red,big_smile,pointy,yellow_glasses,none,None,None,32.79774277048532,2571
2571,cream,none,nude,ghost,pink,none,white,big_smile,regular,retro_glasses,none,None,None,3.526266445855638,2572
2572,turquoise,none,nude,doctor,light_green,none,white,smile,none,regular,cowboy,None,None,6.666012510181092,2573
2573,pink,guitar,nude,drawing_my_life,red,none,black,tongue_out,none,regular,cap,None,None,23.494604422776455,2574
2574,green,jetpack,black,read_or_die,purple,none,white,small_beard,regular,hopeful,none,None,None,29.934817302843808,2575
2575,artnotes,none,white,astronaut,red,none,yellow,small_beard,none,cyborg,gentleman,None,None,33.243546112406975,2576
2576,green,tennis,nude,chef,light_green,none,heart,moustache,none,regular,spikes,None,None,24.924946877032543,2577
2577,green,none,nude,cyclist,turquoise,none,pink,smile,none,regular,captain,None,None,6.770346111289424,2578
2578,green,none,nude,read_or_die,turquoise,none,green,smile,none,regular,doctor,None,None,5.779777512790039,2579
2579,orange,none,nude,cyclist,purple,none,black,smile,none,regular,rainbow,None,None,7.1540101457956276,2580
2580,turquoise,none,alien,skull,turquoise,ginger_long,yellow,wow,emperor,hopeful,none,None,None,38.77699946578847,2581
2581,pink,red_cape,nude,sailor,turquoise,none,green,smile,small,retro_glasses,none,None,None,14.850893697535767,2582
2582,yellow,red_cape,nude,thriller,red,none,heart,chewing_gum,pointy,retro_glasses,none,None,None,21.41759909873241,2583
2583,grey,none,nude,cyclist,silver,dreadlocks,red,sad,demon_horns,monster,none,None,None,25.85729215760496,2584
2584,green,none,nude,doctor,turquoise,none,green,wow,none,regular,worker,None,None,6.48242169759639,2585
2585,pink,tennis,nude,gentleman,light_green,none,black,moustache,regular,professor,none,None,None,18.029770567471378,2586
2586,turquoise,none,nude,drawing_my_life,orange,none,green,smile,none,regular,sailor,None,None,5.441297930004784,2587
2587,grey,tennis,nude,ninja,red,none,turquoise,wow,pointy,professor,none,None,None,18.51517058993194,2588
2588,green,none,nude,gentleman,black,none,black,sad,small,wink,none,None,None,3.1960701596763625,2589
2589,grey,none,nude,leather_jacket,white,blond_short,yellow,smoking_pipe,round,vr,none,None,None,24.068965867771308,2590
2590,yellow,none,nude,drawing_my_life,turquoise,none,green,smile,none,regular,doctor,None,None,5.714915773909446,2591
2591,green,none,nude,policeman,orange,none,green,smile,none,regular,sailor,None,None,5.74595588245806,2592
2592,red,none,nude,policeman,red,none,green,smile,none,regular,doctor,None,None,6.04216538987232,2593
2593,dark_blue,none,nude,chef,purple,black_short,green,chewing_gum,bunny,pirate,none,None,None,26.51731856407928,2594
2594,cream,none,zombie,chef,black,black_long,blue,chewing_gum,none,regular,cook,None,None,42.196670144534714,2595
