,Identity,Type,Hat,Face,Suit,Base,Back,Origin,Accessory,Mask,Rarity score,Token Id
2232,female,Villain,leprechaun,ğŸ¤ ,aero,human,acid launcher,mars,void earring,None,62.52332979333124,2233
2233,male,Villain,sleek,â›½,charm,whiteout,None,saturn,None,None,16.35840876216184,2234
2234,male,Hero,western,â›½,shimmer,human,shotgun,neptune,None,None,40.599778641190134,2235
2235,male,Villain,None,ğŸ—¡ï¸�,shimmer,chrome,cape,neptune,None,None,20.227638897228708,2236
2236,male,Villain,classy,ğŸ’ª,DAO,bones,None,saturn,None,None,15.523270770063025,2237
2237,male,Villain,red waves,â�„ï¸�,rime,ruby,shield,neptune,void earring,None,58.268979568009684,2238
2238,female,Villain,sleek,ğŸ�±,haste,graffiti,cape,saturn,None,None,28.599066596431033,2239
2239,male,Villain,red waves,â�±ï¸�,prodigy,snow leopard,None,jupiter,None,None,14.092319056976857,2240
2240,female,Villain,dreadlocks,ğŸ—¡ï¸�,shift,whiteout,shotgun,saturn,None,None,30.235660054204356,2241
2241,female,Villain,None,â˜€ï¸�,candy,leopard,cape,saturn,glass earring,None,47.10348199110923,2242
2242,female,Villain,None,None,array,galaxy,demon wings,jupiter,None,karat,52.3981329409159,2243
2243,female,Villain,fringe,ğŸ�€,DAO,bones,None,jupiter,None,None,20.928117502249634,2244
2244,male,Villain,None,ğŸ‘�ï¸�,aero,snake,demon wings,uranus,None,None,20.95362196406214,2245
2245,female,Villain,sleek,ğŸ¥‹,array,bones,cat tail,saturn,None,None,31.16302911556479,2246
2246,male,Villain,None,None,zone,chrome,None,uranus,None,molten,44.291614637842635,2247
2247,female,Villain,None,â˜�ï¸�,sheath,graffiti,None,uranus,None,None,19.71544659337776,2248
2248,male,Villain,pompadour,ğŸ’�,athena,magma,cape,neptune,None,None,28.402062465119137,2249
2249,male,Villain,None,âš”ï¸�,noxious,symbols,shield,saturn,None,None,17.44125537306946,2250
2250,male,Villain,pompadour,ğŸ‘»,sheath,sherbet,shotgun,jupiter,None,None,19.33368960400731,2251
2251,male,Villain,sleek,â˜€ï¸�,aero,human,shotgun,saturn,gold earring,None,42.3913806093794,2252
2252,male,Villain,hazel,ğŸ’�,athena,human,bionic vertebrae,jupiter,None,None,16.660532593728593,2253
2253,male,Hero,slick blonde,ğŸ�±,spectre,graffiti,cape,saturn,None,None,38.90035818246792,2254
2254,female,Villain,None,ğŸ—¡ï¸�,DAO,human,blades,jupiter,None,None,14.763612532342751,2255
2255,male,Hero,tribal,ğŸ¥‹,zone,galaxy,shotgun,saturn,void earring,None,65.80395619321455,2256
2256,male,Villain,dreadlocks,ğŸ—¡ï¸�,rime,sherbet,bionic vertebrae,venus,None,None,34.16362077367503,2257
2257,male,Hero,None,ğŸ’�,shimmer,sherbet,shotgun,saturn,None,None,31.401870601071778,2258
2258,female,Villain,hazel,ğŸ�±,warp,leopard,shield,jupiter,None,None,26.714948668840595,2259
2259,female,Villain,None,ğŸ�±,noxious,snake,None,saturn,None,None,13.840349900183973,2260
2260,male,Villain,fringe,ğŸ¤ ,DAO,leopard,cape,jupiter,None,None,19.84571516519205,2261
2261,male,Villain,fortune,ğŸ�±,sheath,human,cape,jupiter,None,None,15.733146117261255,2262
2262,female,Hero,None,â›½,noxious,graffiti,demon wings,neptune,None,None,43.90615842611755,2263
2263,male,Villain,red waves,âš¡,array,diamond,demon wings,earth,None,None,33.043258518583215,2264
2264,female,Villain,None,ğŸ’ª,karat,human,None,neptune,None,None,15.993104906222626,2265
2265,female,Villain,tribal,â›½,smog,bones,demon wings,jupiter,pearl earring,None,54.65614950041674,2266
2266,female,Villain,slick blonde,ğŸŒ�,prodigy,human,cape,jupiter,None,None,21.641527474651966,2267
2267,female,Hero,headband red,ğŸ�±,aero,sherbet,None,jupiter,None,None,37.98967605591308,2268
2268,male,Villain,pompadour,ğŸ”«,shimmer,snake,cape,jupiter,None,None,21.650167212779536,2269
2269,male,Villain,hazel,â�„ï¸�,warp,human,shotgun,saturn,gold earring,None,42.28643132991309,2270
2270,male,Villain,classy,ğŸ’¡,athena,human,angel wings,mercury,None,None,30.063855422044718,2271
2271,male,Villain,dreadlocks,ğŸ’¡,warp,magma,cat tail,jupiter,None,None,21.27664312869603,2272
2272,male,Villain,leprechaun,ğŸŒ�,rime,bubblegum,cape,saturn,None,None,23.836461219261263,2273
2273,female,Villain,tribal,ğŸ�š,lone,snake,None,venus,feather earring,None,56.84215015735451,2274
2274,male,Villain,dreadlocks,ğŸ�±,sheath,human,None,neptune,None,None,16.2450445170416,2275
2275,male,Villain,frosted hood,ğŸ‘»,rime,gold,cape,saturn,feather earring,None,50.8338344834022,2276
2276,male,Villain,None,ğŸ’ª,prodigy,sherbet,None,jupiter,None,None,6.3076964883011035,2277
2277,male,Villain,fox,ğŸ’�,spectre,human,None,saturn,feather earring,None,36.369867163050834,2278
2278,male,Villain,fringe,ğŸ¤ ,DAO,bubblegum,None,neptune,void earring,None,48.576366047466344,2279
2279,female,Villain,fortune,ğŸ¦„,sly,magma,cape,saturn,None,None,31.45682716614646,2280
2280,male,Villain,classy,ğŸ’¡,haste,jelly,cape,mercury,None,None,32.04447654129542,2281
2281,female,Hero,classy,â˜€ï¸�,warp,graffiti,cape,saturn,None,None,43.3395910418199,2282
2282,male,Villain,slick blonde,ğŸ¤ ,shift,whiteout,angel wings,uranus,None,None,33.98739945963788,2283
2283,female,Villain,slick blonde,â›½,kendo,leopard,None,jupiter,glass earring,None,45.278099423134265,2284
2284,male,Villain,None,â˜�ï¸�,shift,bubblegum,blades,saturn,None,None,17.118081212419384,2285
2285,male,Villain,None,â�±ï¸�,beam,chrome,None,saturn,None,None,8.095391438581567,2286
2286,male,Villain,dreadlocks,ğŸ’�,sly,human,cape,earth,None,None,26.63124704654788,2287
2287,male,Villain,frosted hood,ğŸ§ª,rime,emerald,None,jupiter,None,None,17.705596593799296,2288
2288,female,Villain,dreadlocks,â›½,zone,graffiti,demon wings,jupiter,silver earring,None,52.797341859730004,2289
2289,male,Villain,leprechaun,ğŸ’ª,zone,bubblegum,cape,jupiter,None,None,20.525489045836615,2290
2290,male,Hero,pompadour,ğŸ‘�ï¸�,spectre,magma,shotgun,jupiter,None,None,36.0931512121299,2291
2291,female,Villain,hazel,â�±ï¸�,zone,leopard,shotgun,uranus,None,None,31.666476154261247,2292
2292,female,Villain,red waves,ğŸ’ª,lone,human,shield,pluto,None,None,34.33117915028568,2293
2293,male,Villain,classy,ğŸ¤ ,None,magma,cat tail,jupiter,None,None,22.292162163597382,2294
2294,female,Hero,red waves,â˜€ï¸�,warp,whiteout,shotgun,jupiter,gold earring,None,68.87075695298871,2295
2295,male,Villain,fringe,âš”ï¸�,shift,symbols,blades,saturn,None,None,24.579250996533165,2296
2296,male,Villain,sleek,ğŸ�š,None,emerald,cat tail,jupiter,None,None,22.951059837231284,2297
2297,male,Villain,tribal,âš¡,warp,gold,cape,jupiter,None,None,20.139453058267208,2298
2298,female,Villain,red waves,â�±ï¸�,beam,gold,cat tail,jupiter,None,None,28.27599639004797,2299
2299,male,Villain,slick blonde,âš¡,array,gold,cape,mars,None,None,33.08942602504331,2300
2300,female,Villain,None,â˜�ï¸�,sly,chrome,None,jupiter,None,None,12.803809571966267,2301
2301,male,Hero,hazel,ğŸŒ�,rime,human,None,venus,None,None,36.47085296420149,2302
2302,male,Villain,tribal,â�±ï¸�,sheath,gold,blades,jupiter,feather earring,None,47.48123229959395,2303
2303,male,Villain,fringe,ğŸ’ª,beam,galaxy,None,venus,None,None,25.64514897619566,2304
2304,female,Villain,fortune,ğŸŒ�,DAO,human,None,saturn,None,None,18.25913129635839,2305
2305,female,Hero,None,ğŸ”«,lone,snow leopard,cape,saturn,None,None,38.76176542276129,2306
2306,female,Villain,None,â›½,kendo,galaxy,shotgun,uranus,void earring,None,51.253309208176944,2307
2307,female,Hero,None,None,spectre,alien,shotgun,saturn,None,shard,68.72316848270297,2308
2308,female,Hero,None,ğŸ¤ ,noxious,galaxy,blades,jupiter,None,None,37.19250956626306,2309
2309,male,Hero,western,ğŸ¥‹,shimmer,symbols,cape,jupiter,gold earring,None,66.33687430889542,2310
2310,female,Villain,red waves,ğŸ�±,warp,human,None,neptune,None,None,21.41897401632053,2311
2311,male,Hero,red waves,ğŸ‘½,cove,galaxy,None,jupiter,None,None,32.639768457840525,2312
2312,male,Hero,leprechaun,ğŸ—¡ï¸�,candy,diamond,demon wings,saturn,None,None,42.93291310412875,2313
2313,female,Villain,dreadlocks,ğŸ§ª,DAO,leopard,blades,jupiter,None,None,28.36414741099536,2314
2314,male,Villain,classy,ğŸŒ�,strobe,human,blades,saturn,silver earring,None,44.514540017292724,2315
2315,male,Villain,None,None,candy,alien,shotgun,neptune,None,alien,53.12396399985023,2316
2316,male,Villain,None,ğŸ¦„,candy,human,cape,saturn,gold earring,None,37.28487414566681,2317
2317,male,Villain,tribal,ğŸ’¡,aero,diamond,None,jupiter,None,None,15.158260315000833,2318
2318,male,Villain,tribal,ğŸ—¡ï¸�,kendo,chrome,cape,jupiter,feather earring,None,45.37476404899824,2319
2319,female,Villain,pompadour,âš¡,zone,gold,demon wings,saturn,glass earring,None,55.57493002952019,2320
2320,female,Villain,slick blonde,âš”ï¸�,zone,human,staff,jupiter,void earring,None,49.77200233144246,2321
2321,male,Villain,fox,ğŸ—¡ï¸�,sheath,emerald,staff,saturn,None,None,25.41852602524073,2322
2322,male,Villain,tribal,ğŸ”«,beam,diamond,cat tail,jupiter,None,None,24.604459468773975,2323
2323,female,Hero,red waves,â�„ï¸�,lone,human,None,jupiter,None,None,31.69941314050877,2324
2324,male,Hero,classy,â˜�ï¸�,noxious,human,shotgun,earth,None,None,41.585883572608736,2325
2325,male,Villain,hazel,ğŸ’�,zone,sherbet,None,neptune,None,None,20.156157397040843,2326
2326,male,Hero,None,ğŸ’�,shimmer,leopard,staff,jupiter,feather earring,None,57.718866465742444,2327
2327,male,Hero,red waves,ğŸ�­,spectre,whiteout,shotgun,saturn,glass earring,None,66.29483858050017,2328
2328,male,Villain,headband blonde,â�±ï¸�,spectre,human,cape,jupiter,feather earring,None,41.06542513353995,2329
2329,female,Villain,leprechaun,â›½,haste,bones,None,mars,None,None,32.6065750304559,2330
2330,male,Villain,headband red,ğŸ¥‹,beam,leopard,None,saturn,feather earring,None,44.51464659337632,2331
2331,female,Villain,pompadour,ğŸ�±,kendo,snake,blades,jupiter,None,None,26.72333618745906,2332
2332,male,Villain,None,ğŸ’¡,karat,alien,None,neptune,None,None,16.094178356588582,2333
2333,female,Villain,tribal,ğŸ’�,zone,bones,cat tail,saturn,None,None,29.387963206202382,2334
2334,male,Villain,classy,ğŸ‘�ï¸�,lone,graffiti,None,uranus,None,None,20.525470568707167,2335
2335,male,Villain,leprechaun,â˜€ï¸�,rime,human,cape,uranus,None,None,23.727331623587077,2336
2336,male,Villain,hazel,â�„ï¸�,sly,snake,shield,jupiter,pearl earring,None,49.562439849012264,2337
2337,male,Hero,dreadlocks,â˜�ï¸�,DAO,human,None,saturn,None,None,28.18321921665545,2338
2338,female,Villain,classy,ğŸ‘�ï¸�,rime,galaxy,angel wings,saturn,None,None,31.666607010407876,2339
2339,female,Villain,hazel,â˜�ï¸�,sheath,emerald,bionic vertebrae,saturn,void earring,None,55.60436522670368,2340
2340,female,Villain,red waves,ğŸ’�,spectre,sherbet,shotgun,uranus,None,None,32.174281837484024,2341
2341,female,Villain,sleek,ğŸ’�,prodigy,snake,None,jupiter,None,None,19.51390180001885,2342
2342,female,Villain,pompadour,â�±ï¸�,aero,snow leopard,shotgun,jupiter,None,None,26.223952321055393,2343
2343,male,Villain,hazel,ğŸ—¡ï¸�,warp,chrome,cat tail,uranus,gold earring,None,53.27580254077402,2344
2344,female,Hero,None,â›½,sheath,gold,shotgun,jupiter,None,None,34.582397470874724,2345
2345,female,Villain,fringe,ğŸ’¡,sly,chrome,None,jupiter,None,None,20.286106203062285,2346
2346,male,Villain,acid washed,ğŸ�±,lone,gold,cape,jupiter,None,None,21.57885560849828,2347
2347,male,Villain,slick blonde,ğŸ’�,haste,human,None,saturn,None,None,11.477795554049704,2348
2348,female,Villain,sleek,â›½,spectre,diamond,blades,jupiter,ice earring,None,52.6504671013006,2349
2349,male,Hero,hazel,â›½,charm,graffiti,shield,jupiter,gold earring,None,64.95636697942895,2350
2350,female,Villain,western,ğŸ�±,strobe,human,bionic vertebrae,jupiter,None,None,25.334408095180766,2351
2351,male,Villain,None,None,kendo,leopard,cape,jupiter,None,shard,43.21332082739282,2352
2352,male,Hero,sleek,ğŸŒ�,zone,emerald,shotgun,jupiter,None,None,36.433082472503365,2353
2353,male,Villain,None,ğŸ’¡,lone,bones,shotgun,saturn,None,None,14.818382858622345,2354
2354,male,Villain,classy,ğŸ§ª,rime,ruby,cape,jupiter,feather earring,None,47.64907981290199,2355
2355,male,Villain,headband blonde,ğŸ§ª,strobe,human,cape,neptune,None,None,26.17388889983159,2356
2356,male,Villain,sleek,â˜�ï¸�,lone,galaxy,None,jupiter,None,None,13.979015499431426,2357
2357,male,Villain,None,None,prodigy,bubblegum,demon wings,jupiter,None,karat,46.15470335763243,2358
2358,male,Villain,tribal,ğŸ‘½,sly,jelly,bionic vertebrae,venus,ice earring,None,61.839654676966084,2359
2359,male,Villain,hazel,â�±ï¸�,lone,jelly,shotgun,jupiter,None,None,19.207776525777433,2360
2360,male,Villain,None,ğŸŒ�,spectre,gold,None,uranus,None,None,13.500668226305235,2361
2361,female,Villain,sleek,ğŸŒ�,cove,sherbet,shotgun,jupiter,gold earring,None,53.049084108334895,2362
2362,male,Hero,sleek,â›½,surge,leopard,cat tail,saturn,ice earring,None,66.46261751007813,2363
2363,male,Villain,None,â�±ï¸�,sheath,human,shotgun,saturn,pearl earring,None,34.2383460519767,2364
2364,female,Villain,red waves,âš¡,kendo,human,blades,uranus,ice earring,None,54.91611835112818,2365
2365,female,Hero,None,â›½,cove,diamond,None,jupiter,None,None,30.335810113278004,2366
2366,female,Villain,tribal,ğŸ‘�ï¸�,zone,leopard,DAO broadsword,saturn,None,None,30.063565743374,2367
2367,female,Villain,None,âš¡,spectre,gold,cape,uranus,None,None,25.78344360254203,2368
2368,male,Hero,fringe,ğŸ’¡,warp,human,cat tail,jupiter,None,None,32.341745780842054,2369
2369,male,Villain,classy,ğŸ‘½,aero,sherbet,shotgun,saturn,None,None,21.725630106990362,2370
2370,male,Villain,slick blonde,â˜€ï¸�,sly,whiteout,cat tail,jupiter,None,None,23.9120185658199,2371
2371,male,Villain,None,None,sheath,human,shotgun,saturn,None,karat,40.1542977196756,2372
2372,male,Villain,None,â˜€ï¸�,zone,snow leopard,DAO broadsword,jupiter,None,None,14.906528608590383,2373
2373,male,Villain,slick blonde,â�±ï¸�,haste,human,staff,saturn,feather earring,None,46.39859832970359,2374
2374,female,Villain,fringe,ğŸ¥‹,warp,bones,None,jupiter,None,None,20.244129021341138,2375
2375,male,Hero,headband blonde,ğŸ‘½,prodigy,graffiti,demon wings,neptune,ice earring,None,74.70709757075134,2376
2376,female,Villain,None,â�„ï¸�,zone,jelly,demon wings,saturn,None,None,22.271040592309358,2377
2377,male,Villain,None,ğŸ”«,warp,snake,None,saturn,None,None,8.389211651782004,2378
2378,male,Villain,aqua waves,âš”ï¸�,haste,magma,cape,neptune,None,None,30.160361772485338,2379
2379,female,Villain,None,â˜�ï¸�,None,anatomy,None,saturn,None,None,16.3372750525809,2380
2380,male,Villain,pompadour,ğŸ‘»,noxious,leopard,cape,uranus,None,None,26.924950634350115,2381
2381,male,Villain,tribal,ğŸ’�,argot,chrome,staff,jupiter,None,None,23.206972364457666,2382
2382,male,Villain,classy,ğŸŒ�,lone,graffiti,cape,saturn,None,None,20.91990885527844,2383
2383,female,Hero,slick blonde,â›½,sheath,snow leopard,shotgun,uranus,None,None,50.57349259580014,2384
2384,female,Villain,western,ğŸ§ ,candy,sherbet,None,jupiter,None,None,23.248792844104724,2385
2385,male,Hero,red waves,âš¡,cove,whiteout,DAO broadsword,neptune,None,None,49.13884755252169,2386
2386,male,Hero,None,ğŸ—¡ï¸�,spectre,sherbet,cape,saturn,void earring,synapse,88.13565060257616,2387
2387,female,Hero,classy,âš¡,lone,galaxy,blades,neptune,silver earring,None,77.44649220336234,2388
2388,male,Villain,None,ğŸŒ�,spectre,sherbet,demon wings,saturn,None,None,14.809949424856129,2389
2389,male,Villain,long blonde,ğŸ‘»,noxious,anatomy,None,jupiter,silver earring,None,41.75786129228257,2390
2390,female,Hero,slick blonde,â˜€ï¸�,zone,human,None,neptune,None,None,39.33220712044921,2391
2391,female,Villain,None,ğŸ‘»,array,diamond,shotgun,saturn,None,None,21.51994192091799,2392
2392,female,Villain,sleek,â›½,zone,chrome,shotgun,saturn,None,None,25.808445769655318,2393
2393,male,Villain,long blonde,âš”ï¸�,shimmer,magma,cape,jupiter,None,None,22.31741231680462,2394
2394,male,Hero,sleek,ğŸ—¡ï¸�,spectre,jelly,None,saturn,None,None,32.312380222044204,2395
2395,female,Villain,red waves,â›½,array,bones,None,saturn,None,None,21.939409262809072,2396
2396,male,Hero,sleek,ğŸŒ�,prodigy,magma,staff,jupiter,None,None,39.47110642241254,2397
2397,male,Villain,classy,ğŸ‘»,karat,human,DAO broadsword,neptune,None,None,25.687039619699668,2398
2398,female,Villain,classy,âš”ï¸�,zone,human,cat tail,jupiter,None,None,21.01615929364835,2399
2399,male,Villain,acid washed,â�±ï¸�,aero,sherbet,shotgun,jupiter,glass earring,None,47.1497977746575,2400
2400,female,Villain,headband blonde,ğŸ’�,prodigy,snake,cape,saturn,None,None,28.980974511816683,2401
2401,female,Villain,red waves,â˜€ï¸�,kendo,alien,None,mars,None,None,30.760223894281392,2402
2402,female,Villain,slick blonde,â�±ï¸�,athena,bones,shotgun,saturn,ice earring,None,55.788979872370916,2403
2403,female,Hero,None,None,cove,alien,shotgun,jupiter,None,alien,68.17760071043134,2404
2404,male,Hero,None,ğŸ’¡,sly,human,bionic vertebrae,jupiter,None,None,27.440628349191957,2405
2405,male,Hero,None,â˜€ï¸�,candy,anatomy,shield,jupiter,silver earring,None,59.37622586435653,2406
2406,female,Hero,leprechaun,â˜€ï¸�,kendo,human,demon wings,saturn,None,None,41.18274701779674,2407
2407,female,Hero,pompadour,ğŸ’ª,aero,galaxy,demon wings,neptune,silver earring,None,78.38212850198055,2408
2408,female,Hero,None,ğŸ‘�ï¸�,charm,diamond,None,saturn,None,None,32.211524180304465,2409
2409,male,Hero,None,ğŸ¥‹,haste,sherbet,demon wings,neptune,None,None,39.92440717725617,2410
2410,male,Villain,hazel,âš¡,haste,human,None,neptune,None,None,16.412924218472973,2411
2411,female,Villain,slick blonde,â›½,molten,snake,shotgun,jupiter,pearl earring,None,53.170773609499335,2412
2412,male,Hero,hazel,ğŸ‘�ï¸�,kendo,leopard,staff,jupiter,pearl earring,None,63.93262872536365,2413
2413,male,Villain,None,ğŸ’ª,athena,human,None,uranus,None,None,9.266305714161561,2414
