,Head,Mouth,Eyes,Skin,Species,Background,Weapon,Clothing,Fur,Rarity score,Token Id
1310,BLACK BEANIE,GOLD BANDANA,GREEN X,LIGHT BLUE,ZOMBIE,OLIVE.GREEN,None,None,None,15.060359453610328,1310
1311,SILVER HAIR,WHISTLE,GREEN X,None,GORILLA,OLIVE.GREEN,None,BLACK OVERALLS,BLUE,34.96700553431016,1311
1312,None,LAUGHING,BLACK HEARTS,BURNT,ZOMBIE,TAN,None,KHAKI TRENCH COAT,None,20.14168882373471,1312
1313,MONKEY HAT,FROWN,SLEEPY,None,GORILLA,GREY,None,ORANGE PRISON JUMPSUIT,GREY,34.119346731023974,1313
1314,BLACK COWBOY HAT,CRAZY RED PILL,BLACK HEARTS,RED,ZOMBIE,DEEP BLUE,None,GREY TRENCH COAT,None,32.4260997678232,1314
1315,RED COWBOY HAT,CRAZY BLUE PILL,MELTING,BLACK,ZOMBIE,WHITE,None,GOLD CROSS,None,32.95442488499272,1315
1316,None,CRAZY SILVER PILL,BLUE DRAGON,LIGHT BLUE,ZOMBIE,DEEP BLUE,None,None,None,7.262159052978262,1316
1317,GENERAL'S HAT,TONGUE OUT,RED HEARTS,BLUE,ZOMBIE,MILITARY GREEN,None,GOLD CROSS,None,29.641876468063234,1317
1318,None,ANGRY MOUTH,BLOODY BLINDFOLD,LIGHT BLUE,ZOMBIE,OLIVE.GREEN,AK97 RED,GOLD CHAIN,None,66.84594455899362,1318
1319,RED VISOR,GRASS,ANGRY,None,GORILLA,DARK GREY,M45,DOUBLE STRAP,BROWN,81.16619823426855,1319
1320,RED HAIR,GREEN JOKER,BLACK BLEEDING,RED,ZOMBIE,GRANITE,None,RED T SHIRT,None,35.63804497115421,1320
1321,BLACK ARMY HELMET,RED ROSE,BLACK HEARTS,LIGHT BLUE,ZOMBIE,BABY BLUE,None,PRISON SHIRT,None,31.52880986088104,1321
1322,None,JOINT,RED X,GREY,ZOMBIE,TAN,AK97 RED,None,None,51.2248392756952,1322
1323,BLACK FRKS HAT,EVIL LAUGH,SHOCKED,None,GORILLA,MILITARY GREEN,WOODEN RIFLE,KHAKI OVERALLS,GREY,81.84587302127701,1323
1324,BLACK HAT + SNOWBOARD GOGGLES,FROWN,ANGRY,None,GORILLA,ORANGE,KATANA,GREEN VEST + T SHIRT,PINK,83.06977428096806,1324
1325,AIR POD,TONGUE OUT,GREEN X,WHITE,ZOMBIE,MINT,None,SILVER CROSS,None,27.83924997796979,1325
1326,CYCLOPS HEADSET,SNARLING,BORED,None,GORILLA,PURPLE,None,SILVER DOG TAGS,WHITE + TATTED,40.44262303383172,1326
1327,BLACK COWBOY HAT,BLOODY,BTC,PINK,ZOMBIE,TAN,GREEN RPG,ZOBE LA JERSEY,None,79.9009884334242,1327
1328,BLACK NINJA HEADBAND,CRAZY,CRAZY + EYE PATCH,HALF HALF,ZOMBIE,JUNGLE NIGHT,None,None,None,21.961805019559197,1328
1329,GREEN FRKS HAT,JOINT,3D GLASSES,BLUE,ZOMBIE,ORANGE,None,YELLOW & RED SCARF,None,28.4090605603675,1329
1330,BLACK BEANIE,SALIVATING,MELTING,GREEN,ZOMBIE,GREY,None,None,None,15.194211086075965,1330
1331,BLUE NINJA HEADBAND,CIGARETTE,SHOCKED,None,GORILLA,DARK GREY,None,SILVER DOG TAGS,BROWN,28.970889013049785,1331
1332,RED HAT,ROAR,SCARED,None,GORILLA,DEEP BLUE,None,DOUBLE STRAP,WHITE + TATTED,38.673165305865574,1332
1333,None,CIGARETTE,HUSTLER,RED,ZOMBIE,DARK GREY,SILVER SAW GUN,None,None,54.47894000780757,1333
1334,SURGEON'S CAP,BUBBLE GUM,SQUINTING,None,GORILLA,MUSTARD YELLOW,DUAL KATANA,BULLETPROOF BLACK VEST,GREY,87.53103460790014,1334
1335,BLACK NINJA HEADBAND,WHISTLE,SCARED,None,GORILLA,DARK GREY,M45,MINT KING'S ROBE,BLACK + TATTED,85.25881327551998,1335
1336,KING OF THE RATS,BUBBLE GUM,SQUINTING,None,GORILLA,OLIVE.GREEN,None,BLUE VEST + T SHIRT,BLUE,37.17194084477213,1336
1337,BLUE & WHITE HEADBAND,CRAZY BLUE PILL,CRAZY + SCAR,WHITE,ZOMBIE,GREY,None,GOLD CROSS,None,32.174541857989404,1337
1338,PINK BRAIN,GAS MASK,RED X,GREY,ZOMBIE,WHITE,AK97 RED,None,None,64.48991530824956,1338
1339,GENERAL'S HAT,JOINT,BTC,BLACK,ZOMBIE,BABY BLUE,AK97 RED,ZOBE LA JERSEY,None,78.29083484853189,1339
1340,BLACK & GREEN HAT,STITCHED MOUTH,BLACK HEARTS,BURNT,ZOMBIE,GRANITE,None,GOLD CROSS,None,33.7846786902458,1340
1341,RED HAT,CIGAR,ANGRY,None,GORILLA,BABY BLUE,KATANA,BLUE KING'S ROBE,BLACK,84.71344047399695,1341
1342,None,RED ROSE,3D GLASSES,RED,ZOMBIE,MINT,None,None,None,6.641549141043483,1342
1343,NEON GREEN BEANIE,WHISTLE,SHOCKED BLUE + RED,None,GORILLA,BABY BLUE,None,KHAKI OVERALLS,LIGHT BROWN,35.8637008518645,1343
1344,BLONDE HAIR,SNARLING,BORED,None,GORILLA,DEEP BLUE,M45,None,GREY,69.92296971503453,1344
1345,BLACK ARMY HELMET,SALIVATING,RED X + EYE PATCH,LIGHT BLUE,ZOMBIE,OLIVE.GREEN,RED SNIPER + BATTLE AXE,BLACK HOODIE,None,77.72056133337324,1345
1346,BLACK ARMY HELMET,ANGRY MOUTH,RED HEARTS,GREEN,ZOMBIE,OLIVE.GREEN,GREEN RPG + SNIPER,BLACK HOODIE,None,78.06438727472592,1346
1347,AIR POD,DUMB DROOL,CRAZY + SCAR,WHITE + TATTED,ZOMBIE,GRANITE,None,GOLD CROSS,None,30.958522923472376,1347
1348,BLACK BEANIE,JOINT,GREEN X,GREEN,ZOMBIE,PURPLE,None,BLACK HOODIE,None,26.899944569792794,1348
1349,GREEN BERET HAT + GLASSES + HEADSET,TASTY,SHOCKED BLUE + RED,None,GORILLA,TAN,None,GREEN GENERAL'S SUIT,BLACK,39.72981553015258,1349
1350,None,RED BANDANA,SQUINTING + SCAR,None,GORILLA,MILITARY GREEN,None,RED KING'S ROBE,WHITE + TATTED,30.0368438850526,1350
1351,BLUE SNAKES,CRAZY EYE BALL,RED X + EYE PATCH,GOLD,ZOMBIE,GRANITE,None,GOLD CHAIN,None,35.87312375406124,1351
1352,BLUE FRKS HAT,CIGARETTE,BLOODSHOT,None,GORILLA,GREY,None,BLACK COWBOY SHIRT,GREY,34.4303729244899,1352
1353,None,BUBBLE GUM,SCARED,None,GORILLA,DARK GREY,BRUEN,ORANGE PRISON JUMPSUIT,BROWN,74.24949370126438,1353
1354,None,SALIVATING,BLACK HEARTS,DIAMOND ROBOT,ZOMBIE,GREY,BLACK SAW GUN,SILVER CROSS,None,70.84573223738609,1354
1355,RED HAT,FROWN,CLOSED,None,GORILLA,MILITARY GREEN,None,None,PINK,18.153901435779414,1355
1356,BLACK BEANIE,TONGUE OUT,BTC,GREEN,ZOMBIE,DESTROYED CITY,GREEN SNIPER,YELLOW & RED SCARF,None,81.89597213434052,1356
1357,BLACK HAT,CIGARETTE,SQUINTING,None,GORILLA,JUNGLE NIGHT,None,BLUE VEST + T SHIRT,RED,36.928898415037494,1357
1358,BLACK COWBOY HAT,TONGUE OUT,BLACK BLEEDING,PINK,ZOMBIE,MUSTARD YELLOW,SILVER & BLACK RPG,ZOBE LM JERSEY,None,83.44799333694606,1358
1359,BLUE & WHITE HEADBAND,CRAZY RED PILL,SKEPTICAL,LIGHT BLUE,ZOMBIE,OLIVE.GREEN,None,RED HOODIE,None,32.6442071426567,1359
1360,PINK BRAIN,LAUGHING,CRAZY + EYE PATCH,GREEN,ZOMBIE,ORANGE,SILVER SAW GUN,RED T SHIRT + TOOTH NECKLACE,None,80.78977125073244,1360
1361,HEADSET,TONGUE,SCARED,None,GORILLA,MUSTARD YELLOW,KATANA,JEAN OVERALLS,PINK,87.19562183151807,1361
1362,AIR POD,CIGARETTE,CRAZY + SCAR,PINK,ZOMBIE,MINT,None,SUSPENDERS + BOW TIE,None,28.16657750497331,1362
1363,None,GAS MASK,BTC,RED,ZOMBIE,BABY BLUE,None,BLACK T SHIRT,None,18.523169021311542,1363
1364,GREEN BERET HAT,CHROME,GREEN DRAGON,None,GORILLA,MILITARY GREEN,AUG + KATANA,MJ BULLS JERSEY,LIGHT BROWN,91.48926549391918,1364
1365,BROWN HAIR,CIGAR,CLOSED,None,GORILLA,GREY,None,BULLETPROOF GREEN VEST,BROWN,34.30384422349837,1365
1366,RED HAT,MULTICOLORED,SLEEPY,None,GORILLA,MINT,BRUEN,GREEN VEST + T SHIRT,BLACK,85.21663595263821,1366
1367,BROWN HAIR,CIGARETTE,MEAN RED + BLUE,None,GORILLA,OLIVE.GREEN,AUG,MJ USA JERSEY,LIGHT BROWN,82.6009291291906,1367
1368,BLACK HAIR,WHISTLE,BULLET HOLE,None,GORILLA,OLIVE.GREEN,WOODEN RIFLE,NEON GREEN COP VEST,WHITE,89.44298020195795,1368
1369,BROWN HAIR,RED BANDANA,GREEN X,None,GORILLA,MILITARY GREEN,None,None,PINK,19.404101383773828,1369
1370,None,EVIL LAUGH,RED X,None,GORILLA,MINT,None,KHAKI OVERALLS,BROWN,24.476993263205244,1370
1371,AIR POD,ANGRY MOUTH,MEAN,LIGHT BLUE,ZOMBIE,MILITARY GREEN,None,GOLD CROSS,None,28.67748421544855,1371
1372,BLACK FRKS HAT,SEVERED GORILLA ARM,3D GLASSES,BLUE,ZOMBIE,OLIVE.GREEN,None,PRISON SHIRT,None,32.66959338675748,1372
1373,PINK BRAIN,DUMB DROOL,3D GLASSES,WHITE + TATTED,ZOMBIE,BABY BLUE,BLACK WIDOW,SILVER CROSS,None,81.82122307484696,1373
1374,BLACK HAT,ROAR,SLEEPY,None,GORILLA,GRANITE,M45,ORANGE PRISON JUMPSUIT,GREY,83.84976715095223,1374
1375,WHITE HAIR + AIR POD,CIGARETTE,RED X + EYE PATCH,HALF HALF,ZOMBIE,MUSTARD YELLOW,AK97,RED HOODIE,None,80.37947859124523,1375
1376,BLUE FRKS HAT,TONGUE,CLOSED,None,GORILLA,DEEP BLUE,None,BULLETPROOF GREEN VEST,BLUE,35.88053136158801,1376
1377,BLACK HAT,ROAR,SCARED,None,GORILLA,GRANITE,None,ORANGE PRISON JUMPSUIT,HALF HALF,40.014986677303,1377
1378,BLACK ARMY HELMET,JOINT,RED HEARTS,GREY,ZOMBIE,GRANITE,None,GREY TRENCH COAT,None,29.0716012751466,1378
1379,BROWN HAIR,SAVAGE + EYE BALL,MEAN RED + BLUE,None,GORILLA,MILITARY GREEN,None,I HEART ZOMBIES RED T SHIRT,BLUE,39.838881379592834,1379
1380,GLASSES,CIGARETTE,BABA VOSS,None,GORILLA,DEEP BLUE,AUG + KATANA,ROMAN ARMOR,BLUE,85.87984582833558,1380
1381,BLACK & GREEN HAT,GAS MASK,RED X + EYE PATCH,BURNT,ZOMBIE,JUNGLE NIGHT,None,YELLOW & RED SCARF,None,37.675384607023354,1381
1382,GLASSES,RED BANDANA,SQUINTING,None,GORILLA,BABY BLUE,M45,GREEN GENERAL'S SUIT,PINK,86.04675222194473,1382
1383,CYCLOPS HEADSET,GRASS,BABA VOSS,None,GORILLA,BABY BLUE,WOODEN RIFLE,BLACK COWBOY SHIRT,LIGHT BROWN,88.13484336761852,1383
1384,AIR POD,TONGUE OUT,RED DRAGON,BLUE,ZOMBIE,BABY BLUE,None,GOLD CROSS,None,28.711209823272714,1384
1385,BLACK HAIR,FROWN,ANGRY,None,GORILLA,PURPLE,None,ORANGE PRISON JUMPSUIT,BLACK,34.21166005419017,1385
1386,GREEN ARMY HELMET,SALIVATING,BTC,WHITE,ZOMBIE,GRANITE,GREEN RPG,TOOTH NECKLACE,None,79.02876610713821,1386
1387,BLACK BEANIE,STITCHED MOUTH,GREEN MELTING,WHITE + TATTED,ZOMBIE,WHITE,None,GOLD CROSS,None,36.065684694367825,1387
1388,HEADSET,GRASS,CLOSED,None,GORILLA,MUSTARD YELLOW,None,SILVER DOG TAGS,PINK,34.33741552822047,1388
1389,RED HAT,WHISTLE,MEAN RED + BLUE,None,GORILLA,GRANITE,None,BLACK COWBOY SHIRT,BLACK,37.90164680951384,1389
1390,None,BULLET,SHOCKED,None,GORILLA,OLIVE.GREEN,None,GREEN GENERAL'S SUIT,LIGHT BROWN,24.619200189997642,1390
1391,SNOWBOARD GOGGLES,GRASS,SHOCKED,None,GORILLA,GREY,M45,None,RED,66.61885376967133,1391
1392,SILVER CROWN,SNARLING,SQUINTING,None,GORILLA,OLIVE.GREEN,None,ORANGE PRISON JUMPSUIT,BLACK,37.29790513703238,1392
1393,None,WHISTLE,BORED,None,GORILLA,OLIVE.GREEN,None,I HEART ZOMBIES RED T SHIRT,BLACK,26.531294237621644,1393
1394,AIR POD,LAUGHING,MEAN,GREY,ZOMBIE,GRANITE,None,ZOBE LA JERSEY + GOLD CHAIN,None,32.30871133168096,1394
1395,RED & WHITE HEADBAND,DUMB DROOL,BLACK BLEEDING,BLACK + TATTED,ZOMBIE,TAN,None,RED T SHIRT + TOOTH NECKLACE,None,35.64646065732244,1395
1396,None,JOINT,RED X + EYE PATCH,GREY,ZOMBIE,MUSTARD YELLOW,AK97,GOLD CHAIN,None,65.04290546776187,1396
1397,BLACK COWBOY HAT,LAUGHING,RED HEARTS,BLACK,ZOMBIE,ORANGE,AK97,SILVER CROSS,None,77.20063848328647,1397
1398,BLACK HAT,WHISTLE,SQUINTING + SCAR,None,GORILLA,TAN,BRUEN,JEAN OVERALLS,RED,86.52481724132824,1398
1399,ORANGE CONSTRUCTION HELMET,GOLD GRENADE,SHOCKED,None,GORILLA,GRANITE,None,BULLETPROOF GREEN VEST,BROWN,35.98119159680625,1399
1400,AIR POD,JOINT,BLACK HEARTS,WHITE + TATTED,ZOMBIE,WHITE,SILVER & BLACK RPG,BLACK TUX,None,82.46689972269525,1400
1401,EXPLODING BRAIN,CRAZY BLUE PILL,BTC,PINK,ZOMBIE,MILITARY GREEN,None,PRISON SHIRT,None,32.149423142665235,1401
1402,STITCHES,ANGRY MOUTH,RED DRAGON,BLACK,ZOMBIE,ORANGE,None,BLACK HOODIE,None,31.537318623060774,1402
1403,MONKEY HAT,MULTICOLORED,SHOCKED,None,GORILLA,TAN,None,ROMAN ARMOR,LIGHT BROWN,36.40890176761262,1403
1404,RED COWBOY HAT,CRAZY,SKEPTICAL,GREY,ZOMBIE,DEEP BLUE,None,KHAKI TRENCH COAT,None,31.771962991555768,1404
1405,None,FROWN,CLOSED,None,GORILLA,GREY,None,I HEART ZOMBIES RED T SHIRT,PINK,23.881172472872287,1405
1406,BLUE NINJA HEADBAND,GRASS,BORED,None,GORILLA,WHITE,None,ROMAN ARMOR,HALF HALF,40.618607574850515,1406
1407,STITCHES,TONGUE OUT,RED HEARTS,BLACK,ZOMBIE,MINT,None,BLACK HOODIE,None,30.8830199892197,1407
1408,NEON GREEN BEANIE,RED WHITE AND BLUE GRENADE,BULLET HOLE,None,GORILLA,MUSTARD YELLOW,None,BLACK OVERALLS,LIGHT BROWN,41.096722074412604,1408
1409,PINK BRAIN,JOINT,BTC,WHITE,ZOMBIE,DEEP BLUE,BLACK WIDOW,GREEN KING'S ROBE,None,79.63250441386552,1409
1410,GREEN FRKS HAT,JOINT,3D GLASSES,GREEN,ZOMBIE,WHITE,None,GOLD CHAIN,None,28.14933437568276,1410
1411,RED HAT,CHROME,ANGRY,None,GORILLA,DARK GREY,None,GOLD CHAIN,GREY,34.25402022886514,1411
1412,KING OF THE RATS,GRASS,BLUE DRAGON,None,GORILLA,OLIVE.GREEN,AUG,BULLETPROOF BLUE CAMO VEST + SILVER DOG TAGS,GREY,85.94634692403461,1412
1413,BLACK BEANIE,RED JOKER,RED X + EYE PATCH,WHITE,ZOMBIE,TAN,None,GOLD CHAIN,None,31.327772014947758,1413
1414,BROWN HAIR,MEMPO MASK,BLOODSHOT,None,GORILLA,BABY BLUE,BLACK ANGEL WINGS,None,LIGHT BROWN,73.93136426526448,1414
1415,SILVER CROWN,RED BANDANA,CRAZY GREEN,None,GORILLA,MUSTARD YELLOW,None,GREEN GENERAL'S SUIT,BLUE,39.9731691034839,1415
1416,KNIFE IN HEAD,CRAZY SILVER PILL,CRAZY + SCAR,BLUE,ZOMBIE,PURPLE,None,BLACK HOODIE,None,32.82867947527654,1416
1417,None,RED JOKER,MELTING,BLACK,ZOMBIE,MILITARY GREEN,None,GREEN BULLET STRAP,None,22.62409749354252,1417
1418,BANANA,CIGARETTE,SLEEPY,None,GORILLA,MUSTARD YELLOW,None,BLUE VEST + T SHIRT,BLUE,33.14730951587496,1418
1419,BLUE NINJA HEADBAND,FROWN,ANGRY,None,GORILLA,ORANGE,ANGEL WINGS,ORANGE PRISON JUMPSUIT,GREY,83.46393998596791,1419
1420,BLACK BEANIE,CIGARETTE,BTC,GOLD ROBOT,ZOMBIE,DARK GREY,None,None,None,13.576285042631394,1420
1421,SILVER CROWN,CIGAR,CLOSED,None,GORILLA,BABY BLUE,None,DOUBLE STRAP,GREY,34.16144022147887,1421
1422,BLACK ARMY HELMET,GREEN JOKER,GREEN X,WHITE,ZOMBIE,MILITARY GREEN,GREEN RPG + SNIPER,YELLOW & RED SCARF,None,79.84256674519992,1422
1423,PINK BRAIN,ANGRY MOUTH,SKEPTICAL,BLUE,ZOMBIE,ORANGE,None,None,None,15.16900010225323,1423
1424,None,WHISTLE,SQUINTING,None,GORILLA,GRANITE,None,GREEN VEST + T SHIRT,HALF HALF,26.229439340547128,1424
1425,BLACK FRKS HAT,JOINT,CRAZY + SCAR,RED,ZOMBIE,PURPLE,None,None,None,14.724765528881564,1425
1426,AIR POD,RED JOKER,CRAZY + SCAR,GREEN,ZOMBIE,MILITARY GREEN,GREEN RPG,None,None,63.583912862362205,1426
1427,I HEART ZMBS TRUCKER HAT,BULLET,BORED,None,GORILLA,ORANGE,None,MINT KING'S ROBE,PINK,40.39224303042606,1427
1428,RAINBOW MOWHAWK,DUMB DROOL,3D GLASSES,GREY,ZOMBIE,GRANITE,None,RED T SHIRT,None,31.90616097819791,1428
1429,None,CRAZY,MELTING,BURNT,ZOMBIE,JUNGLE NIGHT,RED SNIPER + BATTLE AXE,ZOBE LM JERSEY,None,78.66078159488895,1429
1430,WHITE.HAIR,RED JOKER,3D GLASSES,HALF HALF,ZOMBIE,MILITARY GREEN,None,None,None,20.82144751874643,1430
1431,SPARTAN HELMET,FROWN,SCARED,None,GORILLA,GRANITE,None,I HEART ZOMBIES RED T SHIRT,BLACK,37.70876215275694,1431
1432,PURPLE HAT,DUMB DROOL,BLACK BLEEDING,LIGHT BLUE,ZOMBIE,BABY BLUE,None,BLACK HOODIE,None,31.285577050942454,1432
1433,BLONDE HAIR,FROWN,SCARED,None,GORILLA,PURPLE,None,GREEN VEST + T SHIRT,RED,34.261978008658886,1433
1434,HALO,GRASS,SQUINTING + SCAR,None,GORILLA,MINT,SPEAR,MJ USA JERSEY,BROWN,88.24389075408885,1434
1435,GREEN BRAIN,TONGUE OUT,BTC,BLUE,ZOMBIE,PURPLE,None,RED & WHITE SCARF,None,28.61876567612265,1435
1436,PURPLE HAT,ANGRY MOUTH,MELTING,BLUE,ZOMBIE,WHITE,GREEN RPG,YELLOW & RED SCARF,None,78.9867984191206,1436
1437,ORANGE CONSTRUCTION HELMET,GRASS,SHOCKED BLUE + RED,None,GORILLA,TAN,None,GREEN VEST + T SHIRT,HALF HALF,37.33136574379275,1437
1438,BLUE NINJA HEADBAND,SAVAGE + RED PILL,ANGRY,None,GORILLA,DEEP BLUE,None,I HEART ZOMBIES BLACK T SHIRT,BROWN,37.12168410771424,1438
1439,RED & WHITE HEADBAND,LAUGHING,RED X + EYE PATCH,WHITE + TATTED,ZOMBIE,GREY,GREEN RPG,RED HOODIE,None,81.61156995953729,1439
1440,GREEN FRKS HAT,CIGARETTE,SKEPTICAL,RED,ZOMBIE,TAN,None,GOLD CHAIN,None,27.579725893409417,1440
1441,KING OF THE RATS,GRASS,SCARED,None,GORILLA,DEEP BLUE,KATANA,GREEN GENERAL'S SUIT,BLUE,84.41997693085311,1441
1442,SNOWBOARD GOGGLES,RED BANDANA,SHOCKED,None,GORILLA,PURPLE,None,TIE DYE TANK,WHITE + TATTED,39.637546653518726,1442
1443,BLACK NINJA HEADBAND,GAS MASK,BTC,BLUE,ZOMBIE,ORANGE,None,BLACK TRENCH COAT,None,26.71542024454573,1443
1444,BLUE NINJA HEADBAND,RED WHITE AND BLUE GRENADE,ANGRY,None,GORILLA,MILITARY GREEN,None,I HEART ZOMBIES BLACK T SHIRT,LIGHT BROWN,36.40889002256213,1444
1445,PURPLE HAT,ANGRY MOUTH,BTC,GREEN,ZOMBIE,WHITE,GREEN RPG,RED T SHIRT + TOOTH NECKLACE,None,77.85469977905949,1445
1446,None,CRAZY SILVER PILL,GREEN X,RED,ZOMBIE,PURPLE,GREEN SNIPER,RED HOODIE,None,70.25910452581758,1446
1447,PURPLE HAT,LAUGHING,GREEN DRAGON,HALF HALF,ZOMBIE,GRANITE,BLACK WIDOW,None,None,69.252957597531,1447
1448,BLACK HAIR,ROAR,ANGRY,None,GORILLA,WATERFALL,None,SILVER DOG TAGS,LIGHT BROWN,40.332856099348206,1448
1449,BLACK BEANIE,CRAZY BLUE PILL,CRAZY + SCAR,WHITE,ZOMBIE,BABY BLUE,None,TOOTH NECKLACE,None,32.157766685798606,1449
1450,None,BULLET,CLOSED,None,GORILLA,WHITE,None,None,BLACK,10.29712756874159,1450
1451,CYCLOPS HEADSET,CIGARETTE,CLOSED,None,GORILLA,ORANGE,None,NEON GREEN COP VEST,PINK,33.55811367393942,1451
1452,BLACK BEANIE,TONGUE OUT,SKEPTICAL,LIGHT BLUE,ZOMBIE,PURPLE,None,ZOBE LM JERSEY,None,30.270886979002498,1452
1453,BLUE NINJA HEADBAND,BUBBLE GUM,SQUINTING + SCAR,None,GORILLA,TAN,WOODEN RIFLE,BULLETPROOF BLUE CAMO VEST,BLACK,89.60238832153723,1453
1454,AIR POD,CRAZY,RED DRAGON,GREY,ZOMBIE,MILITARY GREEN,AK97,BLACK T SHIRT,None,78.4419270674972,1454
1455,RED HAIR,STITCHED MOUTH,BLACK HEARTS,BLUE,ZOMBIE,WHITE,None,None,None,16.85462981766474,1455
1456,BLACK ARMY HELMET,DUMB DROOL,RED X,PINK,ZOMBIE,DEEP BLUE,AK97,GOLD CROSS,None,77.6453946699958,1456
1457,BROWN HAIR,EVIL LAUGH,CRAZY GREEN,None,GORILLA,DARK GREY,BRUEN,ROMAN ARMOR GOLD DOG TAGS,LIGHT BROWN,88.5289620980009,1457
1458,None,SAVAGE + SILVER PILL,SQUINTING,None,GORILLA,ORANGE,AUG,None,BLACK + TATTED,61.61391287077009,1458
1459,SILVER CROWN,ANGRY MOUTH,RED X,BLUE,ZOMBIE,PURPLE,BLACK SAW GUN,GREY TRENCH COAT,None,79.33109478739362,1459
1460,NEON GREEN BEANIE,WHISTLE,SHOCKED BLUE + RED,None,GORILLA,DARK GREY,M45,GOLD CHAIN,RED,82.28200220733447,1460
1461,BLUE NINJA HEADBAND,CIGARETTE,SHOCKED BLUE + RED,None,GORILLA,MILITARY GREEN,None,None,WHITE,18.070766974086677,1461
1462,SILVER CROWN,BUBBLE GUM,SCARED,None,GORILLA,MILITARY GREEN,DUAL KATANA,I HEART ZOMBIES RED T SHIRT,PINK,88.62984286857727,1462
1463,SILVER CROWN,JOINT,GREEN MELTING,BLUE,ZOMBIE,OLIVE.GREEN,BLACK DEVIL WINGS,RED HOODIE,None,81.96390549478197,1463
1464,RED HAT,TASTY,ANGRY,None,GORILLA,GREY,None,BLACK COWBOY SHIRT,GREY,35.62047390635369,1464
1465,GREEN FRKS HAT,CRAZY BLUE PILL,CRAZY + EYE PATCH,WHITE + TATTED,ZOMBIE,PURPLE,None,PRISON SHIRT,None,34.24592913125376,1465
1466,AIR POD,DUMB DROOL,CRAZY + EYE PATCH,RED,ZOMBIE,TAN,BLACK WIDOW,RED HOODIE,None,78.80232860099703,1466
1467,None,GAS MASK,RED X + EYE PATCH,LIGHT BLUE,ZOMBIE,TAN,None,None,None,2.934658871093083,1467
1468,RED VISOR,BUBBLE GUM,ANGRY,None,GORILLA,PURPLE,None,None,RED,20.720133105716567,1468
1469,None,EVIL LAUGH,BORED,None,GORILLA,TAN,None,None,BLACK,10.733375029756322,1469
1470,RED HAIR,RED ROSE,BTC,RED,ZOMBIE,WHITE,GREEN SNIPER,PRISON SHIRT + BOW TIE,None,83.43125087610301,1470
1471,None,SALIVATING,3D GLASSES,WHITE,ZOMBIE,PURPLE,AK97,GOLD CROSS,None,66.03228059891923,1471
1472,BLACK CROWN,CRAZY RED PILL,RED X + EYE PATCH,WHITE,ZOMBIE,WHITE,None,GOLD CROSS,None,34.12854237882625,1472
1473,ORANGE CONSTRUCTION HELMET,SAVAGE + BLUE PILL,BORED,None,GORILLA,GRANITE,None,None,PINK,24.158607253836532,1473
1474,BLACK COWBOY HAT,DEAD ROSE,RED DRAGON,BURNT,ZOMBIE,GREY,None,None,None,20.603576643753506,1474
1475,BLACK FRKS HAT,BUBBLE GUM,ANGRY,None,GORILLA,MILITARY GREEN,None,BLACK COWBOY SHIRT,BLUE,34.656449818397014,1475
1476,None,ANGRY MOUTH,BTC,GREY,ZOMBIE,WHITE,None,None,None,2.1463157313070993,1476
1477,None,FROWN,SHOCKED,None,GORILLA,GRANITE,SPEAR,None,BLUE,55.14841372024629,1477
1478,RED HAT,SAVAGE + GOLD PILL,SCARED,None,GORILLA,MUSTARD YELLOW,KATANA,GOLD DOG TAGS,GOLD + TATTED,90.88534605559853,1478
1479,WHITE HALO,TONGUE OUT,RED HEARTS,LIGHT BLUE,ZOMBIE,BABY BLUE,AK97,RED & WHITE SCARF,None,78.53401146055859,1479
1480,GREEN ARMY HELMET,JOINT,MEAN,BLUE,ZOMBIE,TAN,GREEN RPG,ZOBE LA JERSEY,None,81.96378223159871,1480
1481,SNOWBOARD GOGGLES,ONE GOLD,BLUE DRAGON,None,GORILLA,WATERFALL,AUG,GREEN VEST + T SHIRT,BROWN,92.4026706209087,1481
1482,DEVIL HORNS,DUMB DROOL,BLACK HEARTS,BLUE,ZOMBIE,GREY,None,None,None,15.655425460034062,1482
1483,BLUE FRKS HAT,CIGARETTE,RED DRAGON,None,GORILLA,MINT,None,None,BLUE,17.894934240660856,1483
1484,KING OF THE RATS,PEARLY WHITES,ANGRY,None,GORILLA,ORANGE,None,BLACK COWBOY SHIRT,GREY,36.40874409466113,1484
1485,BLACK BEANIE,SALIVATING,CRAZY + EYE PATCH,WHITE + TATTED,ZOMBIE,PURPLE,AK97 RED,TOOTH NECKLACE,None,79.2132577258774,1485
1486,RED HAT,CIGAR,CLOSED,None,GORILLA,MILITARY GREEN,None,I HEART ZOMBIES BLACK T SHIRT,PINK,35.72121381078375,1486
1487,None,CIGARETTE,SHOCKED BLUE + RED,None,GORILLA,TAN,AUG,None,BLACK,53.42147882031433,1487
1488,None,EVIL LAUGH,SHOCKED BLUE + RED,None,GORILLA,DEEP BLUE,None,None,GREY,8.561231060334764,1488
1489,None,ROAR,BULLET HOLE,None,GORILLA,PURPLE,BRUEN,BLACK OVERALLS,BLACK + TATTED,79.77577296906026,1489
1490,GOLD CROWN,GREEN GRENADE,BORED,None,GORILLA,OLIVE.GREEN,None,MINT KING'S ROBE,RED,39.85557688033801,1490
1491,HEADSET,RED BANDANA,SQUINTING,None,GORILLA,PURPLE,M45,I HEART ZOMBIES GREEN T SHIRT,LIGHT BROWN,85.36759065743637,1491
