,tier,face,shirt,hats,body,Rarity score,Token Id
2410,cool_2,angry cute,buttondown red flannel,piercings,blue cat skin,5.3080830374086805,2410
2411,wild_1,smirk,tshirt red,helm bronze,blue cat skin,34.39103367195616,2411
2412,exotic_1,rich,mononoke,top hat,blue cat skin,77.32422088124471,2412
2413,wild_2,smirk,epaulette white,headband red,blue cat skin,49.843245164566206,2413
2414,cool_1,sunglasses yellow,tanktop pink,flower pink,blue cat skin,22.769999402190532,2414
2415,exotic_2,angry scar,deepsea orange,visor purple,blue cat skin,89.16455084337241,2415
2416,cool_2,owo,toga,headband red,blue cat skin,5.276594319101033,2416
2417,cool_1,face face,work red,beanie red,blue cat skin,22.550076419172562,2417
2418,wild_1,ninja red,winter blue,bucket hat white,blue cat skin,35.89844787064974,2418
2419,classy_1,ninja red,chain,astro fishbowl,blue cat skin,61.52656654068743,2419
2420,cool_1,angry,buttondown black flannel,candle,blue cat skin,21.16815372291796,2420
2421,classy_2,grin,deepsea bronze,helm biker,blue cat skin,69.72374690717872,2421
2422,classy_2,rich,overalls yellow,top hat,blue cat skin,68.34171072772811,2422
2423,classy_1,sunglasses heart,robe white,pirate black,blue cat skin,59.987553296417026,2423
2424,cool_2,stunned,shirt bowtie,headband blue,blue cat skin,4.805455079270373,2424
2425,cool_1,ninja red,tanktop pink,wreath,blue cat skin,22.487370074456283,2425
2426,cool_2,three eyes,shirt yellow,flower red,blue cat skin,1.9787362669461719,2426
2427,cool_2,angry cute,hoodie black,headband red,blue cat skin,5.088201037126351,2427
2428,wild_1,angry cute,viking navy,flower red,blue cat skin,32.286705036158395,2428
2429,cool_2,three eyes,buttondown green,mohawk purple,blue cat skin,1.444767743193417,2429
2430,cool_2,zombie,shirt white,headband red,blue cat skin,2.7639399629932,2430
2431,cool_2,happy cute,ninja red,flower red,blue cat skin,5.8733353865626645,2431
2432,wild_2,mononoke,work blue,goggles seaweed,blue cat skin,49.71755192514764,2432
2433,wild_2,beard pirate,tanktop white,helm bronze,blue cat skin,48.99515544507626,2433
2434,cool_2,beard pirate,buttondown black flannel,mohawk green,blue cat skin,1.2248920436864597,2434
2435,classy_2,sunglasses pixel,overalls pink,knight red,blue cat skin,68.24752512071399,2435
2436,cool_1,pixel,buttondown black flannel,beret green,blue cat skin,21.513653308308836,2436
2437,wild_2,mummy,astro,hat visor yellow,blue cat skin,47.95871657396539,2437
2438,classy_1,happy cute,overalls pink,ninja black,blue cat skin,61.0867930799586,2438
2439,cool_2,glasses,bandana green,beret pink,blue cat skin,5.967596646502011,2439
2440,classy_2,beard pirate,knight black,afro black,blue cat skin,68.24759131624462,2440
2441,classy_2,sunglasses heart,viking navy,halo,blue cat skin,68.46733777161603,2441
2442,classy_2,zombie,pirate red,prince,blue cat skin,68.3103638585687,2442
2443,classy_1,double face,chain,halo,blue cat skin,60.364453340792835,2443
2444,cool_2,ditto,buttondown blue flannel,flower red,blue cat skin,1.8530430240656446,2444
2445,wild_1,ninja red,sweater pink,mullet brown,blue cat skin,35.70998839175964,2445
2446,cool_1,smirk,overalls blue,hat visor yellow,blue cat skin,21.168096978550384,2446
2447,wild_2,double face,buttondown blue flannel,ninja black,blue cat skin,49.18365275077517,2447
2448,wild_2,sunglasses heart,tshirt white,sunhat tan,blue cat skin,50.97374355655966,2448
2449,classy_1,uwu,gown white,nurse,blue cat skin,61.52650034377201,2449
2450,wild_1,angry scar,tanktop pink,cupcake,blue cat skin,33.00903531862197,2450
2451,cool_1,beard tan,work red,headband red,blue cat skin,22.550114248750944,2451
2452,cool_1,hearts,buttondown blue flannel,flower blue,blue cat skin,22.36166422517826,2452
2453,wild_1,ninja red,knight,wreath,blue cat skin,33.88852864886931,2453
2454,exotic_1,face face,astro orange,crown black,blue cat skin,78.51760844845354,2454
2455,classy_1,double face,winter red,pirate black,blue cat skin,59.861910490897166,2455
2456,wild_1,uwu,bandana purple,helm biker,blue cat skin,33.63724303921437,2456
2457,wild_1,three eyes,winter red,headband red,blue cat skin,31.344420250182566,2457
2458,classy_2,ninja blue,robe king,knight blue,blue cat skin,69.62950455925899,2458
2459,cool_1,grin,work red,flower pink,blue cat skin,21.984761027645202,2459
2460,cool_1,ninja black,tshirt yellow,bucket hat tan,blue cat skin,21.73351009510378,2460
2461,cool_1,uwu,robe red,headband blue,blue cat skin,21.576444764037333,2461
2462,wild_1,grin,tanktop sailor black,ninja red,blue cat skin,36.338155131693576,2462
2463,cool_2,zombie,bandana purple,hat white,blue cat skin,0.7223586525701795,2463
2464,classy_1,face face,astro,astro,blue cat skin,62.06043419248842,2464
2465,cool_2,beard pirate,tshirt green,mohawk green,blue cat skin,1.7902200464580666,2465
2466,wild_1,double face,chain,hat visor yellow,blue cat skin,31.972631123239832,2466
2467,wild_2,stunned,tanktop orange,tvhead white,blue cat skin,49.81186677422013,2467
2468,cool_1,sunglasses blue,bandana purple,beanie orange,blue cat skin,22.110400680007807,2468
2469,wild_1,sunglasses cool,viking brown,hat visor yellow,blue cat skin,33.605817365357275,2469
2470,wild_1,three eyes,tshirt blue,flower red,blue cat skin,30.873340900952805,2470
2471,exotic_1,mononoke,costume dragon,knight red,blue cat skin,77.0415379671469,2471
2472,cool_2,tired,tanktop tattoo,mohawk green,blue cat skin,4.931110491880124,2472
2473,wild_2,unamused,baseball red,tvhead grey,blue cat skin,51.72757516857512,2473
2474,wild_1,ditto,shirt white,mohawk red,blue cat skin,32.161018100284785,2474
2475,cool_2,sunglasses blue,bandana green,mullet blonde,blue cat skin,6.1246209969099965,2475
2476,cool_1,glasses,robe blue,beret green,blue cat skin,20.948344221711206,2476
2477,exotic_1,shocked,tiger,deepsea orange,blue cat skin,78.58041881827886,2477
2478,cool_1,stunned,sweater orange,beanie orange,blue cat skin,22.70715750910137,2478
2479,wild_2,mononoke,viking brown,headband blue,blue cat skin,48.46125311685414,2479
2480,classy_2,ninja blue,combat green,bucket hat blue,blue cat skin,69.59813562423032,2480
2481,cool_2,sunglasses cool,tanktop sailor red,bucket hat green,blue cat skin,5.622068688927347,2481
2482,classy_1,angry cute,overalls red,top hat,blue cat skin,60.929743516063226,2482
2483,wild_2,beard pirate,work blue,horns,blue cat skin,48.86952209695099,2483
2484,cool_2,glossy,robe white,headband blue,blue cat skin,6.156056125392114,2484
2485,wild_1,glasses funny,tanktop tattoo,apple,blue cat skin,31.281616186671783,2485
2486,cool_2,beard brown,buttondown black flannel,mullet brown,blue cat skin,6.250279561984613,2486
2487,cool_2,smirk,hoodie purple,sunhat tan,blue cat skin,6.218806602539328,2487
2488,classy_1,ninja black,nurse,helm bronze,blue cat skin,62.6257558903303,2488
2489,cool_1,stunned,buttondown green,beret red,blue cat skin,21.262396069452898,2489
2490,cool_1,glossy,bandana purple,beanie orange,blue cat skin,23.1782589242004,2490
2491,classy_1,mummy,punk,mullet brown,blue cat skin,60.20740692659275,2491
2492,wild_1,angry,ninja red,ninja red,blue cat skin,35.8042370439167,2492
2493,cool_2,dizzy,buttondown blue flannel,beret black,blue cat skin,6.187481799249207,2493
2494,wild_1,ninja red,chain,cupcake,blue cat skin,35.71000100023431,2494
2495,wild_1,ditto,hoodie purple,sushi,blue cat skin,32.31806766556494,2495
2496,cool_1,unamused,bandana red,beanie orange,blue cat skin,21.48225600663553,2496
2497,wild_1,three eyes,robe red,sunhat black,blue cat skin,32.2866955794562,2497
2498,cool_2,sunglasses pixel,work blue,apple,blue cat skin,2.6382719419087732,2498
2499,exotic_1,sunglasses heart,overalls red,knight black,blue cat skin,77.41837496776452,2499
2500,cool_1,hearts,bandana purple,candle,blue cat skin,21.325187524489003,2500
2501,cool_2,happy,shirt bowtie,apple,blue cat skin,5.4021394065187875,2501
2502,cool_2,happy cute,tshirt pink,mohawk red,blue cat skin,6.532915191879023,2502
2503,wild_1,ninja black,shirt white,top hat,blue cat skin,34.86210986802866,2503
2504,exotic_1,grin,mononoke,astro cheeks,blue cat skin,77.92087053414917,2504
2505,cool_2,three eyes,shirt white,hat white,blue cat skin,1.727466416153595,2505
2506,exotic_2,sunglasses squad,epaulette white,deepsea bronze,blue cat skin,89.85555317215818,2506
2507,wild_1,beard tan,overalls pink,beret red,blue cat skin,34.014114713483565,2507
2508,cool_2,glasses,tshirt white,flower pink,blue cat skin,6.2188538867427345,2508
2509,exotic_1,angry,gown black,admiral,blue cat skin,77.41834975012279,2509
2510,cool_2,sunglasses heart,tanktop white,bucket hat green,blue cat skin,1.7589236132745545,2510
2511,classy_2,glasses,deepsea orange,nurse,blue cat skin,69.59810410304364,2511
2512,cool_2,uwu,buttondown red flannel,antlers,blue cat skin,5.213761883406467,2512
2513,cool_2,glossy,buttondown black flannel,mohawk red,blue cat skin,6.470123735458133,2513
2514,classy_1,sunglasses blue,gown purple,cowboy black,blue cat skin,60.647088971379624,2514
2515,cool_2,angry,tanktop pink,hat skull,blue cat skin,5.810562841469002,2515
2516,cool_2,owo,robe red,afro black,blue cat skin,6.2502448862558815,2516
2517,classy_1,hearts,cowboy black,tvhead grey,blue cat skin,61.0553264295974,2517
2518,classy_2,ninja red,viking brown,knight black,blue cat skin,69.75514105915673,2518
2519,wild_1,happy,winter blue,unicorn horn,blue cat skin,36.2125312416553,2519
2520,wild_2,dizzy,astro black,flower blue,blue cat skin,49.968875360226605,2520
2521,wild_1,glasses funny,tanktop white,sunhat tan,blue cat skin,32.09820142552975,2521
2522,cool_2,ninja black,shirt white,sunhat tan,blue cat skin,6.8470080195867835,2522
2523,classy_1,wink,viking brown,prince,blue cat skin,61.400882756586284,2523
2524,wild_2,unamused,costume dragon,beanie orange,blue cat skin,49.96884699150478,2524
2525,wild_1,zombie,ninja blue,antlers,blue cat skin,30.590724184462804,2525
2526,classy_1,sunglasses blue,costume frog,sunhat white,blue cat skin,60.70998129905989,2526
2527,wild_1,sunglasses heart,tanktop sailor blue,antlers,blue cat skin,31.313092294427573,2527
2528,wild_2,glasses,robe red,crown fire,blue cat skin,50.18873844848931,2528
2529,wild_1,sunglasses heart,buttondown red flannel,beret green,blue cat skin,31.658522533900136,2529
2530,cool_1,shocked,tanktop orange,mohawk green,blue cat skin,22.11044481243874,2530
2531,wild_2,ditto,overalls flannel,afro brown,blue cat skin,49.84307494392656,2531
2532,cool_1,beard brown,bandana red,antlers,blue cat skin,20.822663589382532,2532
2533,cool_1,dizzy,shirt yellow,hat visor yellow,blue cat skin,21.513637549446475,2533
2534,wild_1,mummy,hoodie purple,sunhat tan,blue cat skin,31.721336056882688,2534
2535,cool_1,dizzy,buttondown green,beanie orange,blue cat skin,21.984779943126785,2535
2536,cool_2,zombie,tanktop orange,candle,blue cat skin,2.3242358530294425,2536
2537,cool_1,beard tan,tshirt yellow,headband red,blue cat skin,22.675712919762695,2537
2538,wild_1,sunglasses squad,tanktop white,wreath flowers,blue cat skin,34.07690301951677,2538
2539,cool_1,sunglasses yellow,bandana purple,apple,blue cat skin,21.764960985217833,2539
2540,cool_1,happy,tanktop white,flower blue,blue cat skin,22.455890812850836,2540
2541,cool_2,dizzy,buttondown blue flannel,hat black,blue cat skin,6.752816104873366,2541
2542,cool_2,glossy,tshirt white,flower blue,blue cat skin,7.223961651710935,2542
2543,classy_2,ninja black,epaulette red,knight blue,blue cat skin,69.94357847286994,2543
2544,classy_2,mononoke,tshirt blue,costume gorilla,blue cat skin,67.77649305568764,2544
2545,wild_1,glasses funny,robe blue,cowboy brown,blue cat skin,31.344401338162942,2545
2546,classy_2,three eyes,punk,cowboy black,blue cat skin,68.3102755978612,2546
2547,wild_2,three eyes,overalls flannel,beanie blue,blue cat skin,50.65965073092907,2547
2548,cool_2,beard brown,tanktop sailor black,hat visor yellow,blue cat skin,5.4650664064658105,2548
2549,exotic_1,ditto,mononoke,helm bronze,blue cat skin,76.82171901131511,2549
2550,cool_1,beard tan,hoodie purple,bucket hat tan,blue cat skin,22.42453448837403,2550
2551,exotic_1,sunglasses heart,knight leather,halo fire,blue cat skin,76.476178443881,2551
2552,wild_2,mononoke,tshirt green,prince,blue cat skin,49.560483445770686,2552
2553,wild_2,sunglasses yellow,epaulette black,hat visor blue,blue cat skin,53.36076141207736,2553
2554,wild_1,three eyes,robe white,beanie orange,blue cat skin,32.443691556988,2554
2555,classy_1,angry scar,astro,beret black,blue cat skin,60.33300244929399,2555
2556,wild_1,derp,tanktop sailor red,sunhat tan,blue cat skin,34.73642293353983,2556
2557,wild_1,stunned,toga,wreath flowers,blue cat skin,35.86706632645401,2557
2558,cool_2,ninja red,buttondown blue flannel,bucket hat white,blue cat skin,6.6271197136823305,2558
2559,wild_2,sunglasses heart,tanktop tattoo,mullet blonde,blue cat skin,50.9423809285379,2559
2560,cool_1,wink,work blue,flower pink,blue cat skin,22.61294037674621,2560
2561,cool_2,sunglasses squad,robe red,arrowhead,blue cat skin,3.863195507474314,2561
2562,wild_1,hearts,baseball red,cupcake,blue cat skin,35.458705934569565,2562
2563,cool_2,sunglasses squad,hoodie purple,hat visor yellow,blue cat skin,3.4862891609383557,2563
2564,classy_2,ninja blue,ninja black,astro cheeks,blue cat skin,69.34685316704025,2564
2565,cool_2,ninja blue,shirt bowtie,beret red,blue cat skin,5.842001125185556,2565
2566,classy_1,ninja black,hoodie black,admiral pink,blue cat skin,61.149691711876194,2566
2567,classy_1,beard pirate,gown purple,cupcake,blue cat skin,59.516496013748935,2567
2568,cool_2,ditto,shirt white,bucket hat tan,blue cat skin,2.0100642220087646,2568
2569,wild_2,hearts,overalls red,sunhat black,blue cat skin,52.51281354173567,2569
2570,cool_1,unamused,tanktop white,apple,blue cat skin,20.759916263315397,2570
2571,cool_1,sunglasses blue,tshirt red,beret green,blue cat skin,21.38807039685184,2571
2572,wild_1,tired,baseball blue,ninja red,blue cat skin,36.30672945922127,2572
2573,cool_2,derp,sweater pink,mohawk green,blue cat skin,4.711241099380076,2573
2574,classy_1,glossy,hoodie red,knight blue,blue cat skin,62.2174427798797,2574
2575,cool_1,unamused,tshirt pink,hat visor yellow,blue cat skin,20.97972261344207,2575
2576,wild_1,glasses,buttondown red flannel,hat visor blue,blue cat skin,35.55298295752563,2576
2577,cool_2,zombie,bandana red,arrowhead,blue cat skin,1.7902830902162281,2577
2578,wild_2,wink,punk,beret black,blue cat skin,53.17234606423341,2578
2579,cool_2,wink,buttondown blue flannel,mullet brown,blue cat skin,7.129681476982398,2579
2580,exotic_1,glasses,mononoke,tvhead white,blue cat skin,77.70104527269528,2580
2581,wild_2,pixel,combat black,beret green,blue cat skin,49.46631044584646,2581
2582,wild_1,dizzy,tshirt metal,mullet brown,blue cat skin,35.615783869263936,2582
2583,classy_2,double face,knight,knight blue,blue cat skin,69.09545407695889,2583
2584,cool_2,glossy,shirt yellow,sunhat tan,blue cat skin,6.501508432118729,2584
2585,classy_1,hearts,deepsea bronze,ninja blue,blue cat skin,60.83559888486083,2585
2586,wild_2,glasses,mononoke,arrowhead,blue cat skin,50.00028212206408,2586
2587,wild_2,derp,tshirt yellow,astro cheeks,blue cat skin,49.65481090401024,2587
2588,cool_2,rich,buttondown blue flannel,bucket hat green,blue cat skin,2.198545764690959,2588
2589,wild_1,owo,winter red,sunhat black,blue cat skin,35.23887752203558,2589
2590,classy_2,uwu,epaulette white,visor green,blue cat skin,68.34181159967987,2590
2591,wild_2,beard brown,tanktop orange,halo fire,blue cat skin,50.00028842560903,2591
2592,wild_2,hearts,astro orange,flower blue,blue cat skin,49.906049230846556,2592
2593,wild_1,ninja black,tshirt metal,helm army,blue cat skin,35.992671305857456,2593
2594,cool_1,happy,robe blue,wreath,blue cat skin,21.89051237548814,2594
2595,classy_1,ninja red,costume gorilla,sunhat black,blue cat skin,61.5579859096148,2595
2596,cool_2,sunglasses yellow,bandana purple,hat black,blue cat skin,6.941218843550251,2596
2597,wild_2,glasses funny,viking brown,mohawk green,blue cat skin,48.210011638937736,2597
2598,cool_1,hearts,tanktop orange,piercings,blue cat skin,22.29885385466057,2598
2599,classy_2,ninja black,gown black,bucket hat blue,blue cat skin,70.0692622562787,2599
2600,wild_1,beard pirate,tshirt green,cupcake,blue cat skin,32.12965231772099,2600
2601,exotic_1,sunglasses squad,astro orange,nurse,blue cat skin,77.9208989042558,2601
2602,wild_2,ninja red,tanktop tattoo,goggles seaweed,blue cat skin,52.198711257325705,2602
2603,cool_1,beard tan,bandana green,mohawk purple,blue cat skin,22.487322790945267,2603
2604,cool_1,dizzy,tanktop white,piercings,blue cat skin,21.859121375282598,2604
2605,cool_1,hearts,shirt white,wreath,blue cat skin,22.832781401216828,2605
2606,classy_1,sunglasses blue,nurse,helm biker,blue cat skin,61.652121084114995,2606
2607,classy_1,zombie,astro,beret black,blue cat skin,59.359386555098304,2607
2608,classy_2,angry,gown purple,admiral pink,blue cat skin,69.37828514513468,2608
2609,wild_2,ninja blue,chain,prince,blue cat skin,52.23010540861133,2609
2610,exotic_1,double face,overalls red,knight black,blue cat skin,77.57541822811496,2610
2611,wild_1,smirk,buttondown green,cowboy black,blue cat skin,32.88350599422093,2611
2612,cool_1,unamused,shirt yellow,bucket hat tan,blue cat skin,20.75993833126185,2612
