,Mouth,Clothes,Eyes,Hat,Earring,Fur,Background,Rarity score,Token Id
2016,0,23,12,19,1,10,7,78.40322389505549,2017
2017,2,5,0,25,0,1,0,33.63515609452869,2018
2018,6,27,5,4,2,8,4,89.14374271225586,2019
2019,5,19,1,14,0,0,4,40.861925060468955,2020
2020,2,3,9,3,1,4,2,84.19232912959204,2021
2021,4,3,9,6,1,8,6,86.65783091537139,2022
2022,1,0,6,16,0,1,1,25.75442069067239,2023
2023,0,18,8,16,2,10,1,78.2806089543728,2024
2024,7,7,17,28,5,4,6,94.42207210741807,2025
2025,27,32,0,9,0,11,0,43.87931811967419,2026
2026,10,8,1,2,2,2,3,81.08659952751675,2027
2027,2,13,14,25,0,0,1,42.95974909012798,2028
2028,29,18,10,17,0,6,6,51.80070573535741,2029
2029,6,0,13,21,2,3,3,78.60067410798251,2030
2030,6,0,3,17,1,4,2,75.46771968455363,2031
2031,11,23,1,0,0,11,7,35.120030909779885,2032
2032,11,18,1,34,0,13,2,50.390812470977245,2033
2033,14,15,17,13,3,0,0,87.77481286901384,2034
2034,15,0,6,6,0,0,3,33.846282522682735,2035
2035,1,34,0,6,0,0,7,28.342725997486827,2036
2036,2,0,20,11,0,12,2,40.41241725767245,2037
2037,0,0,12,1,0,10,6,26.122218902978478,2038
2038,5,19,11,28,0,18,7,53.612459791573855,2039
2039,0,29,0,13,0,1,3,24.630524263901503,2040
2040,4,21,16,0,0,12,7,37.749153362927004,2041
2041,0,8,0,4,0,1,0,22.92771179073103,2042
2042,6,0,3,1,0,12,4,36.005452742424346,2043
2043,4,43,1,0,1,1,5,67.1447924911185,2044
2044,8,25,9,12,0,1,2,45.534465641255906,2045
2045,0,14,11,29,0,7,2,39.57466609807506,2046
2046,3,3,0,29,0,9,3,39.70402916216426,2047
2047,22,7,14,0,0,3,3,37.17025595971455,2048
2048,4,31,18,2,4,12,3,92.4401320974859,2049
2049,0,0,0,0,0,18,6,8.582721029201592,2050
2050,0,23,16,27,0,3,5,38.40309038181512,2051
2051,8,15,1,2,5,4,4,88.43545428003704,2052
2052,8,19,7,10,0,3,2,48.89234891395969,2053
2053,1,37,4,10,0,1,7,36.523148080786896,2054
2054,21,0,10,30,0,6,3,41.65891069978239,2055
2055,4,15,1,34,0,15,0,48.626711894500836,2056
2056,2,29,12,2,0,11,1,48.10906029791809,2057
2057,0,8,2,10,0,0,0,29.4666389206015,2058
2058,4,29,14,15,0,0,4,44.1313276733948,2059
2059,0,10,0,14,2,8,4,69.23576872985102,2060
2060,5,0,0,16,4,9,0,72.18488821708125,2061
2061,22,29,0,3,0,5,2,42.00620711977935,2062
2062,0,0,7,36,6,11,7,72.62080942645596,2063
2063,0,12,15,18,0,6,7,38.75045635743508,2064
2064,2,6,8,25,0,4,7,46.65142966819,2065
2065,1,1,2,0,0,1,7,20.250760903143647,2066
2066,14,18,18,8,0,4,6,50.3839826043026,2067
2067,0,3,8,2,4,5,3,76.97290986228964,2068
2068,0,3,2,23,0,2,7,30.699461157513426,2069
2069,4,23,5,0,1,5,6,72.9953629367823,2070
2070,2,0,16,3,4,2,2,74.5005803591355,2071
2071,2,0,7,5,1,10,1,75.25652513073175,2072
2072,5,25,1,3,5,0,3,83.37505107585835,2073
2073,2,7,4,0,0,11,4,34.21413308461286,2074
2074,1,12,5,33,0,0,7,37.02717221026667,2075
2075,0,10,7,5,0,3,2,35.65814126736595,2076
2076,4,0,0,24,1,3,2,67.751012945334,2077
2077,0,6,20,10,0,17,5,42.503465202556065,2078
2078,0,4,8,0,0,13,0,25.44793425194741,2079
2079,12,3,8,7,0,1,2,44.17216561712746,2080
2080,2,21,2,4,0,2,6,39.887884882661574,2081
2081,0,24,9,36,5,5,7,81.64516076961614,2082
2082,1,9,0,1,0,0,6,25.7952435764777,2083
2083,7,7,0,24,0,0,7,36.01915837681576,2084
2084,9,18,17,1,0,9,0,49.478087652147224,2085
2085,12,10,7,25,0,3,0,49.0490006143246,2086
2086,7,5,14,0,1,2,3,71.59228017149547,2087
2087,24,16,3,0,1,13,6,76.77544315615769,2088
2088,7,20,3,1,1,0,6,78.98886655821585,2089
2089,12,36,8,3,1,3,2,87.97234410108778,2090
2090,25,22,4,9,3,1,3,86.75319450587969,2091
2091,0,16,12,0,2,10,0,65.67365413454031,2092
2092,0,12,0,20,0,18,6,32.7701700761877,2093
2093,5,0,0,0,2,5,6,55.33450637382512,2094
2094,7,23,5,17,0,11,1,50.49980066021692,2095
2095,24,15,6,10,0,15,2,53.44218635866562,2096
2096,1,5,1,31,1,2,5,74.39151688394384,2097
2097,15,14,3,7,0,11,7,49.103481085407594,2098
2098,1,0,13,9,0,3,1,30.447489600777562,2099
2099,1,6,3,24,0,4,0,39.479222192889054,2100
2100,32,0,1,27,0,12,5,40.23530965525923,2101
2101,0,23,16,7,0,4,4,37.469915399044716,2102
2102,11,2,9,9,0,4,2,48.592657206745535,2103
2103,2,11,1,11,0,5,3,43.2117751332323,2104
2104,4,1,0,0,0,4,5,25.263931533615175,2105
2105,4,16,0,12,0,16,2,42.90529945247024,2106
2106,5,0,1,1,0,11,7,33.69643416044464,2107
2107,0,32,1,3,0,1,5,29.078340343212012,2108
2108,0,13,3,10,0,2,0,30.617756582783844,2109
2109,1,7,10,10,0,9,3,42.27868763183795,2110
2110,4,38,12,14,2,13,0,90.9009087450545,2111
2111,1,11,0,4,0,11,1,33.86674344444957,2112
2112,0,7,3,10,0,9,7,35.43336585440896,2113
2113,3,12,2,0,0,6,1,32.1162631652389,2114
2114,4,25,3,15,0,18,7,49.65518880079258,2115
2115,7,19,22,0,0,16,7,41.563514846439546,2116
2116,0,0,5,5,0,0,6,20.271144373145503,2117
2117,4,38,14,7,1,1,5,83.02771378013315,2118
2118,24,23,4,14,1,0,5,84.58057176895885,2119
2119,3,0,13,7,2,10,5,77.79697619649575,2120
2120,1,26,18,9,0,0,2,38.409912360536104,2121
2121,8,4,11,31,0,4,4,50.20686783355336,2122
2122,12,32,2,0,0,1,7,29.909331197489575,2123
2123,1,2,0,18,5,2,2,72.59347992250386,2124
2124,0,34,1,0,0,15,2,25.141430605176385,2125
2125,24,4,0,2,2,4,6,79.79938859622226,2126
2126,1,0,0,17,2,0,5,57.31648725798433,2127
2127,0,0,0,0,0,2,3,0.9536925666811398,2128
2128,4,21,0,3,5,0,1,77.23171701452796,2129
2129,4,31,8,0,0,16,2,38.56655545742388,2130
2130,0,2,13,6,5,4,0,79.69045418410529,2131
2131,0,10,4,2,1,0,4,69.23575940866687,2132
2132,1,6,4,24,0,9,1,42.387689446593306,2133
2133,7,0,7,24,2,11,3,79.90835957878062,2134
2134,13,11,1,2,0,2,4,41.52940350991461,2135
2135,0,1,0,19,1,0,6,62.01609348515318,2136
2136,0,3,2,0,0,13,7,23.145604993530586,2137
2137,16,5,3,4,1,10,6,87.665838302151,2138
2138,12,1,3,1,0,0,0,39.37704020837366,2139
2139,0,6,22,7,0,11,1,40.39882205954526,2140
2140,2,24,6,0,0,17,1,37.17024377084117,2141
2141,1,16,0,0,0,14,4,22.784675373918102,2142
2142,4,29,7,16,0,6,3,48.831040009841956,2143
2143,28,37,0,1,2,5,3,80.24208303005263,2144
2144,8,29,11,25,2,0,3,86.1538526772442,2145
2145,1,31,1,0,1,0,0,59.93188472799189,2146
2146,7,11,10,26,1,10,2,90.89410755800166,2147
2147,0,0,9,30,0,9,4,28.36327798370595,2148
2148,10,10,18,9,0,5,2,50.60876590534972,2149
2149,0,0,4,15,2,2,6,61.29413671638089,2150
2150,1,30,1,10,0,0,0,33.941648984837975,2151
2151,32,0,0,4,2,5,2,70.97252259992466,2152
2152,1,32,0,31,0,5,4,34.254981782077806,2153
2153,4,27,5,9,0,1,7,42.523826447249846,2154
2154,6,0,2,1,0,0,4,28.92167932098058,2155
2155,1,5,0,0,0,0,1,14.958244749494959,2156
2156,1,13,16,9,0,8,4,43.00062002177169,2157
2157,7,7,0,6,6,4,7,83.72245146361269,2158
2158,11,4,2,0,0,7,6,34.55466847516879,2159
2159,10,3,5,14,2,1,4,83.50443134813005,2160
2160,10,2,10,31,0,9,2,51.466985873166415,2161
2161,1,13,15,29,0,9,1,44.199474327910195,2162
2162,0,10,4,5,0,7,4,36.51635908943106,2163
2163,1,24,0,23,0,5,4,33.89399264273113,2164
2164,15,20,0,3,0,5,6,40.49409960108918,2165
2165,0,25,16,35,2,10,3,80.56227508938532,2166
2166,20,7,4,0,0,4,6,36.26430651204709,2167
2167,10,10,5,10,0,5,0,48.40194580149975,2168
2168,14,0,18,3,0,2,7,35.1472930139595,2169
2169,17,13,2,7,0,2,0,43.47738491244107,2170
2170,0,0,3,0,2,5,3,50.58714270666484,2171
2171,1,28,14,0,0,9,2,31.30576263947359,2172
2172,23,5,9,0,1,3,4,75.54946943224641,2173
2173,1,17,21,1,4,13,0,85.35700327384508,2174
2174,1,22,0,13,0,14,1,36.073606574828815,2175
2175,6,3,8,0,0,2,0,31.27843527868011,2176
2176,13,17,4,17,0,2,2,45.68425807693497,2177
2177,4,37,22,12,0,9,6,52.066359253480066,2178
2178,0,32,3,10,0,9,3,36.502759585198206,2179
2179,2,16,12,4,0,4,4,46.406177559332995,2180
2180,19,8,8,0,0,4,6,36.979545989063986,2181
2181,2,0,5,18,0,0,1,30.76076001577989,2182
2182,21,1,3,0,1,8,1,74.52102335255631,2183
2183,5,11,3,4,0,11,0,46.896647355223095,2184
2184,2,18,5,17,0,10,7,47.52325630721085,2185
2185,0,24,1,2,0,7,7,33.968927585497845,2186
2186,3,18,10,5,0,5,7,45.936289141804906,2187
2187,6,13,0,30,0,1,1,36.67978185785524,2188
2188,19,17,13,0,0,5,2,38.32136071395176,2189
2189,10,0,13,7,0,7,3,40.13316424159464,2190
2190,0,8,15,7,0,12,1,39.45203824876487,2191
2191,1,20,0,2,0,5,6,31.53724457844414,2192
2192,23,23,5,0,0,3,0,36.332461056563226,2193
2193,18,24,6,0,0,1,7,32.572564984705124,2194
2194,3,18,12,35,0,0,3,43.783963132643,2195
2195,3,16,4,7,0,7,5,46.889807452932615,2196
2196,5,40,11,15,0,0,7,44.832864390396665,2197
2197,0,25,7,22,0,0,1,32.783767424706525,2198
2198,1,4,7,6,0,13,5,42.6260478731712,2199
2199,2,29,11,22,0,4,4,48.01366300766002,2200
2200,0,24,2,0,0,5,2,22.375945993891804,2201
2201,12,0,0,0,0,6,0,17.86004348658936,2202
2202,6,4,3,11,0,6,1,47.26446994541244,2203
2203,0,0,13,9,0,2,0,22.648433683020645,2204
2204,0,25,9,18,3,1,3,74.5414369490577,2205
2205,0,30,1,0,0,1,6,16.817753384018364,2206
2206,16,22,4,32,1,13,5,92.03152174928556,2207
2207,23,30,5,8,1,9,3,90.50590148607387,2208
2208,3,0,6,21,0,1,0,31.36017068246783,2209
2209,10,5,14,22,0,4,7,50.186433445520294,2210
2210,5,41,16,5,3,11,2,93.35276227083448,2211
2211,11,31,6,13,2,5,7,89.02796624500027,2212
2212,1,8,3,35,1,8,3,80.40550365026873,2213
2213,2,8,5,28,0,0,2,42.537471838058785,2214
2214,0,0,2,24,3,4,5,66.10951654611847,2215
2215,0,17,0,2,0,0,1,22.4236604125399,2216
2216,29,20,8,7,2,5,2,90.14492883733915,2217
2217,2,15,2,17,0,5,0,43.77709741282458,2218
2218,27,1,2,4,0,1,4,42.10154704983849,2219
2219,14,19,15,11,0,12,2,53.40134124250277,2220
2220,2,17,0,13,0,0,1,33.3354349835715,2221
2221,0,0,9,0,0,15,2,16.67485392437504,2222
2222,18,4,1,7,0,11,0,47.89113052699718,2223
2223,13,25,1,11,0,11,4,48.831033556619985,2224
2224,7,24,0,14,0,2,3,37.53122430029653,2225
2225,0,31,3,0,0,5,7,22.048972820102687,2226
2226,2,26,3,0,0,1,6,27.08264094046241,2227
2227,28,15,5,25,0,6,5,51.84837211840252,2228
2228,1,2,0,28,0,0,0,28.23377581123668,2229
2229,13,31,0,20,1,16,1,84.17873823142928,2230
2230,13,7,0,17,0,2,3,37.26556935194576,2231
2231,1,17,0,11,5,1,3,71.74213356109455,2232
2232,0,32,13,20,0,2,7,34.7930986092625,2233
2233,5,34,9,35,1,1,0,83.98803471099829,2234
2234,0,8,2,11,3,2,7,72.28706446621817,2235
2235,0,18,11,6,0,6,3,37.83777169335093,2236
2236,4,0,1,0,0,2,0,16.9199439773333,2237
2237,9,1,11,7,0,0,1,43.6273013920222,2238
2238,14,32,0,1,0,9,1,40.514521802568886,2239
2239,1,23,5,0,0,2,3,24.269532974436135,2240
2240,10,14,7,4,0,2,5,44.996305804464484,2241
2241,2,0,20,1,0,3,5,35.03142619190679,2242
2242,3,1,14,12,1,8,3,86.52839399787831,2243
2243,0,22,13,28,0,8,5,40.228487676401784,2244
2244,0,10,8,16,0,1,5,32.40911854955406,2245
2245,0,36,8,16,1,0,1,71.88515420691314,2246
2246,4,0,21,5,0,8,5,39.744848459297984,2247
2247,1,0,18,0,2,0,1,53.76113225738298,2248
2248,0,0,15,12,0,3,4,26.612707349834636,2249
2249,12,23,0,16,0,0,6,36.65260579759055,2250
2250,3,18,5,27,1,10,3,87.71350970109341,2251
2251,0,3,6,27,0,14,2,39.96287288498044,2252
2252,13,7,1,29,4,7,2,90.59440867985852,2253
2253,5,37,11,3,0,4,2,48.871895882875954,2254
2254,23,19,17,0,0,4,1,39.00932159563121,2255
2255,5,13,1,0,0,4,0,31.714352185497408,2256
2256,3,0,20,24,2,8,2,79.79938644555769,2257
2257,13,0,5,10,0,4,7,37.94670682208315,2258
2258,0,34,10,0,0,5,0,24.378524031637987,2259
2259,0,0,0,30,3,12,7,62.261376424433045,2260
2260,0,17,20,0,3,1,1,62.81305331075989,2261
2261,12,7,2,26,0,7,0,48.51091319606888,2262
2262,13,18,0,3,0,0,4,35.719436548833905,2263
2263,11,14,18,0,3,1,1,74.65046027209645,2264
2264,10,12,8,5,0,13,4,51.05826438982799,2265
2265,17,37,16,0,0,1,3,34.49339972798049,2266
2266,0,0,16,11,0,1,3,22.641631775667822,2267
2267,1,7,4,16,0,10,6,42.25821954173509,2268
2268,3,21,8,27,5,1,4,86.412651227916,2269
2269,13,13,7,1,1,0,7,80.9981073909771,2270
2270,0,28,14,5,0,8,6,38.634633996233916,2271
2271,22,0,12,1,1,2,1,73.17244113749956,2272
2272,6,35,8,15,3,2,1,87.37298864966604,2273
2273,1,15,9,24,0,1,0,37.05444005105301,2274
2274,20,20,8,0,1,5,7,75.82190548877588,2275
2275,0,0,0,10,0,4,4,17.410468995722628,2276
2276,10,35,5,8,0,15,7,52.338760891460964,2277
2277,3,29,1,7,0,0,1,39.15229634545717,2278
2278,5,23,3,21,0,4,5,46.93070921199679,2279
2279,8,0,6,20,0,7,5,39.82660896277014,2280
2280,2,12,0,0,0,2,7,20.95231196377764,2281
2281,7,34,0,2,0,14,2,43.3344287987057,2282
2282,5,3,11,0,0,2,3,31.3397255396107,2283
2283,0,9,7,35,0,0,7,32.58624694813901,2284
2284,0,5,10,0,4,15,0,68.71134678291602,2285
2285,0,0,18,31,0,4,4,28.24065085633342,2286
2286,15,10,10,12,0,8,5,51.4669385506304,2287
2287,3,2,4,15,1,7,0,84.99599405862665,2288
2288,9,13,0,1,2,0,0,73.13836207581869,2289
2289,1,10,15,0,0,0,4,24.603285821126374,2290
2290,0,5,1,31,0,7,6,35.515081180960216,2291
2291,1,5,8,0,0,1,2,23.813157294196547,2292
2292,13,0,7,3,0,4,1,37.56530480325975,2293
2293,21,7,10,17,1,7,5,90.43100383186498,2294
2294,7,8,16,13,0,10,5,52.05271314237115,2295
2295,1,0,5,22,0,1,3,26.122201691247692,2296
2296,2,15,9,10,0,13,0,48.31338339818074,2297
2297,6,18,10,0,3,6,6,78.4440632751575,2298
2298,14,32,13,17,1,3,1,89.2186697622924,2299
2299,2,30,0,4,0,0,5,33.46484681134259,2300
2300,23,1,16,15,0,4,3,50.45884010267384,2301
2301,1,14,14,7,0,1,3,36.91139430868881,2302
2302,6,20,4,20,0,5,6,48.578975962929285,2303
2303,20,0,16,29,0,1,3,36.73433044655421,2304
2304,18,0,3,14,0,1,6,32.97448743615888,2305
2305,0,0,5,0,0,10,1,14.290788538049284,2306
2306,16,11,10,13,2,0,2,85.45913506786228,2307
2307,2,37,0,27,2,1,7,74.27578558937851,2308
2308,4,0,0,20,0,2,7,24.943867824153727,2309
2309,2,0,0,1,0,0,5,20.4346632365218,2310
2310,2,22,0,5,3,4,3,79.07742465815863,2311
2311,24,12,0,8,0,11,0,43.26632085970091,2312
2312,6,0,4,8,0,1,7,32.43634981962605,2313
2313,4,0,11,0,0,5,5,24.405743113382485,2314
2314,27,3,14,21,6,2,2,92.03831863309864,2315
2315,0,10,0,23,3,3,1,69.99177086437564,2316
2316,1,6,0,3,0,7,4,32.845008923319945,2317
2317,4,17,1,3,2,0,3,78.5666251584716,2318
2318,7,0,3,10,4,11,0,79.7312885477641,2319
2319,2,10,10,36,5,13,7,93.17572421899479,2320
2320,2,0,5,32,0,8,2,37.783263255986036,2321
2321,13,26,9,17,3,5,3,91.65691016078031,2322
2322,1,37,16,13,0,1,7,38.51884605453663,2323
2323,2,23,11,9,0,2,6,42.87803519476014,2324
2324,2,5,9,9,0,7,6,46.69228338632878,2325
2325,5,4,8,0,0,11,4,36.31202164731043,2326
2326,14,35,2,0,0,10,3,36.61854824583076,2327
2327,0,25,0,0,0,5,0,15.39420898908368,2328
2328,12,27,13,5,0,16,2,53.84405789863882,2329
2329,1,10,15,0,0,5,4,29.132867425811128,2330
2330,14,0,1,0,3,3,5,63.909603026760905,2331
2331,2,0,0,2,0,0,5,21.497277295911115,2332
2332,1,4,3,15,0,4,2,39.199977068176715,2333
2333,20,0,22,11,0,6,1,42.81683313236673,2334
2334,8,8,0,0,0,5,2,28.090691343126473,2335
2335,1,20,0,0,3,2,0,57.58215368077679,2336
2336,1,0,0,0,0,5,7,8.821018494626463,2337
2337,6,12,13,29,2,6,7,90.62849204778153,2338
2338,10,19,18,8,3,1,7,87.52960808501288,2339
2339,13,0,0,0,3,0,5,54.592174736617494,2340
2340,1,15,5,0,0,5,0,27.45045779636505,2341
2341,6,3,15,5,5,2,5,88.56486825369616,2342
2342,0,41,10,8,0,2,4,33.99618897224337,2343
2343,12,11,8,18,3,0,4,86.49439021805529,2344
2344,7,10,4,0,0,0,4,30.679042537745232,2345
2345,18,28,8,17,0,2,6,47.12826052390017,2346
2346,11,0,4,8,0,4,6,37.619721454098226,2347
2347,1,35,10,16,0,4,7,42.0743043013671,2348
2348,0,20,3,15,1,4,3,73.71049485846201,2349
2349,15,0,1,0,2,0,2,58.6173815810302,2350
2350,0,0,0,2,5,10,3,61.67563338368811,2351
2351,14,8,3,0,5,1,1,73.15886601306056,2352
2352,0,25,11,14,0,4,3,37.78324246486376,2353
2353,0,7,4,6,6,4,5,79.74491601241056,2354
2354,15,42,10,9,0,0,1,46.15426122031982,2355
2355,14,3,0,10,3,3,7,81.1070496906383,2356
2356,9,11,11,31,0,8,5,51.841540814949106,2357
2357,10,7,13,0,0,1,5,32.572609440097786,2358
2358,1,19,3,6,0,3,3,38.58693176250152,2359
2359,16,16,0,4,0,9,3,42.29911270087041,2360
2360,3,5,12,0,0,10,5,35.91013074835368,2361
2361,4,0,8,0,0,1,3,19.17455594559157,2362
2362,1,0,9,8,2,1,5,65.45562039340554,2363
2363,11,21,4,3,0,4,5,48.14985594047094,2364
2364,5,16,5,36,0,6,7,49.45765183142956,2365
2365,1,19,2,3,0,7,3,39.41792834860929,2366
2366,5,19,10,0,3,0,0,72.2597665093042,2367
2367,1,25,1,3,4,6,5,80.77331405076585,2368
2368,11,11,20,0,0,0,6,33.58748756545906,2369
2369,14,18,2,0,0,1,4,29.589241664768362,2370
2370,7,5,6,0,0,8,1,36.56403909185062,2371
2371,13,30,6,7,1,1,6,83.6951764536715,2372
2372,24,1,16,23,0,6,6,51.86199743361266,2373
2373,1,26,6,19,0,3,3,41.16844448396612,2374
2374,3,27,3,35,0,2,4,42.59876281874348,2375
2375,18,18,8,3,0,4,7,49.062623781872546,2376
2376,1,3,5,0,0,0,3,22.627961282445003,2377
2377,12,22,5,7,0,0,6,44.015503160846706,2378
2378,3,18,11,1,2,5,6,84.43068827346755,2379
2379,1,7,3,0,1,2,4,61.18514207610279,2380
2380,3,28,3,0,0,9,5,33.764588714650294,2381
2381,7,20,0,0,0,1,7,22.77782829182793,2382
2382,10,39,4,1,0,1,1,42.8371628339801,2383
2383,0,13,4,0,0,3,3,22.55984761242885,2384
2384,2,0,18,0,0,1,4,19.256361626394053,2385
2385,1,11,4,27,1,3,4,79.65635647609842,2386
2386,14,40,9,15,0,2,4,46.760432914538185,2387
2387,4,1,7,0,0,7,7,34.07783833266206,2388
2388,3,0,2,0,0,15,1,23.738324182169837,2389
2389,2,25,12,23,0,5,5,47.95235625475275,2390
2390,1,12,13,2,0,4,3,40.909554149224405,2391
2391,6,0,1,0,0,1,7,17.328623870511798,2392
2392,6,25,8,21,4,12,1,93.87717489972417,2393
2393,5,36,5,24,0,1,5,44.43778901393654,2394
2394,1,27,18,3,0,2,4,38.58697191943095,2395
2395,0,28,10,33,0,1,6,34.09150666826022,2396
2396,3,31,3,1,2,12,6,84.63503144714542,2397
2397,0,11,12,29,0,8,1,39.165979028099265,2398
2398,0,1,13,19,0,1,6,32.42955078828727,2399
2399,0,10,12,13,0,12,4,39.731262581809055,2400
2400,4,0,1,0,0,2,6,17.076598542385064,2401
2401,10,10,0,16,0,9,5,42.53066994216962,2402
2402,4,10,14,26,0,10,1,50.67005329900049,2403
2403,23,14,5,6,0,16,4,52.658902762342564,2404
2404,0,0,3,19,4,9,4,67.74420530574157,2405
2405,1,14,3,16,0,13,7,41.65884329400513,2406
2406,8,10,14,0,1,4,1,75.64481868021437,2407
2407,1,0,15,23,0,14,6,34.97701240807519,2408
2408,18,32,2,0,0,7,5,36.64575585449828,2409
2409,1,0,6,6,0,8,2,31.421462372398278,2410
2410,1,10,2,5,0,3,0,37.538003971969395,2411
2411,6,14,4,21,0,2,1,45.11892432999755,2412
2412,14,12,6,0,4,2,4,74.36436663342818,2413
2413,0,0,15,35,0,5,3,28.083991266377183,2414
2414,28,11,4,9,2,5,2,89.4025391145831,2415
2415,5,11,0,9,0,1,6,34.44568817156275,2416
2416,4,7,2,0,0,1,5,27.55259603664415,2417
2417,6,2,8,30,3,3,5,90.22667141219233,2418
2418,7,32,3,1,1,9,6,85.4250825310445,2419
2419,2,19,16,14,0,9,0,48.824190783091986,2420
2420,0,0,18,30,0,2,1,24.623845702941587,2421
2421,7,23,3,8,3,10,5,90.41053933016077,2422
2422,1,15,12,5,2,11,3,82.6326749727497,2423
2423,0,17,2,5,0,1,1,29.166917093029067,2424
2424,6,13,13,1,0,3,4,46.75351485055461,2425
2425,8,36,10,11,0,7,5,51.40565761088396,2426
2426,0,11,11,10,0,11,6,38.750450622875434,2427
2427,1,0,13,0,0,3,3,17.873587047886534,2428
2428,8,13,4,26,0,1,0,44.59447226597961,2429
2429,8,32,1,6,0,1,2,42.26502430886176,2430
2430,4,13,3,1,0,4,5,43.29349190174827,2431
2431,4,0,1,8,0,9,6,34.7930885597265,2432
2432,17,7,0,5,0,2,1,37.15662777285749,2433
2433,0,33,9,7,0,3,5,36.39375059814912,2434
2434,12,32,10,6,0,2,4,45.98393616149936,2435
2435,17,11,0,27,0,1,2,38.29408426654945,2436
2436,14,0,0,2,0,10,6,30.733563879234044,2437
2437,2,16,11,0,4,7,3,77.0750617316327,2438
2438,14,15,3,20,0,12,4,49.99571988920052,2439
2439,1,18,16,7,4,2,3,80.29659361576206,2440
2440,0,7,9,1,0,10,2,36.46871278444125,2441
2441,2,0,7,19,0,1,6,30.971910113390276,2442
2442,0,30,13,27,5,3,0,81.78820005944073,2443
2443,0,4,17,4,0,1,5,32.74288071701903,2444
2444,0,15,1,15,0,11,5,35.75347976310282,2445
2445,1,40,6,0,0,10,1,30.733592570455993,2446
2446,5,12,14,1,0,2,6,42.64641629043165,2447
2447,14,14,17,0,0,3,1,37.23838397609228,2448
2448,19,43,9,20,0,16,3,54.94747333036409,2449
2449,18,33,15,18,0,14,7,54.58644116926467,2450
2450,1,16,2,1,0,1,0,32.08896448761552,2451
2451,1,30,19,8,0,11,6,45.28242740859584,2452
2452,0,12,8,2,0,0,3,30.924260946443056,2453
2453,4,35,3,9,0,0,4,41.27060209237241,2454
2454,0,1,19,0,1,3,3,63.119518241064995,2455
2455,0,41,16,3,0,5,0,37.68792763121374,2456
2456,0,29,7,0,0,7,6,25.052840952600135,2457
2457,1,0,15,6,0,9,7,32.23204106149435,2458
2458,0,9,8,2,0,0,5,30.951516598628942,2459
2459,5,37,5,0,1,2,6,70.50941385584359,2460
2460,5,0,3,9,0,12,3,37.15660123898725,2461
2461,1,10,10,15,0,3,0,40.589469642499445,2462
2462,1,30,10,28,0,8,2,44.655784038195996,2463
2463,11,37,6,4,0,5,4,49.08303092392371,2464
2464,16,29,9,17,0,12,0,52.55676953373014,2465
2465,13,13,0,8,0,11,2,43.01424318427017,2466
2466,2,31,2,2,3,4,4,84.94152362425127,2467
2467,10,9,6,0,2,1,7,70.74776152555033,2468
2468,6,0,2,26,2,0,7,71.42204116027467,2469
2469,11,0,4,27,0,2,2,35.52189886258269,2470
2470,5,41,2,0,0,10,6,35.51511058415736,2471
2471,16,10,5,26,4,3,0,91.45261072287745,2472
2472,3,6,19,2,0,11,6,48.967223620922844,2473
2473,4,8,17,9,0,16,3,51.657670033795014,2474
2474,1,24,3,32,2,3,2,80.31699215433609,2475
2475,8,26,10,1,0,2,1,43.81119009974819,2476
2476,1,12,1,14,1,9,5,78.79816447087889,2477
2477,3,41,12,6,0,2,4,44.14488200138912,2478
2478,0,16,1,21,0,5,3,34.493431991770315,2479
2479,11,0,7,4,0,1,6,33.042545894184165,2480
2480,0,3,4,9,0,15,3,38.45074744217488,2481
2481,8,24,9,1,4,0,3,84.9892115131233,2482
2482,23,0,3,2,0,6,3,37.34053153796494,2483
2483,0,20,15,0,1,2,5,60.2180780355449,2484
2484,16,39,5,15,0,6,4,51.05828446679151,2485
2485,1,33,7,4,2,5,6,80.24207657519298,2486
2486,29,12,0,12,0,2,4,38.655077708044104,2487
2487,3,33,6,6,0,5,5,46.37894413573051,2488
2488,0,0,3,0,0,0,7,6.246233818376602,2489
2489,17,3,15,7,0,9,0,51.31709018566286,2490
2490,15,33,18,35,2,15,5,95.59350370035594,2491
2491,7,5,0,7,0,2,0,35.93055867797883,2492
2492,13,6,17,5,0,2,7,46.33131791207133,2493
2493,1,1,9,1,0,7,6,39.05689905438025,2494
2494,0,2,3,9,0,11,7,35.269903647444735,2495
2495,1,2,2,6,0,2,1,34.084728428726066,2496
2496,9,11,9,4,2,2,4,84.30129509202246,2497
2497,4,6,13,0,0,16,5,38.57333728426491,2498
2498,11,9,12,22,0,0,3,45.84091407985728,2499
2499,20,0,8,3,2,18,3,82.16277149552012,2500
2500,19,6,10,17,0,2,4,46.59696066881926,2501
2501,6,6,11,0,0,5,2,36.57082234973858,2502
2502,0,23,7,15,4,2,0,74.78665463718256,2503
2503,30,11,15,21,0,8,1,53.265102419431024,2504
2504,1,29,10,11,0,1,0,37.347326270976964,2505
2505,0,15,20,7,0,3,4,37.8377236491502,2506
2506,6,7,8,1,0,1,6,41.57706271834598,2507
2507,0,11,8,0,0,8,2,25.189083355882204,2508
2508,7,13,8,7,0,14,0,50.94249006996164,2509
2509,30,21,8,25,0,0,1,46.91030350467732,2510
2510,13,9,7,14,0,15,3,52.468198527206944,2511
2511,2,23,6,1,2,7,4,84.47836468953554,2512
2512,23,15,0,36,0,7,1,44.097290913439636,2513
2513,9,35,2,10,0,1,6,42.83035662502519,2514
