,character,nose,mouth,eyes,earrings,neck,whiskers,hat,burned,Rarity score,Token Id
1382,Templeton,Dark,Small Frown,Looking Up,None,Plain,Whiskers,Elvis,Not Burned,29.261114478176932,1382
1383,Stuart,Tiny,Small Frown,Looking Left,None,Red Necklace,Whiskers,Construction Hat,Burned,35.78437014825096,1383
1384,Common,Tiny,Small Smile,Crosseyed,None,Plain,Tiny Whiskers,Karate Kid,Not Burned,32.000464908713404,1384
1385,Reepicheep,Big,Straight,Looking Left,None,Red Necklace,Tiny Whiskers,Karate Kid,Burned,41.14030243549364,1385
1386,Stuart,Big,Big Frown,Looking Up,None,Plain,Whiskers,Construction Hat,Not Burned,25.83485997882322,1386
1387,Stuart,Tiny,Big Smile,Sunglasses,None,Gold Chain,Whiskers,Construction Hat,Not Burned,54.42522772077623,1387
1388,Jerry,Dark,Big Smile,Looking Left,None,Plain,Tiny Whiskers,No Hat,Burned,7.449158931047657,1388
1389,Templeton,Tiny,Smile,Looking Right,None,Plain,No Whiskers,Cheese,Burned,32.987387713206886,1389
1390,Simon,No Nose,Big Frown,Bandit Mask,None,Red Necklace,Whiskers,No Hat,Burned,25.84925281133276,1390
1391,Common,Normal,Small Frown,Looking Up,None,Plain,No Whiskers,No Hat,Not Burned,24.562868300208525,1391
1392,Matthias,No Nose,Big Frown,Looking Up,None,Plain,Tiny Whiskers,Karate Kid,Burned,22.885677373731472,1392
1393,Templeton,No Nose,Small Smile,Looking Left,None,Plain,No Whiskers,No Hat,Burned,15.530818423892184,1393
1394,Jerry,Dark,Straight,Looking Up,None,Plain,Tiny Whiskers,Karate Kid,Not Burned,32.249870014249936,1394
1395,Stuart,Big,Smile,Looking Left,Bar,Plain,Whiskers,No Hat,Not Burned,42.34001302845897,1395
1396,Simon,Normal,Smile,Looking Up,None,Plain,Big Whiskers,No Hat,Burned,14.851268546409969,1396
1397,Stuart,Normal,Frown,Looking Left,None,Fancy,Whiskers,Halo,Not Burned,48.6103729908184,1397
1398,Common,Big,Straight,Looking Up,None,Black Necklace,Whiskers,No Hat,Burned,19.806169208975966,1398
1399,Common,Big,Big Smile,Looking Up,None,Plain,No Whiskers,Cheese,Not Burned,41.59227697196808,1399
1400,Matthias,No Nose,Straight,Looking Left,None,Plain,Tiny Whiskers,No Hat,Not Burned,19.4234576343365,1400
1401,Simon,Tiny,Smile,Looking Up,None,Red Necklace,Tiny Whiskers,Elvis,Not Burned,54.985224888514075,1401
1402,Common,Big,Frown,Looking Left,None,Plain,Tiny Whiskers,No Hat,Not Burned,16.828469171330813,1402
1403,Stuart,Normal,Smile,Looking Right,None,Plain,Whiskers,No Hat,Not Burned,11.034836948019157,1403
1404,Alvin,No Nose,Frown,Sunglasses,None,Plain,Tiny Whiskers,Karate Kid,Not Burned,40.016494032850815,1404
1405,Stuart,Tiny,Small Smile,Looking Right,None,Fancy,Whiskers,No Hat,Not Burned,31.776490403807212,1405
1406,Jerry,Big,Frown,Looking Right,None,Plain,Tiny Whiskers,Elvis,Not Burned,33.90149224454857,1406
1407,Stuart,Big,Smile,Crosseyed,None,Fancy,Whiskers,Construction Hat,Not Burned,46.760091565847205,1407
1408,Jerry,No Nose,Frown,Crosseyed,None,Plain,Big Whiskers,No Hat,Not Burned,25.076068449415484,1408
1409,Stuart,Tiny,Frown,Crosseyed,None,Plain,Whiskers,Karate Kid,Burned,15.642830787795573,1409
1410,Reepicheep,Dark,Straight,Looking Right,None,Plain,Tiny Whiskers,No Hat,Burned,7.940716539608123,1410
1411,Reepicheep,No Nose,Big Frown,Looking Up,None,Plain,Whiskers,No Hat,Not Burned,11.931182444423117,1411
1412,Simon,Dark,Smile,Crazy,None,Plain,Whiskers,Karate Kid,Burned,21.54135325726375,1412
1413,Matthias,Normal,Big Frown,Crazy,None,Plain,Whiskers,Elvis,Burned,23.988226393253377,1413
1414,Matthias,Big,Frown,Looking Up,None,Plain,Tiny Whiskers,Soldier,Not Burned,36.90849735466974,1414
1415,Jerry,Dark,Small Frown,Crosseyed,None,Plain,Handlebar,No Hat,Not Burned,28.213205007588186,1415
1416,Alvin,Normal,Smile,Crosseyed,None,Plain,No Whiskers,No Hat,Not Burned,27.8770561958183,1416
1417,Simon,Dark,Big Frown,Looking Left,Bar,Plain,Tiny Whiskers,Construction Hat,Not Burned,65.76849700275233,1417
1418,Jerry,Normal,Big Smile,Sunglasses,Stud,Plain,Whiskers,Construction Hat,Not Burned,63.36535247391867,1418
1419,Reepicheep,Normal,Small Smile,Crosseyed,None,Plain,Whiskers,Karate Kid,Not Burned,26.521534146338215,1419
1420,Reepicheep,Big,Big Frown,Looking Right,None,Plain,Whiskers,Construction Hat,Not Burned,26.651671736604786,1420
1421,Stuart,Tiny,Big Frown,Looking Up,None,Plain,Tiny Whiskers,Elvis,Not Burned,33.89790876892475,1421
1422,Templeton,Tiny,Small Frown,3D Glasses,None,Plain,Tiny Whiskers,Elvis,Not Burned,41.96086899918617,1422
1423,Jerry,Big,Big Frown,Crazy,None,Plain,Whiskers,No Hat,Burned,5.569854036639161,1423
1424,Common,No Nose,Straight,Looking Left,None,Red Necklace,Tiny Whiskers,Karate Kid,Burned,40.81863644926226,1424
1425,Matthias,No Nose,Big Smile,Looking Left,None,Plain,Tiny Whiskers,Karate Kid,Not Burned,33.59067175611043,1425
1426,Simon,Normal,Big Smile,Looking Right,None,Plain,Whiskers,Elvis,Not Burned,29.243031908616334,1426
1427,Jerry,Dark,Small Frown,Looking Up,None,Red Necklace,Whiskers,No Hat,Not Burned,31.396977704289895,1427
1428,Reepicheep,Big,Straight,Looking Left,None,Plain,Big Whiskers,Construction Hat,Burned,29.297219604750957,1428
1429,Templeton,Dark,Frown,Looking Up,None,Plain,Tiny Whiskers,Cheese,Not Burned,36.239884066747734,1429
1430,Stuart,No Nose,Frown,Crosseyed,None,Fancy,Whiskers,Cheese,Not Burned,49.6693177191009,1430
1431,Simon,Normal,Small Smile,Looking Left,None,Fancy,Big Whiskers,Karate Kid,Not Burned,60.09531601444418,1431
1432,Templeton,No Nose,Small Frown,Sunglasses,None,Black Necklace,No Whiskers,Karate Kid,Not Burned,65.26304278557467,1432
1433,Matthias,Tiny,Frown,Crosseyed,None,Plain,Big Whiskers,No Hat,Burned,16.130697922935518,1433
1434,Jerry,Dark,Straight,Looking Left,None,Black Necklace,Whiskers,No Hat,Not Burned,31.42587358782961,1434
1435,Common,Normal,Small Smile,Crosseyed,None,Black Necklace,Whiskers,Construction Hat,Burned,35.67229705436363,1435
1436,Jerry,No Nose,Frown,Bandit Mask,None,Fancy,Big Whiskers,No Hat,Not Burned,49.19599304291142,1436
1437,Reepicheep,No Nose,Small Frown,Crosseyed,None,Fancy,Whiskers,No Hat,Not Burned,33.0270137722945,1437
1438,Templeton,No Nose,Smile,Sunglasses,None,Black Necklace,Tiny Whiskers,No Hat,Not Burned,43.467837550942754,1438
1439,Matthias,Normal,Smile,Looking Right,None,Plain,Big Whiskers,Karate Kid,Not Burned,40.01656306506154,1439
1440,Jerry,Big,Frown,Looking Right,None,Plain,No Whiskers,Elvis,Not Burned,41.28143262440513,1440
1441,Matthias,No Nose,Big Frown,Looking Up,Stud,Red Necklace,Whiskers,No Hat,Not Burned,63.79898527728749,1441
1442,Reepicheep,Big,Small Smile,Looking Right,None,Gold Chain,No Whiskers,Motorcycle Helmet,Not Burned,65.04984329236451,1442
1443,Matthias,No Nose,Smile,Crazy,Stud,Plain,Whiskers,Cheese,Burned,56.217519683401726,1443
1444,Jerry,Tiny,Big Smile,Looking Left,None,Plain,Big Whiskers,Construction Hat,Burned,29.459821384039465,1444
1445,Stuart,No Nose,Big Smile,Looking Left,None,Black Necklace,Whiskers,Elvis,Burned,36.96260770200688,1445
1446,Simon,Normal,Smile,Bandit Mask,Stud,Plain,Whiskers,No Hat,Burned,37.28757813478724,1446
1447,Matthias,Tiny,Smile,Crosseyed,None,Black Necklace,Whiskers,No Hat,Burned,22.59279848177709,1447
1448,Simon,No Nose,Smile,VR Goggles,None,Plain,Tiny Whiskers,Elvis,Not Burned,42.058426013622565,1448
1449,Common,Normal,Frown,Looking Right,None,Plain,Whiskers,Motorcycle Helmet,Burned,18.324763583900115,1449
1450,Matthias,Big,Straight,Crosseyed,None,Plain,Whiskers,No Hat,Burned,2.6963675470416226,1450
1451,Common,Dark,Small Smile,Closed,None,Plain,No Whiskers,No Hat,Burned,19.448725966219797,1451
1452,Templeton,Big,Small Smile,Looking Left,None,Plain,Whiskers,Elvis,Not Burned,28.523773551292724,1452
1453,Reepicheep,Normal,Small Frown,Looking Left,None,Plain,Whiskers,No Hat,Not Burned,11.963718919993266,1453
1454,Jerry,Big,Smile,Crosseyed,None,Gold Chain,No Whiskers,No Hat,Not Burned,47.342081518392504,1454
1455,Simon,Big,Small Frown,Looking Up,None,Plain,Big Whiskers,No Hat,Burned,14.634439314175518,1455
1456,Matthias,No Nose,Big Frown,Bandit Mask,None,Black Necklace,Tiny Whiskers,Elvis,Not Burned,59.329125835725804,1456
1457,Common,Normal,Small Smile,Looking Left,None,Plain,Tiny Whiskers,No Hat,Not Burned,17.070579728089736,1457
1458,Irradiated,Big,Small Smile,Crosseyed,None,Plain,Whiskers,No Hat,Not Burned,16.31536517597965,1458
1459,Common,Tiny,Big Smile,Looking Left,Flower,Plain,Whiskers,No Hat,Burned,32.209699964485274,1459
1460,Simon,Normal,Smile,Crosseyed,None,Plain,Whiskers,Karate Kid,Not Burned,27.164845864830045,1460
1461,Templeton,Normal,Big Smile,Crosseyed,None,Plain,Whiskers,Construction Hat,Not Burned,28.169615917777463,1461
1462,Stuart,Tiny,Small Smile,Looking Up,None,Plain,No Whiskers,No Hat,Not Burned,24.783334142189904,1462
1463,Reepicheep,Normal,Small Smile,Looking Up,None,Plain,Whiskers,No Hat,Not Burned,11.822729689638196,1463
1464,Stuart,Dark,Small Smile,Crosseyed,None,Plain,Tiny Whiskers,No Hat,Not Burned,17.84766131349516,1464
1465,Common,No Nose,Smile,Crosseyed,None,Plain,Whiskers,No Hat,Burned,1.0337675299625044,1465
1466,Templeton,Tiny,Smile,Looking Up,None,Plain,Tiny Whiskers,No Hat,Burned,8.164801646020877,1466
1467,Common,Dark,Big Smile,Crosseyed,None,Plain,Whiskers,No Hat,Burned,1.2795121686328739,1467
1468,Stuart,Normal,Small Frown,Looking Right,None,Plain,No Whiskers,Construction Hat,Burned,29.456267912483085,1468
1469,Reepicheep,Tiny,Frown,Looking Right,None,Red Necklace,Whiskers,No Hat,Burned,21.36034647846631,1469
1470,Common,Big,Big Smile,Crosseyed,None,Fancy,Whiskers,No Hat,Burned,21.107360425141447,1470
1471,Jerry,Normal,Frown,Looking Right,None,Fancy,Tiny Whiskers,Construction Hat,Burned,42.93649158181654,1471
1472,Jerry,Tiny,Straight,Looking Left,None,Gold Chain,Whiskers,Cheese,Not Burned,51.7075530918583,1472
1473,Reepicheep,No Nose,Big Smile,Closed,None,Plain,No Whiskers,No Hat,Not Burned,30.891282117892445,1473
1474,Alvin,Big,Frown,Sunglasses,None,Plain,No Whiskers,No Hat,Not Burned,32.58992906565455,1474
1475,Simon,Big,Straight,Looking Right,Stud,Black Necklace,Tiny Whiskers,No Hat,Not Burned,69.20148651879167,1475
1476,Simon,No Nose,Smile,Crazy,None,Red Necklace,Big Whiskers,No Hat,Burned,39.70201308877777,1476
1477,Matthias,Tiny,Frown,Looking Up,None,Black Necklace,Tiny Whiskers,No Hat,Not Burned,38.932274842904576,1477
1478,Common,Normal,Smile,Crosseyed,None,Red Necklace,Tiny Whiskers,Soldier,Not Burned,55.19486150992504,1478
1479,Reepicheep,Dark,Small Frown,Looking Right,None,Plain,Tiny Whiskers,Construction Hat,Burned,23.09528977862293,1479
1480,Jerry,Tiny,Frown,Looking Left,None,Plain,Tiny Whiskers,No Hat,Burned,7.463638504655373,1480
1481,Common,No Nose,Smile,Sunglasses,None,Plain,Tiny Whiskers,Elvis,Not Burned,39.10929726442276,1481
1482,Simon,Tiny,Small Smile,Looking Left,None,Plain,Whiskers,No Hat,Not Burned,12.769699648731073,1482
1483,Jerry,Normal,Big Smile,Looking Right,None,Red Necklace,Tiny Whiskers,No Hat,Burned,26.832087518056024,1483
1484,Jerry,Tiny,Small Smile,VR Goggles,None,Plain,Whiskers,Karate Kid,Not Burned,32.669269052626575,1484
1485,Stuart,Tiny,Smile,Looking Right,None,Plain,No Whiskers,Halo,Not Burned,41.73318595176949,1485
1486,Common,Dark,Straight,Looking Left,None,Plain,Tiny Whiskers,No Hat,Burned,7.037148065383134,1486
1487,Simon,Dark,Smile,Looking Left,None,Fancy,No Whiskers,Construction Hat,Burned,51.42216321407841,1487
1488,Common,No Nose,Frown,Looking Right,None,Fancy,Whiskers,Karate Kid,Burned,35.50610674097253,1488
1489,Matthias,No Nose,Big Smile,Crosseyed,None,Plain,Big Whiskers,No Hat,Not Burned,26.539828534874243,1489
1490,Matthias,No Nose,Small Frown,Looking Right,None,Gold Chain,Tiny Whiskers,Construction Hat,Not Burned,56.99098450974874,1490
1491,Templeton,Big,Big Smile,Crosseyed,Stud,Plain,Whiskers,No Hat,Not Burned,43.72776503576779,1491
1492,Common,Normal,Big Smile,Looking Left,None,Plain,Tiny Whiskers,No Hat,Not Burned,17.20791680431469,1492
1493,Simon,Big,Frown,Crazy,None,Plain,Whiskers,Karate Kid,Not Burned,31.592219342645922,1493
1494,Stuart,Big,Big Frown,Crosseyed,None,Plain,No Whiskers,No Hat,Burned,14.048910697525995,1494
1495,Templeton,No Nose,Frown,Looking Up,None,Plain,Tiny Whiskers,No Hat,Not Burned,18.769275120683695,1495
1496,Common,Tiny,Frown,Looking Right,None,Red Necklace,Whiskers,Karate Kid,Not Burned,45.21324499582922,1496
1497,Alvin,Dark,Small Smile,Looking Right,None,Red Necklace,Whiskers,No Hat,Not Burned,33.847357316799126,1497
1498,Simon,Big,Small Smile,Looking Up,None,Plain,Whiskers,No Hat,Burned,1.6337428200117496,1498
1499,Reepicheep,Normal,Small Smile,Crosseyed,None,Plain,No Whiskers,Construction Hat,Not Burned,41.013979649565904,1499
1500,Templeton,No Nose,Big Frown,Crosseyed,None,Plain,Whiskers,No Hat,Burned,2.4072658862923797,1500
1501,Jerry,Big,Small Frown,Looking Left,None,Black Necklace,Tiny Whiskers,Elvis,Not Burned,53.38430555937461,1501
1502,Reepicheep,Tiny,Small Smile,Sunglasses,None,Black Necklace,Tiny Whiskers,Halo,Not Burned,60.02652368567705,1502
1503,Jerry,Big,Small Smile,Crosseyed,None,Plain,Tiny Whiskers,No Hat,Not Burned,17.612692036534998,1503
1504,Jerry,Big,Small Frown,Looking Up,None,Black Necklace,Tiny Whiskers,No Hat,Burned,26.32250047718678,1504
1505,Alvin,Dark,Straight,Looking Up,None,Plain,Whiskers,No Hat,Not Burned,14.4286583543374,1505
1506,Templeton,No Nose,Big Smile,Bandit Mask,None,Gold Chain,Whiskers,Elvis,Not Burned,55.7189656999424,1506
1507,Templeton,Dark,Smile,Looking Up,None,Plain,No Whiskers,Elvis,Burned,32.098251829586324,1507
1508,Reepicheep,No Nose,Frown,Looking Left,Flower,Plain,Whiskers,Cheese,Not Burned,60.91887332655978,1508
1509,Reepicheep,Dark,Frown,Looking Right,None,Red Necklace,Tiny Whiskers,No Hat,Not Burned,37.95644260973398,1509
1510,Matthias,Big,Big Smile,Looking Left,None,Plain,Whiskers,Motorcycle Helmet,Not Burned,30.359796615536787,1510
1511,Simon,Normal,Straight,Bandit Mask,None,Red Necklace,Tiny Whiskers,No Hat,Burned,32.072721451334516,1511
1512,Templeton,Tiny,Big Smile,Looking Right,None,Black Necklace,Whiskers,No Hat,Burned,21.790454726679002,1512
1513,Common,Tiny,Small Frown,Crazy,None,Black Necklace,Big Whiskers,Karate Kid,Not Burned,63.03335926604231,1513
1514,Templeton,Dark,Small Smile,Crosseyed,None,Plain,Whiskers,No Hat,Burned,2.5373355158103195,1514
1515,Templeton,No Nose,Small Frown,Bandit Mask,None,Plain,Whiskers,No Hat,Not Burned,16.75623577569248,1515
1516,Templeton,No Nose,Big Frown,Looking Right,None,Plain,Tiny Whiskers,Karate Kid,Not Burned,32.84254245217166,1516
1517,Stuart,Dark,Straight,Bandit Mask,None,Plain,Tiny Whiskers,No Hat,Not Burned,21.732947423801484,1517
1518,Stuart,Big,Smile,Looking Up,None,Plain,Whiskers,Soldier,Not Burned,28.74426939172592,1518
1519,Simon,Normal,Big Smile,Looking Up,Stud,Red Necklace,Whiskers,No Hat,Burned,52.94652689948117,1519
1520,Matthias,Normal,Small Smile,Looking Right,None,Plain,Tiny Whiskers,Cheese,Not Burned,36.46029352219388,1520
1521,Templeton,Tiny,Big Frown,Looking Right,None,Plain,No Whiskers,Halo,Not Burned,43.00532439518056,1521
1522,Alvin,Big,Small Frown,Looking Left,None,Plain,Whiskers,No Hat,Not Burned,13.72752377847552,1522
1523,Common,Dark,Frown,Looking Up,None,Red Necklace,Whiskers,No Hat,Burned,20.43505847227227,1523
1524,Common,Big,Smile,Bandit Mask,None,Red Necklace,Big Whiskers,No Hat,Not Burned,47.10352045628141,1524
1525,Stuart,Big,Big Smile,Looking Right,None,Plain,Whiskers,Karate Kid,Burned,14.587480368648764,1525
1526,Matthias,Dark,Small Frown,Closed,None,Fancy,Whiskers,Construction Hat,Not Burned,54.226524791982676,1526
1527,Jerry,Normal,Big Frown,Closed,None,Plain,Whiskers,No Hat,Not Burned,16.629743112642053,1527
1528,Reepicheep,Dark,Big Smile,Crazy,None,Black Necklace,Whiskers,No Hat,Not Burned,36.80009375645759,1528
1529,Matthias,Tiny,Big Frown,Looking Left,Bar,Plain,Tiny Whiskers,No Hat,Not Burned,50.92673552172511,1529
1530,Simon,Normal,Small Frown,Sunglasses,None,Plain,Whiskers,Elvis,Not Burned,34.55936378222793,1530
1531,Common,Dark,Frown,Bandit Mask,None,Plain,Whiskers,No Hat,Burned,4.95543025613295,1531
1532,Common,Big,Frown,Looking Left,None,Black Necklace,Whiskers,No Hat,Burned,19.74836189117571,1532
1533,Jerry,Big,Small Frown,Looking Right,None,Plain,Whiskers,Karate Kid,Not Burned,25.45537619498414,1533
1534,Jerry,Dark,Big Smile,Looking Up,None,Fancy,Tiny Whiskers,Halo,Not Burned,55.33218520731397,1534
1535,Jerry,Normal,Small Frown,Bandit Mask,None,Plain,Tiny Whiskers,No Hat,Not Burned,21.79433713405087,1535
1536,Stuart,Big,Big Smile,Looking Left,None,Plain,Whiskers,No Hat,Not Burned,10.807145236167585,1536
1537,Common,Tiny,Big Frown,Sunglasses,None,Plain,Whiskers,Elvis,Not Burned,33.045086220966596,1537
1538,Common,No Nose,Frown,Looking Right,None,Red Necklace,Whiskers,Karate Kid,Not Burned,45.140947617473934,1538
1539,Jerry,Big,Smile,Looking Up,None,Plain,Tiny Whiskers,Karate Kid,Not Burned,31.364353381743694,1539
1540,Simon,No Nose,Big Frown,Looking Up,None,Plain,Whiskers,No Hat,Burned,2.1289395718504776,1540
1541,Jerry,Big,Small Frown,Looking Right,None,Plain,Whiskers,Cheese,Not Burned,28.614154937932874,1541
1542,Common,Big,Smile,Looking Left,Bar,Gold Chain,Big Whiskers,No Hat,Not Burned,77.50223757985329,1542
1543,Reepicheep,Tiny,Frown,Looking Up,Stud,Plain,Whiskers,No Hat,Not Burned,43.40253076218465,1543
1544,Reepicheep,Tiny,Frown,Crosseyed,None,Red Necklace,No Whiskers,No Hat,Not Burned,45.75909440033533,1544
1545,Matthias,Big,Small Smile,Bandit Mask,None,Fancy,Whiskers,No Hat,Burned,26.601019096773133,1545
1546,Templeton,Big,Small Smile,Crosseyed,None,Plain,Whiskers,No Hat,Burned,1.9120351450542183,1546
1547,Reepicheep,Dark,Small Frown,Looking Right,None,Plain,Whiskers,No Hat,Not Burned,12.223942053428711,1547
1548,Simon,Dark,Frown,Crosseyed,None,Plain,Tiny Whiskers,No Hat,Burned,8.97084274959417,1548
1549,Jerry,Tiny,Smile,Looking Left,None,Black Necklace,Big Whiskers,Construction Hat,Not Burned,59.2893746924233,1549
1550,Reepicheep,Big,Small Frown,Looking Left,None,Plain,No Whiskers,No Hat,Not Burned,25.07251063994581,1550
1551,Simon,Big,Big Smile,Looking Left,None,Plain,Whiskers,No Hat,Not Burned,12.274548811080898,1551
1552,Common,Big,Smile,Looking Left,Bar,Plain,Tiny Whiskers,No Hat,Not Burned,48.35355118292593,1552
1553,Templeton,Dark,Frown,Looking Left,None,Plain,Tiny Whiskers,Karate Kid,Not Burned,33.09559502126348,1553
1554,Stuart,Tiny,Big Frown,Sunglasses,None,Plain,Whiskers,No Hat,Not Burned,16.586415003192926,1554
1555,Stuart,Normal,Big Smile,Crosseyed,Bar,Red Necklace,Big Whiskers,No Hat,Not Burned,75.8146132350442,1555
1556,Stuart,Big,Straight,Looking Right,None,Fancy,Tiny Whiskers,Motorcycle Helmet,Not Burned,55.165908146166146,1556
1557,Templeton,Big,Big Frown,Crosseyed,None,Plain,No Whiskers,No Hat,Burned,15.34280771677317,1557
1558,Common,Normal,Big Smile,Looking Right,None,Plain,Whiskers,Cheese,Not Burned,28.52017850498533,1558
1559,Matthias,Tiny,Frown,Crosseyed,Stud,Plain,Big Whiskers,Karate Kid,Not Burned,72.05283089348562,1559
1560,Alvin,Dark,Small Frown,Crosseyed,None,Plain,Whiskers,No Hat,Not Burned,14.790083434238783,1560
1561,Reepicheep,No Nose,Straight,Looking Right,None,Gold Chain,Whiskers,No Hat,Burned,24.154246455520866,1561
1562,Matthias,Normal,Big Frown,Crosseyed,Flower,Gold Chain,Tiny Whiskers,Karate Kid,Not Burned,87.39968408243327,1562
1563,Common,No Nose,Big Smile,Looking Up,None,Plain,Whiskers,Karate Kid,Not Burned,25.498733581838263,1563
1564,Matthias,Big,Smile,Looking Left,None,Red Necklace,No Whiskers,Halo,Not Burned,62.53822469157589,1564
1565,Jerry,No Nose,Small Smile,Crosseyed,None,Plain,Tiny Whiskers,No Hat,Not Burned,18.172891973180086,1565
1566,Simon,No Nose,Frown,Bandit Mask,None,Gold Chain,Tiny Whiskers,Bane,Not Burned,63.763296851917936,1566
1567,Simon,Tiny,Smile,Crosseyed,None,Plain,Whiskers,No Hat,Not Burned,13.163658305414685,1567
1568,Stuart,No Nose,Big Smile,Looking Left,None,Plain,Tiny Whiskers,Karate Kid,Burned,21.241226787982896,1568
1569,Simon,Dark,Big Frown,Crazy,None,Plain,Tiny Whiskers,Karate Kid,Not Burned,38.12277461829164,1569
1570,Stuart,No Nose,Big Smile,Crazy,None,Plain,Tiny Whiskers,Elvis,Burned,28.617845771395466,1570
1571,Matthias,Big,Big Frown,Looking Left,None,Plain,Tiny Whiskers,No Hat,Burned,8.092548008846219,1571
1572,Simon,Big,Big Frown,Crosseyed,None,Plain,Big Whiskers,No Hat,Burned,14.894664614441696,1572
1573,Jerry,No Nose,Straight,Crosseyed,None,Plain,Handlebar,Cheese,Not Burned,45.64356397847884,1573
1574,Templeton,Normal,Frown,Looking Right,Stud,Plain,Tiny Whiskers,No Hat,Not Burned,49.82083293975466,1574
1575,Templeton,Tiny,Frown,Bandit Mask,None,Plain,Tiny Whiskers,No Hat,Burned,12.473188125542777,1575
1576,Templeton,No Nose,Big Smile,Bandit Mask,Bar,Gold Chain,Whiskers,Karate Kid,Not Burned,85.11596789127113,1576
