,Head,Stage,Type,Weapon,Mutation,Shoes,Element,Size,Pose,Rarity score,Token Id
2523,Robin Hood,5,Zombie,None,None,None,Lightning,None,None,21.349411318683316,2523
2524,Cowboy,5,Zombie,Monk Spade,None,None,None,None,None,20.10108185614971,2524
2525,None,5,Russet,None,Banana,Clogs,None,None,None,48.78503967573658,2525
2526,Black Cap,5,Red,Long Cat,None,None,None,None,None,17.293715956190486,2526
2527,Your Future,5,Purple,Walkie Talkie,None,None,None,None,None,17.74617631428254,2527
2528,Musketeer,5,Russet,None,None,None,Yellow Force,None,None,17.14931720169434,2528
2529,Beret,5,Pink,Dagger,None,None,None,None,None,17.966949645122053,2529
2530,White Cap,5,Rotten,Water Sword,None,None,None,None,None,20.42817365523267,2530
2531,Yellow Bob,5,Russet,Cold Wallet,None,None,None,None,None,16.257993421833014,2531
2532,Bow,5,Fries,Power Pole,None,None,None,None,None,20.06019292592127,2532
2533,Spaceman,5,Fries,None,None,School,None,None,None,29.746428548305293,2533
2534,Pink Punk,5,Purple,Golden Flip Flops,None,None,None,None,None,17.80614014511163,2534
2535,Crown,5,Purple,None,None,None,Flower,None,None,19.002698069054702,2535
2536,Straw Hat,5,Red,None,None,School,Earth,None,None,42.06473893724249,2536
2537,Soldier,5,Purple,None,None,Basketball,None,None,None,27.497890826396986,2537
2538,Brown Pirate,5,Hash Brown,None,None,None,Ticket,None,None,21.559271502201987,2538
2539,Brown Topper,5,Pink,Walkie Talkie,None,None,Star,None,None,32.70627614438079,2539
2540,Spiky,5,Green,Spiked Club,None,None,None,None,None,17.754342702674368,2540
2541,None,5,Russet,None,None,Roman,None,None,None,22.883709726765787,2541
2542,Sailor,5,Green,None,None,Basketball,Coin,None,None,42.13830732867227,2542
2543,Green Punk,5,Russet,Lollipop,None,Basketball,Rainbow,None,None,53.88957627683666,2543
2544,None,5,Robot,Mecha Weapon,Unit-01,None,None,None,None,43.519989362296776,2544
2545,Pink Balaclava,5,Red,Blue Light Sword,None,None,None,None,None,17.539021445751406,2545
2546,Brown Topper,5,Red,Monkey Staff,None,None,None,None,None,17.38911145985294,2546
2547,Brain,5,Green,None,None,None,Red Force,None,None,18.997243539885783,2547
2548,Black Pirate,5,Aqua,Salted Fish,None,None,None,None,None,18.01598396846519,2548
2549,Black Pirate,5,Purple,Salted Fish,None,None,None,None,None,17.705289021231682,2549
2550,None,5,Yin Yang,None,None,None,None,None,None,4.592853773274569,2550
2551,None,5,Chip,Dagger,None,None,Flower,None,None,31.016566044476875,2551
2552,None,5,Fries,Parrot,None,None,Lightning,None,None,31.825986825955717,2552
2553,White Cap,5,Chip,Magic Potion,None,None,None,None,None,19.32429445276704,2553
2554,None,5,Russet,Heart,None,None,Wind,None,None,28.11939577792893,2554
2555,None,5,Russet,None,None,None,None,None,None,0.0,2555
2556,Pink Balaclava,5,Red,None,None,None,None,None,None,4.194802376294712,2556
2557,None,5,Purple,Handbag,None,None,Wood,None,None,29.653828331346656,2557
2558,White Headband,5,Lava,None,None,None,Coin,None,None,20.706178223099073,2558
2559,Steve,5,Russet,None,None,None,Earth,None,None,17.67809570747489,2559
2560,Soldier,5,Russet,None,None,None,Blue Force,None,None,17.40007803825706,2560
2561,Spaceman,5,Zombie,None,None,None,Lightning,None,None,21.37667142291185,2561
2562,Gat,5,Purple,None,None,None,Coin,None,None,19.365207091017762,2562
2563,Over 9000,5,Red,Hook Hand,None,None,Sun,None,None,32.526395014194165,2563
2564,Blue Headband,5,Russet,None,None,Gym Socks,Brick,None,None,40.533093764568804,2564
2565,Pink Balaclava,5,Russet,None,None,None,Golden Water,None,None,18.10875185446922,2565
2566,Cloak,5,Chip,Green Light Sword,None,None,None,None,None,19.419683958202192,2566
2567,Glasses,5,Red,None,None,None,None,None,None,4.260221281756536,2567
2568,Shogun,5,Russet,None,None,None,Red Force,None,None,17.383725901922514,2568
2569,Mask,5,Russet,Parrot,None,None,None,None,None,16.35338701679543,2569
2570,Egg,5,Purple,Plunger,None,None,None,None,None,17.83612246953333,2570
2571,Robin Hood,5,Purple,Balloons,None,None,None,None,None,17.729821724630753,2571
2572,Tiger,5,Aqua,Sheriff Gun,None,None,None,None,None,18.32398259868707,2572
2573,Your Future,5,Red,Portal Gun,None,None,None,None,None,17.43817577542109,2573
2574,Brain,5,Pink,Notebook,None,None,None,None,None,18.1686401679498,2574
2575,Egg,5,Zombie,Wobbly Sausage,None,None,None,None,None,20.030211966368565,2575
2576,Blue Punk,5,Purple,None,None,None,None,None,None,4.3201812946412925,2576
2577,Cone,5,Chip,None,None,None,None,None,None,6.151863202077582,2577
2578,None,5,Fries,Diamond Sword,None,None,Blue Force,None,None,31.485308463372885,2578
2579,Spiky,5,Rainbow,None,None,Chucks,None,None,None,29.667391723459048,2579
2580,Pigsy,5,Russet,Dagger,None,None,None,None,None,16.279801723365086,2580
2581,Your Future,5,Green,None,None,None,Wood,None,None,19.024496827388933,2581
2582,White Cap,5,Green,None,Pickle,None,None,None,None,29.896249924030467,2582
2583,Pink Punk,5,Red,Rum,None,None,Flower,None,None,31.853204405776932,2583
2584,Golden Topper,5,Purple,None,None,None,None,None,None,4.753575749382936,2584
2585,Egg,5,Red,None,None,Boxing,Fire,None,None,41.89849017597024,2585
2586,Tiger,5,Red,None,None,Gym Socks,None,None,None,27.32346640596461,2586
2587,Tripitaka,5,Purple,Diamond Sword,None,None,Yellow Force,None,None,32.16117904181968,2587
2588,Black Topper,5,Zombie,None,None,None,None,None,None,6.71062294183598,2588
2589,Robin Hood,5,Purple,None,None,None,Rainbow,None,None,19.27799324462179,2589
2590,Sombrero,5,Aqua,None,None,None,None,None,None,4.739937926253734,2590
2591,Pigsy,5,Chip,None,None,None,None,None,None,6.061914865515791,2591
2592,None,5,Red,Magic Potion,Tomato,None,None,None,None,40.11599502270749,2592
2593,Robin Hood,5,Purple,None,None,None,Sun,None,None,19.220749998320088,2593
2594,Bow,5,Aqua,Throwing Star,None,None,None,None,None,18.182253179974072,2594
2595,Straw Hat,5,Purple,Light Disc,None,None,None,None,None,17.800688614844706,2595
2596,Black Topper,5,Pink,Shotgun,None,None,None,None,None,17.942410125179016,2596
2597,Brown Topper,5,Russet,Machete,None,Boxing,None,None,None,39.08596230188379,2597
2598,Afro,5,Purple,None,None,None,Water,None,None,19.185309054416066,2598
2599,Green Cap,5,Russet,Monster Ball,None,None,Golden Brick,None,None,31.34082520734009,2599
2600,None,5,Russet,Cold Wallet,Banana,None,Earth,None,None,53.5106000876588,2600
2601,Sailor,5,Aqua,None,None,Chucks,None,None,None,27.48970698927085,2601
2602,Pink Bob,5,Rotten,None,None,None,Moon,None,None,22.044454126254166,2602
2603,Yellow Bob,5,Rainbow,None,None,Basketball,Wind,None,None,44.48755739818586,2603
2604,Bishop,5,Pink,None,Peach,None,Star,None,None,45.1551800622637,2604
2605,Red Pirate,5,Green,None,None,None,Yellow Force,None,None,18.689241910399073,2605
2606,White Cap,5,Purple,None,None,Roman,None,None,None,27.298931248341212,2606
2607,Crown,5,Purple,None,None,Casual,Love,None,None,42.56347595283082,2607
2608,Red Pirate,5,Zombie,None,None,Clogs,None,None,None,29.94538021894994,2608
2609,Brown Pirate,5,Red,Monk Spade,None,None,None,None,None,17.563554694311925,2609
2610,Red Cap,5,Green,None,Pickle,None,Lightning,None,None,44.746364118754535,2610
2611,Afro,5,Russet,Pirate Sword,None,None,None,None,None,16.127163518320494,2611
2612,Beanie,5,Red,Red Light Sword,None,None,None,None,None,17.32096760760456,2612
2613,Brown Topper,5,Lava,Spiked Club,None,None,None,None,None,18.82821967582454,2613
2614,Flower,5,Fries,None,None,Socks & Sandals,None,None,None,29.99445762123512,2614
2615,Poop,5,Aqua,Fly Swatter,None,None,None,None,None,18.381228572005476,2615
2616,White Cap,5,Purple,None,None,Casual,None,None,None,27.51698399622563,2616
2617,Musketeer,5,Purple,Pirate Gun,None,None,None,None,None,17.718916755517814,2617
2618,Green Cap,5,Russet,Serpent Spear,None,None,None,None,None,16.11080811017062,2618
2619,Cowboy,5,Green,Plant,None,None,None,None,None,17.830663850111474,2619
2620,Brown Topper,5,Aqua,Parrot,None,None,Yellow Force,None,None,32.22929290311297,2620
2621,None,5,Galaxy,None,None,None,None,None,None,4.592853773274569,2621
2622,Poop,5,Pink,Cold Wallet,None,None,None,None,None,18.07869646680239,2622
2623,Clown,5,Russet,None,None,None,None,None,None,3.0609154924153366,2623
2624,Purple Bandana,5,Rainbow,Shotgun,None,None,Red Force,None,None,34.57322012501389,2624
2625,Brown Topper,5,Russet,None,None,None,Red Force,None,None,17.111166034475072,2625
2626,Steve,5,Purple,Sheriff Gun,None,None,None,None,None,17.88790818703844,2626
2627,Green Punk,5,Green,None,None,Roman,Red Force,None,None,41.54689430356551,2627
2628,Golden Straw Hat,5,Rotten,Dagger,None,None,Gas,None,None,35.63613705117509,2628
2629,Dreads,5,Russet,Pirate Gun,None,None,None,None,None,16.225283150876145,2629
2630,Scar,5,Purple,None,None,None,Blood,None,None,19.457883101019984,2630
2631,Cloak,5,Russet,Axe,None,None,None,None,None,16.230730590890136,2631
2632,Afro,5,Pink,Magic Wand,None,None,None,None,None,17.96967322897475,2632
2633,Bishop,5,Rainbow,None,None,None,None,None,None,6.8251260676387675,2633
2634,Black Topper,5,Red,Wobbly Sausage,None,None,None,None,None,17.449073109491977,2634
2635,Red Pirate,5,Russet,Rum,None,None,None,None,None,16.21984225533942,2635
2636,Party,5,Alien,None,None,None,None,None,None,7.413868950619311,2636
2637,Monkey,5,Aqua,Handbag,None,None,None,None,None,18.288553107104235,2637
2638,Bowl,5,Aqua,None,None,None,None,None,None,4.679974095847951,2638
2639,Black Headband,5,Rainbow,Life Donut,None,None,Earth,None,None,34.58411855013335,2639
2640,Green Punk,5,Lava,Pipe,None,None,None,None,None,18.877281264496926,2640
2641,Cloak,5,Chip,Chainsaw,None,None,None,None,None,19.397878928848282,2641
2642,Tattoo,5,Green,None,None,None,Sound,None,None,19.245272067896053,2642
2643,Bowl,5,Red,Axe,None,None,None,None,None,17.345500855681298,2643
2644,Purple Emo,5,Red,None,None,None,None,None,None,4.276576689845932,2644
2645,Green Cap,5,Purple,3310,None,None,Yellow Force,None,None,32.11212099757358,2645
2646,Skipper,5,Russet,None,None,None,Earth,None,None,17.604504415333462,2646
2647,Fez,5,Green,None,None,None,None,None,None,4.440102685037905,2647
2648,None,5,Pink,None,Peach,None,Yellow Force,None,None,41.6149686295569,2648
2649,Glasses,5,Red,None,None,None,Yellow Force,None,None,18.577520446920236,2649
2650,Brown Topper,5,Robot,Throwing Bat,None,None,None,None,None,20.414522200164516,2650
2651,Pigsy,5,Rainbow,Whip,Donut,None,Red Force,None,None,60.094674736087484,2651
2652,Beanie,5,Purple,Balloons,None,None,None,None,None,17.70528874856025,2652
2653,Horns,5,Red,Blaster,None,None,None,None,None,17.71346468027086,2653
2654,Blue Punk,5,Robot,None,None,None,None,None,None,7.073155141838525,2654
2655,Beret,5,Purple,None,None,None,Brick,None,None,19.07628527112461,2655
2656,Spiky,5,Russet,None,None,None,Love,None,None,17.836191441134652,2656
2657,Tiger,5,Russet,None,None,None,Flower,None,None,17.558160138707947,2657
2658,None,0,Purple,None,None,None,None,None,None,28.533475126496672,2658
2659,Afro,5,Russet,Nunchaku,None,None,None,None,None,16.162596554631968,2659
2660,Green Cap,5,Russet,None,None,None,None,None,None,2.7965157410096415,2660
2661,Your Future,5,Aqua,Katana Sword,None,None,None,None,None,18.127741969976697,2661
2662,Reindeer,5,Hash Brown,None,None,None,Poop,None,None,21.202223553219905,2662
2663,Tattoo,5,Russet,None,None,None,Missile,None,None,17.688993041727194,2663
2664,Straw Hat,5,Red,None,None,Casual,Fire,None,None,41.98570538511866,2664
2665,Flower,5,Aqua,Fly Swatter,None,None,None,None,None,18.24767235828875,2665
2666,Mountie,5,Red,None,None,None,Wood,None,None,18.961836679729636,2666
2667,Pork Pie,5,Lava,None,None,None,Yellow Force,None,None,19.825798663068035,2667
2668,White Cap,5,Russet,Memory Pen,None,None,None,None,None,16.151697312163407,2668
2669,Santa,5,Chip,None,None,Geta,Sound,None,None,43.96974738906415,2669
2670,White Cap,5,Purple,Beer,None,None,None,None,None,17.748904260575816,2670
2671,Flower,5,Fries,Pirate Gun,None,None,None,None,None,19.97297144532986,2671
2672,Black Headband,5,Red,Scythe,None,Roman,None,None,None,40.20608130628172,2672
2673,Cone,5,Purple,Throwing Star,None,None,None,None,None,17.950596965137873,2673
2674,Fedora,5,Green,Wobbly Sausage,None,None,Blood,None,None,32.77713158451105,2674
2675,Santa,5,Green,Water Sword,None,None,None,None,None,17.915159838754878,2675
2676,Green Cap,5,Purple,Serpent Spear,None,None,Brick,None,None,32.371034044641576,2676
2677,Soldier,5,Russet,Shotgun,None,None,None,None,None,16.301606207436606,2677
2678,Karen,5,Purple,None,None,None,None,None,None,4.570948948231761,2678
2679,Spaceman,5,Chip,Diamond Sword,None,None,None,None,None,19.237066701035,2679
2680,Purple Bandana,5,Red,Black Sword,None,None,None,None,None,17.6235182519858,2680
2681,White Headband,5,Russet,Pirate Sword,None,None,Blue Force,None,None,30.577695805075123,2681
2682,Black Cap,5,Red,Throwing Star,None,None,None,None,None,17.29371404755092,2682
2683,Brown Pirate,5,Pink,None,None,None,Yellow Force,None,None,19.019052658222705,2683
2684,Spaceman,5,Fries,None,None,Boxing,None,None,None,29.58289437236556,2684
2685,Steve,5,Lava,Wobbly Sausage,None,None,Gas,None,None,34.028103665744105,2685
2686,Golden Cowboy,5,Russet,None,None,None,Red Force,None,None,17.56634424995686,2686
2687,None,5,Aqua,Guandao,None,None,None,None,None,15.216880702052658,2687
2688,Skull,5,Russet,Bomb,None,Gym Socks,None,None,None,39.11049609494056,2688
2689,Pork Pie,5,Purple,None,None,Roman,Red Force,None,None,41.5823251580822,2689
2690,Black Topper,5,Pink,Power Pole,None,None,None,None,None,18.01055288716497,2690
2691,Egg,5,Purple,Shotgun,None,None,None,None,None,17.73527161844576,2691
2692,Reindeer,5,Russet,Blaster,None,None,None,None,None,16.28253048785409,2692
2693,None,5,Aqua,Pirate Gun,None,Gym Socks,None,None,None,38.19484053666255,2693
2694,Brown Topper,5,Green,Portal Gun,None,None,None,None,None,17.631694456609736,2694
2695,Black Pirate,5,Russet,None,None,Gym Socks,None,None,None,25.696357843028444,2695
2696,Over 9000,5,Red,Suitcase,None,None,None,None,None,17.740719876050743,2696
2697,Karen,5,Chip,Rum,None,None,None,None,None,19.531439505247484,2697
2698,Sailor,5,Lava,Golden Torch,None,None,Fire,None,None,33.70376626045079,2698
2699,Pink Balaclava,5,Rotten,None,Diamond,None,None,None,None,32.62171553841283,2699
2700,Crown,5,Zombie,Hammer,None,None,Blood,None,None,35.02289691516605,2700
2701,Beanie,5,Russet,None,None,None,None,None,None,2.717468283126438,2701
2702,None,5,Galaxy,None,None,None,None,None,None,4.592853773274569,2702
2703,None,5,Fries,Holy Book,None,None,None,None,None,17.113868082424634,2703
2704,Fedora,5,Russet,Whip,None,None,None,None,None,16.42153632295628,2704
2705,Protection,5,Green,None,None,None,Rainbow,None,None,19.493315319861416,2705
2706,Pink Bob,5,Red,None,None,None,Wood,None,None,18.923674061035793,2706
2707,None,5,Prototype,None,None,None,None,None,None,4.592853773274569,2707
2708,Clown,5,Purple,None,None,None,Missile,None,None,19.370652894882202,2708
2709,Spiky,5,Red,Spiked Club,None,None,None,None,None,17.462702752357202,2709
2710,Reindeer,5,Russet,Sakura,None,None,None,None,None,16.203484665999493,2710
2711,Wizard,5,Purple,None,None,None,Earth,None,None,19.084467746465865,2711
2712,Red Cap,5,Red,Flowers,None,None,None,None,None,17.563551694926147,2712
2713,Black Emo,5,Purple,None,None,None,Poop,None,None,19.25618058022582,2713
2714,Red Pirate,5,Russet,Parrot,None,None,None,None,None,16.13261586623888,2714
2715,Red Bandana,5,Green,Throwing Star,None,None,None,None,None,17.928785663978132,2715
2716,Tam,5,Green,Throwing Bat,None,None,None,None,None,17.92878402825189,2716
2717,None,0,Chip,None,None,None,None,None,None,30.100617677353213,2717
2718,Green Punk,5,Green,None,None,None,Fire,None,None,19.021780060745407,2718
2719,Sombrero,5,Hash Brown,Salted Fish,None,None,Star,None,None,34.85663070552232,2719
2720,Buns,5,Pink,None,None,None,None,None,None,4.799909118788244,2720
2721,Skipper,5,Russet,3310,None,None,None,None,None,16.2825283063012,2721
2722,Party,5,Russet,None,None,None,Sound,None,None,17.667189102817126,2722
2723,None,5,Purple,Scythe,None,None,None,None,None,14.949780818593691,2723
2724,Tam,5,Russet,Cold Wallet,None,None,None,None,None,16.277072958936557,2724
2725,Cowboy,5,Green,Wobbly Sausage,None,None,None,None,None,17.746165952768035,2725
2726,Trucker,5,Purple,None,None,None,Lightning,None,None,19.218025324084017,2726
2727,Horns,5,Pink,None,None,None,Red Force,None,None,19.19077639944476,2727
2728,Red Pirate,5,Pink,Doll,None,None,None,None,None,18.05144836029838,2728
2729,Blue Headband,5,Russet,None,None,None,Flower,None,None,17.351013177769353,2729
2730,Pork Pie,5,Aqua,Monk Staff,None,None,None,None,None,18.007816490294715,2730
2731,Sheriff,5,Purple,Lollipop,None,None,None,None,None,17.686209211698596,2731
2732,Sandy,5,Red,None,None,None,None,None,None,4.162095104965511,2732
2733,None,5,Aqua,Flag,None,Chucks,None,None,None,38.11034727497538,2733
2734,Protection,5,Aqua,None,None,None,None,None,None,4.900756970913341,2734
2735,Spaceman,5,Fries,Life Donut,None,None,None,None,None,19.84213499715866,2735
2736,Poop,5,Pink,Microphone,None,None,None,None,None,18.152288577139537,2736
2737,Buns,5,Lava,None,None,None,None,None,None,5.824762949212597,2737
2738,Wizard,5,Zombie,Coffee,None,None,None,None,None,19.97298044445476,2738
2739,Green Punk,5,Russet,Cricket,None,None,None,None,None,16.039945855250107,2739
2740,Santa,5,Pink,None,None,None,Poop,None,None,19.346133825175794,2740
2741,Clown,5,Russet,Microphone,None,None,None,None,None,16.394277036802517,2741
2742,Sheriff,5,Green,None,None,None,Wood,None,None,19.002697524377034,2742
2743,Horns,5,Green,None,None,Gym Socks,Sun,None,None,42.44082579981986,2743
2744,Green Cap,5,Chip,None,Blue Chip,None,None,None,None,31.474295535299905,2744
2745,Black Cap,5,Green,None,None,Casual,Poop,None,None,41.96115796060671,2745
2746,None,5,Chip,None,None,None,Fire,None,None,17.918014281916424,2746
2747,Green Cap,5,Zombie,Holy Book,None,None,None,None,None,19.997504149454603,2747
2748,None,5,Lava,Hook Hand,None,None,None,None,None,16.105435375780004,2748
2749,None,5,Purple,Hammer,None,Gym Socks,None,None,None,37.92776273571951,2749
2750,Mountie,5,Purple,Shield,None,None,Thunder,None,None,32.82346768050975,2750
2751,Monkey,5,Lava,Black Sword,None,None,None,None,None,19.14712163846555,2751
2752,Gat,5,Zombie,None,None,None,Poop,None,None,21.243114391059876,2752
