,Ethnicity,Tatoos,Neck Accessories,Head Accessories,Hair,Color Eyes,Clothes,Body Accessories,Earings,Nose Accessories,Rarity score,Token Id
2795,2,Yddre,None,Ltt Loop  HT-X,Blond shorty,None,buildy white gold,Plav4,None,None,20.24824513706194,2795
2796,1,Ohm,Sl J0sh1,Yoona-939,Dk F4la,None,Leeloo Bl,3mr0s,None,None,27.76289853938332,2796
2797,4,None,Goldy Flewer,blue jewels,Shorty,None,Blue Kroko,None,Ona Jenta,None,31.29995850526526,2797
2798,3,Yddre,Sh4ggy Sl,Sonmi-451,Dk Leia,Pk M3rm4id,Zh0ra Dk,Pk J4w,None,None,41.75029020188264,2798
2799,1,Ohm,Gl J0sh1,Kida,Gi Mkia-Wa,None,Cameron,Maua,None,None,30.07198337278181,2799
2800,2,None,None,None,Xtail,None,Mono White,None,Pyram1d,None,17.322645365367503,2800
2801,1,None,D4isy,M0-Nonok3,Dk Mkia-Wa,None,M3b Goldy Rd,None,None,None,14.685953027288415,2801
2802,4,THO,Gyraphe,None,Shorty Blue,None,Ivor snake,Purple Padm3,Ring Hysteria ,Silver Innoza,59.145097661761916,2802
2803,1,Ohm,D4isy,Tiger Chain,Mahogany,None,Gr PSLV,3mr0s,None,None,27.693426953540133,2803
2804,4,None,Brown River Cubo,Dark Tb2,Macca,None,Pryzo,None,None,None,14.873026921065598,2804
2805,2,None,94 Blue PU,None,Fr33zy,None,Gr Flowpow 0,Nek_Gl7,None,None,16.347885590062518,2805
2806,2,None,Double 50X-TS Silver,P-43cock Blue,M1ley,None,Zippy,M3tr0 Tw1,None,None,22.57652257983451,2806
2807,1,None,70 Blue,Tiger,Gi Mkia-Wa,Sapphire,M3b Rd,3mr0s,None,None,37.538831937361806,2807
2808,1,THO,None,Yoona-939,Gi Mkia-Wa,None,Wh 1ungle,None,None,None,12.833157296188308,2808
2809,2,THO,None,None,Xtail,Sapphire,BL Kombinacija,M3tr0 Tw1,None,None,29.524383535093072,2809
2810,1,None,None,Tiger,Dk Mkia-Wa,None,Gr PSLV,3mr0s,None,None,13.302310809331333,2810
2811,4,None,Green River Cubo,Light Tb2,Grand line,None,Vintegio Br,Purple Padm3,None,Silver Innoza,43.73420309214255,2811
2812,3,THO,Glody Cora,None,Dk Leia,Esmerald,Str4w-J4p,Pk Priam,None,None,37.880708981941616,2812
2813,2,None,None,Ltt Loop  HT-X,M1ley,None,Pandora Bl,N0v4,None,None,14.28025497131399,2813
2814,3,None,C3d-Gl,None,Dk Leia,Fire,X-0c Bitum,B3cky,None,None,31.94137676342732,2814
2815,4,Yddre,Gyraphe,blue jewels,Macca,Sunny,Blue Kroko,Silver Nek-T2,Geometria,None,60.92625281109668,2815
2816,1,THO,70 Purple,Tiger Chain,Dk F4la,None,Tq 1ungle,None,None,None,20.603860575909227,2816
2817,1,Ohm,None,Tiger,Dk Mkia-Wa,None,Leeloo Bl,None,None,None,13.183060531379615,2817
2818,4,None,Damondy,None,Brado,Ruby,Kruel,Silver Nek-T2,Ona Jenta,None,49.276290793037724,2818
2819,2,Mothered,None,P-43cock Dark,Xtail,None,Mono Red,None,None,None,14.714022257511381,2819
2820,2,Ohm,None,Teal'c,Brown Tifa ,None,Dk Flowpow,Plav4,None,None,21.27327639169349,2820
2821,2,THO,None,None,Blond Tifa,Sapphire,Rorschach,Smakras,None,None,30.02727908332869,2821
2822,1,THO,70 Purple,Tiger Chain,Gi Mkia-Wa,None,M3b Gr,3mr0s,None,None,27.865990208788098,2822
2823,1,THO,None,Tiger Chain,Mahogany,None,M3b Dk,V0l-T4n,None,None,18.620024927704893,2823
2824,3,None,Sh4ggy Sl,None,Leia,Fire,Mam3-Shib0r1,Pk Priam,None,None,30.710423228699312,2824
2825,3,THO,Glody Cora,None,Dk Leia,None,Kiya-T4 Rd,Pk J4w,None,None,20.504079272972533,2825
2826,4,Yddre,Green River Cubo,blue jewels,Skrill,None,Purple Aredeko,Silver Nek-T2,None,None,27.227945795804203,2826
2827,4,None,Gyraphe,Light Tb2,Blond shorty 0,Ruby,Vintegio Br,Purple Padm3,None,Silver Innoza,60.88168707373617,2827
2828,2,Yddre,Double 50X-TS Silver,None,Xtail,Sapphire,Pandora Dk,Plav4,None,None,37.247713698843725,2828
2829,3,None,C3d-Gl,None,Dk Motok-0,Pk M3rm4id,Kiya-T4 Rd,None,None,None,24.623843109870943,2829
2830,2,THO,Double 50X-TS Silver,Teal'c,Blond shorty,None,Pandora Bl Cl,None,None,None,20.448606527977,2830
2831,4,None,None,Copper Hk-Tk,White tiger king,None,Ivor snake,None,Ona Jenta,Silver Innoza,45.98668938850477,2831
2832,3,None,Glody Cora,None,Pk Motok-0,None,Str4w-Pur,Pk J4w,None,None,15.642287165957578,2832
2833,1,Ohm,None,Tiger Chain,lanu,None,M3b Goldy Bl,None,None,None,13.055241933914461,2833
2834,2,None,None,None,M1ley,None,Rorschach,None,None,None,0.38026634229806683,2834
2835,4,Yddre,Brown River Cubo,None,Brado,None,Red kroko,Silver Nek-T2,None,None,20.560323972774626,2835
2836,4,None,None,None,Brado,None,Amy Snake,None,Ring Hysteria ,Silver Innoza,37.964061246567645,2836
2837,3,Ohm,Sh4ggy Gl,None,Dk Motok-0,Mahubiri,Mam3-Shib0r1,Pk Priam,None,None,38.07484387057179,2837
2838,2,THO,None,P-43cock Blue,Xtail,None,Pandora Br,Goldy J4w,None,None,20.673313713441818,2838
2839,1,Ohm,Sl J0sh1,L3x4,Mahogany,None,M3b Goldy Bl,3mr0s,None,None,27.712892220440388,2839
2840,1,THO,Gl J0sh1,M0-Nonok3,Mahogany,None,Bl  Kn1-ght,3mr0s,None,None,26.765619142712076,2840
2841,2,Angel3,None,None,Xtail,None,buildy pink,M3tr0 Tw1,None,None,16.91717744560223,2841
2842,2,None,None,P-43cock Blue,Blond Tifa,None,Dk Paiesly,Neckilver,None,None,15.302877249463942,2842
2843,4,None,Goldy Flewer,Silver Liner Kb2,Skrill,None,Blue Kroko,None,Ring Hysteria ,None,29.449662393473762,2843
2844,2,None,None,Metropolis Noisa,Fr33zy,Sapphire,Mono Red,Clavi Tw1,None,None,30.410396897194815,2844
2845,2,None,None,Loop HT-X,Blond shorty,None,Gr Flowpow 0,Smakras,Pyram1d,None,31.65779821759581,2845
2846,4,H3art,None,blue jewels,Blond shorty 0,None,Amy Snake,Purple Padm3,Geometria,Silver Innoza,62.52580718276535,2846
2847,2,None,None,Teal'c,M1ley,None,Gr Paiesly,None,None,None,6.431485811311702,2847
2848,3,Mothered,None,Neo,Br Leia,None,Kiya-T4 Rd,Pk J4w,Itz4,None,38.636892067063236,2848
2849,2,None,None,Metropolis Noisa,Blond Tifa,None,buildy pink gold,Plav4,None,None,14.894384052131013,2849
2850,2,None,None,Loop HT-X,Blond Tifa,None,Dk Flowpow,M3tr0 Tw1,None,None,14.73321769265393,2850
2851,2,Yddre,None,None,Xtail,Sapphire,Pandora Wh,None,None,None,21.603921061040886,2851
2852,1,THO,Gl J0sh1,Kida,lanu,None,Coco-Bl,V0l-T4n,None,None,26.654454411172345,2852
2853,3,None,Sh4ggy Gl,None,Pk Motok-0,None,X-0c Bitum,Pk Priam,None,None,15.3116284538932,2853
2854,2,Ohm,None,None,M1ley,None,Dk Flowpow 0,N0v4,None,None,14.494396648971913,2854
2855,2,THO,None,Nebula,Fr33zy,None,Zippy,N0v4,None,None,20.303763869188664,2855
2856,1,Mothered,None,L3x4,Dk F4la,None,Dk  Kn1-ght,V0l-T4n,None,None,21.492962368980447,2856
2857,2,Mothered,None,None,Blond Tifa,None,Rorschach,None,Pyram1d,None,25.501872824599246,2857
2858,3,Ohm,Sh4ggy Sl,Sonmi-451,Dk Leia,Mahubiri,Kiya-T4 Rd,None,None,None,36.155609220925584,2858
2859,3,THO,None,None,Dk Leia,None,X-0c Bitum,B3cky Br,None,None,13.744662329816137,2859
2860,1,None,Gl J0sh1,Tiger,Mahogany,None,Tq 1ungle,V0l-T4n,None,None,20.33932799849468,2860
2861,2,Ohm,Goldy Perly,None,M1ley,None,Pandora Br,Sw1 Tch,Pyram1d,None,40.6398165796078,2861
2862,4,Mothered,Damondy,Goldy Liner Kb2,Skrill,None,Amy Snake,None,None,None,23.452450906982786,2862
2863,2,None,94 Blue PU,Metropolis Noisa,Brown Tifa ,None,Gr Flowpow 0,N0v4,Pyram1d,None,40.02562906533031,2863
2864,2,Ohm,94 Blue PU,Metropolis Noisa,M1ley,Sapphire,Pandora Wh,None,None,None,37.486601346835435,2864
2865,4,None,Gyraphe,Light Tb2,Shorty Blue,None,Pryzo,None,None,None,15.664954021318216,2865
2866,4,Fl3wy,Brown River Cubo,None,Grand line,None,Black Aredeko,Purple Padm3,Ring Hysteria ,None,40.25932438802828,2866
2867,2,None,None,P-43cock Blue,Blond Tifa,None,Pandora Bl Cl,Neckilver,None,None,15.222292662297074,2867
2868,4,THO,Damondy,blue jewels,Guerti,Emerald,Yel Kroko,None,Ring Hysteria ,None,54.40696925976884,2868
2869,1,Ohm,Sl J0sh1,Yoona-939,lanu,None,Tq 1ungle,V0l-T4n,None,None,26.7458862433192,2869
2870,4,None,Gyraphe,blue jewels,Macca gold,Sunny,Ruby snake,Silver Nek-T2,None,None,39.1457692573029,2870
2871,2,None,Double 50X-TS Silver,Nebula,Xtail,Sapphire,Pandora Dk,None,None,None,30.63027386438626,2871
2872,4,Yddre,Gyraphe,Light Tb2,Macca,None,Vintegio Br,None,None,Silver Innoza,41.71180144722736,2872
2873,3,THO,Sh4ggy Sl,None,Pk Motok-0,None,Mam3-Shib0r1,Pk Priam,Itz4,None,38.086609312644775,2873
2874,2,THO,None,Ltt Loop  HT-X,Blond Tifa,None,buildy blue gold,Neckilver,None,None,20.959540122015945,2874
2875,2,None,None,None,M1ley,None,Pandora Br,None,None,None,0.6415053876792949,2875
2876,4,H3art,Gyraphe,blue jewels,Bald,Ruby,Sun snake,Silver Nek-T2,Ring Hysteria ,None,63.709555610137755,2876
2877,2,None,Double 50X-TS Goldy,Ltt Loop  HT-X,M1ley,Sapphire,Gr Flowpow 0,None,None,None,30.3162980986043,2877
2878,2,None,None,Metropolis Noisa,Xtail,Sapphire,Rorschach,Goldy J4w,None,None,29.96021931196264,2878
2879,2,None,None,None,Blond shorty,None,Mono White,None,None,None,0.8026695597773723,2879
2880,4,Yddre,None,Silver Liner Kb2,Grand line,None,Vintegio,None,None,None,11.87537276847871,2880
2881,3,Yddre,None,Neo,Dk Leia,Pk M3rm4id,Kiya-T4 Rd,None,None,None,27.702049987341326,2881
2882,4,None,Gyraphe,Dark Tb2,Skrill,None,Kruel,None,None,None,15.087007243827106,2882
2883,1,Yddre,Sl J0sh1,Tiger,lanu,Esmerald,Br PSLV,Maua,None,None,44.15900345156611,2883
2884,2,None,Goldy Perly,Loop HT-X,Fr33zy,Sapphire,Pandora Wh,M3tr0 Tw1,None,None,38.47821701234093,2884
2885,4,Fl3wy,None,blue jewels,Double line,None,Silver snake,Silver Nek-T2,Ring Hysteria ,None,39.20383586416144,2885
2886,3,None,C3d-Gl,Sonmi-451,Dk Leia,None,P13N-FU Dk,Pk J4w,Ring Hysteria ,None,36.42011354957005,2886
2887,1,None,Gl J0sh1,L3x4,Pr F4la,Sapphire,Rd PSLV,V0l-T4n,None,None,37.46659461202573,2887
2888,4,THO,Green River Cubo,Goldy Liner Kb2,Brado,None,Black Aredeko,Silver Nek-T2,Ring Hysteria ,None,42.98429984480874,2888
2889,2,THO,None,Loop HT-X,Brown Tifa ,None,Pk Paiesly,Clavi Tw1,None,None,21.556958415998984,2889
2890,1,None,P3X-774,Tiger,Mahogany,None,Br  Kn1-ght,None,None,None,14.75821036921515,2890
2891,4,None,Brown River Cubo,blue jewels,Blond shorty 0,Ruby,Pryzo,None,None,Silver Innoza,53.912238776330504,2891
2892,4,None,None,blue jewels,White tiger king,None,Purple Aredeko,None,Ring Hysteria ,Goldy Innoza,45.71738133910932,2892
2893,4,THO,Gyraphe,blue jewels,Brado,None,Amy Snake,None,Ona Jenta,None,36.836531924329584,2893
2894,3,Angel3,Sh4ggy Sl,None,Pk Motok-0,Esmerald,Kiya-T4 Pk,B3cky,None,None,41.38943340387786,2894
2895,4,None,Green River Cubo,Silver Liner Kb2,Blond shorty 0,None,Pryzo Red,None,None,None,14.097838428908021,2895
2896,3,None,None,Atlas,Leia,None,Str4w-J4p,Pk J4w,3-Ncke,None,31.639175214175648,2896
2897,4,H3art,Brown River Cubo,blue jewels,Skrill,None,Blue Kroko,None,None,None,23.760710710185894,2897
2898,2,THO,None,Metropolis Noisa,Blond shorty,None,buildy white,Smakras,None,None,20.74001736836989,2898
2899,1,THO,Dk J0sh1,M0-Nonok3,Dk Mkia-Wa,None,M3b Goldy Bl,None,None,None,20.60663225907347,2899
2900,2,THO,Double 50X-TS Silver,None,Xtail,None,Zippy,Nek_Gl7,Galactic Diamond,None,39.581424418766495,2900
2901,4,Yddre,Damondy,Silver Liner Kb2,Shorty,Ruby,Black Aredeko,None,Ona Jenta,Silver Innoza,75.1299836935365,2901
2902,4,Ciblo,Brown River Cubo,blue jewels,Bald,None,Pryzo Blue,Silver Nek-T2,None,Goldy Innoza,53.88206656194494,2902
2903,2,Yddre,Double 50X-TS Silver,Meronym,Brown Tifa ,Sapphire,Dk Paiesly,M3tr0 Tw1,Pyram1d,None,61.78452814098549,2903
2904,2,None,None,None,Blond Tifa,None,buildy white,None,Galactic Diamond,None,18.9732025989252,2904
2905,1,None,Gl J0sh1,None,Dk F4la,None,Cameron,None,None,None,8.81288304372106,2905
2906,4,THO,Brown River Cubo,None,Macca,None,White Aredeko,None,Ring Hysteria ,None,29.724875526705492,2906
2907,4,Mothered,Green River Cubo,None,Shorty,None,Yel Kroko,Silver Nek-T2,None,None,23.483090746250305,2907
2908,1,Ohm,P3X-774,Kida,Dk Mkia-Wa,None,Cameron Light,V0l-T4n,None,None,28.418672601616507,2908
2909,2,Yddre,None,P-43cock Blue,Blond shorty,None,BL Kombinacija,Neckilver,None,None,20.41774812500815,2909
2910,1,Yddre,D4isy,None,Mahogany,None,Cameron,None,None,None,13.763925300912666,2910
2911,1,Yddre,Dk J0sh1,Tiger,Pr F4la,None,Coco-Bl,3mr0s,None,None,27.53817759174214,2911
2912,1,Ohm,None,Tiger,Dk Mkia-Wa,None,Coco-Bl,None,None,None,13.238630231731571,2912
2913,2,Mothered,None,Ltt Loop  HT-X,Blond Tifa,None,Dk Flowpow,Goldy J4w,None,None,22.887640370562362,2913
2914,1,Ohm,Gl J0sh1,Yoona-939,lanu,None,Wh 1ungle,3mr0s,None,None,27.418326367712353,2914
2915,4,Ciblo,Green River Cubo,Purple Hk-Tk,Macca,None,Vintegio Br,None,Ring Hysteria ,Silver Innoza,60.1670190305207,2915
2916,3,Yddre,None,Atlas,Dk Leia,Fire,Mam3-Shib0r1,None,None,None,28.077226998169763,2916
2917,3,Yddre,None,None,Dk Leia,None,Str4w-Pur,None,Ring Hysteria ,None,21.020763848211484,2917
2918,2,None,Double 50X-TS Silver,Metropolis Noisa,Xtail,None,Gr Flowpow 0,Goldy J4w,None,None,22.337548008870495,2918
2919,4,Mothered,None,Silver Liner Kb2,Blond shorty 0,Emerald,Blue Kroko,Silver Nek-T2,None,None,38.23463938472471,2919
2920,1,None,None,M0-Nonok3,Dk Mkia-Wa,None,M3b Gr,3mr0s,None,None,13.36899382481887,2920
2921,2,Yddre,None,P-43cock Blue,Fr33zy,Sapphire,Mono White,None,None,None,28.127012289924647,2921
2922,2,Ohm,None,Ltt Loop  HT-X,M1ley,None,Gr Flowpow 0,N0v4,Pyram1d,None,37.705562265926694,2922
2923,4,None,None,None,White tiger king,None,Yel Kroko,None,None,None,1.4398213568910918,2923
2924,1,None,70 Purple,M0-Nonok3,Dk Mkia-Wa,Sapphire,M3b Pr,Maua,None,None,38.26679767216884,2924
2925,3,Yddre,Sh4ggy Sl,None,Dk Motok-0,Pk M3rm4id,Kiya-T4 Rd,Pk J4w,None,None,36.14680768675798,2925
2926,1,None,70 Blue,Kida,lanu,None,M3b Gr,None,None,None,14.752671070019382,2926
2927,4,None,Gyraphe,Dark Tb2,White tiger king,Emerald,Pryzo,None,Ring Hysteria ,None,48.03179274484505,2927
2928,1,None,70 Blue,Kida,Mahogany,None,Wh 1ungle,None,None,None,14.663728274384008,2928
2929,3,Yddre,Sh4ggy Sl,None,Dk Motok-0,None,P13N-FU Dk,None,None,None,13.27791278341718,2929
2930,4,Fl3wy,Brown River Cubo,None,Shorty,None,Sun snake,Goldy Nek-T2,Ona Jenta,None,42.09009019810773,2930
2931,2,None,None,P-43cock Blue,Brown Tifa ,Sapphire,Rorschach,Plav4,None,None,30.838289065717866,2931
2932,4,None,Gyraphe,Silver Liner Kb2,Shorty,None,Red kroko,Goldy Nek-T2,Ring Hysteria ,None,36.94219986133057,2932
2933,3,None,None,Neo,Br Leia,Pk M3rm4id,P13N-FU Dk,Pk J4w,3-Ncke,None,47.84535238715919,2933
2934,3,None,Sh4ggy Gl,None,Dk Motok-0,None,Zh0ra Rd,Pk Priam,None,None,15.175469786598878,2934
2935,2,Angel3,None,Loop HT-X,Xtail,None,Rorschach,Smakras,None,None,23.087421765875114,2935
2936,1,None,None,Tiger Chain,Mahogany,None,Gr PSLV,None,None,None,6.356509341188405,2936
2937,1,None,None,None,Dk Mkia-Wa,None,Ye  Kn1-ght,None,None,None,0.83611428148122,2937
2938,2,Ohm,None,Nebula,Xtail,Emerald,Gr Flowpow 0,Smakras,None,None,38.41973214245169,2938
2939,1,Yddre,None,M0-Nonok3,lanu,Sapphire,Gr PSLV,None,None,None,27.157359719289172,2939
2940,2,Angel3,None,Teal'c,Xtail,None,Gr Flowpow,None,None,None,14.897200435856137,2940
2941,1,None,Dk J0sh1,Tiger Chain,Dk F4la,None,Coco-Dk,V0l-T4n,None,None,21.33973396616681,2941
2942,1,Ohm,Big J0sh1,M0-Nonok3,Dk F4la,None,Ye  Kn1-ght,V0l-T4n,None,None,28.271413131279004,2942
2943,2,THO,None,Loop HT-X,M1ley,None,Rorschach,Plav4,None,None,20.053625319030477,2943
2944,1,None,None,Tiger,Dk Mkia-Wa,None,Br  Kn1-ght,None,None,None,6.701091832750136,2944
2945,4,THO,Goldy Flewer,blue jewels,Grand line,Sunny,Vintegio,None,Ona Jenta,None,54.16789247424941,2945
2946,2,Ohm,Double 50X-TS Goldy,Metropolis Noisa,Xtail,None,Gr Flowpow 0,Clavi Tw1,None,None,29.085794459944974,2946
2947,4,Angel3,Gyraphe,None,Brado,None,Shiny snake,Silver Nek-T2,Ona Jenta,None,40.79549985479398,2947
2948,1,None,Gl J0sh1,Tiger,Gi Mkia-Wa,None,Br  Kn1-ght,None,None,None,15.03609202158231,2948
2949,2,None,Double 50X-TS Silver,Teal'c,Xtail,None,Pr Paiesly,M3tr0 Tw1,None,None,21.82627205199636,2949
2950,4,None,Brown River Cubo,blue jewels,Shorty,None,Vintegio Br,None,None,None,14.831375989255632,2950
2951,1,THO,70 Blue,None,Gi Mkia-Wa,None,Leeloo Bl,None,None,None,14.847607169166057,2951
2952,4,THO,Brown River Cubo,Light Tb2,Grand line,None,Ivor snake,None,Ring Hysteria ,None,36.645021474980446,2952
2953,1,None,Big J0sh1,Yoona-939,lanu,Fire,M3b Gr,3mr0s,None,None,37.71942478673097,2953
2954,1,Ohm,70 Blue,Ch4n1,lanu,None,Or PSLV,3mr0s,None,None,28.668769870750243,2954
2955,4,None,Damondy,Silver Liner Kb2,Shorty,None,Blue Kroko,Goldy Nek-T2,Ring Hysteria ,None,37.32006069281508,2955
2956,3,Angel3,Sh4ggy Gl,None,Dk Leia,Pk M3rm4id,Str4w-Pur,Pk J4w,None,None,39.66396848243516,2956
2957,4,None,Brown River Cubo,Silver Liner Kb2,White tiger king,None,Ruby snake,Silver Nek-T2,Ring Hysteria ,None,36.66434010370024,2957
2958,4,THO,Gyraphe,None,Grand line,None,Amy Snake,Silver Nek-T2,Geometria,None,38.75369611703485,2958
2959,4,None,Gyraphe,Dark Tb2,Macca,None,Silver snake,Purple Padm3,Doubla Jenta,None,39.87879099395035,2959
2960,2,None,None,Metropolis Noisa,Brown Tifa ,None,Rorschach,Nek_Gl7,Pyram1d,None,31.613317127024022,2960
2961,2,THO,Double 50X-TS Goldy,P-43cock Dark,Xtail,Sapphire,Dk Flowpow,Nek_Gl7,None,None,43.68138599887431,2961
2962,4,Mothered,Goldy Flewer,Silver Liner Kb2,Guerti,None,Amy Snake,Purple Padm3,Ring Hysteria ,None,44.85944232092253,2962
2963,1,None,70 Blue,M0-Nonok3,lanu,None,Tq 1ungle,V0l-T4n,None,None,20.29488630948591,2963
2964,2,Ohm,None,Metropolis Noisa,Fr33zy,None,Dk Flowpow 0,Neckilver,Pyram1d,None,37.84450418372946,2964
2965,4,None,Brown River Cubo,Dark Tb2,White tiger king,None,Pryzo Blue,None,Ona Jenta,None,32.125141437547924,2965
2966,4,Yddre,None,None,Brado,None,Pryzo Red,Purple Padm3,None,None,13.311946838307847,2966
2967,4,None,Gyraphe,Copper Hk-Tk,Skrill,None,Amy Snake,None,Ona Jenta,Silver Innoza,53.194885925037795,2967
2968,1,None,Gl J0sh1,Yoona-939,Mahogany,None,Leeloo Wt,3mr0s,None,None,21.167435213719937,2968
2969,1,None,None,None,lanu,None,Bl PSLV,None,None,None,0.32479954467610433,2969
2970,3,Yddre,Glody Cora,None,Dk Leia,Fire,Mam3-Shib0r1,None,Itz4,None,46.981076370557254,2970
2971,2,THO,Double 50X-TS Silver,Teal'c,M1ley,None,Ye Paiesly,Nek_Gl7,Galactic Diamond,None,45.56216405588231,2971
2972,4,None,None,Dark Tb2,White tiger king,Emerald,Blue Kroko,None,Ona Jenta,None,41.270479757814044,2972
2973,1,Yddre,Sl J0sh1,Tiger,Mahogany,None,M3b Gr,V0l-T4n,None,None,25.712554309801977,2973
2974,4,Angel3,Gyraphe,Silver Liner Kb2,Shorty,None,Blue Kroko,Dark Padm3,Geometria,None,48.065373691503666,2974
2975,4,Fl3wy,Brown River Cubo,None,Shorty,None,Kruel,Silver Nek-T2,Geometria,None,42.24568973744628,2975
2976,4,None,None,Light Tb2,Brado,None,1nKa,None,Ona Jenta,None,24.182635898520825,2976
2977,2,Ohm,None,Loop HT-X,Fr33zy,None,Mono White,Plav4,Pyram1d,None,38.06120459697256,2977
2978,3,Yddre,Glody Cora,Sonmi-451,Leia,Pk M3rm4id,P13N-FU Wh,Pk J4w,Itz4,None,60.27292384211304,2978
2979,1,None,Sl J0sh1,Tiger Chain,lanu,None,Rd PSLV,3mr0s,None,None,20.611658150706337,2979
2980,3,Yddre,Sh4ggy Sl,Sonmi-451,Dk Leia,Pk M3rm4id,Zh0ra Gr,Abydoss,Itz4,None,60.097897811762,2980
2981,1,None,Dk J0sh1,Tiger,lanu,Fire,M3b Gr,None,None,None,30.7049542912747,2981
2982,1,Yddre,70 Purple,M0-Nonok3,Gi Mkia-Wa,None,Rd PSLV,3mr0s,None,None,27.196405562691073,2982
2983,2,Yddre,None,Ltt Loop  HT-X,Fr33zy,None,SG1,None,None,None,12.335757254459715,2983
2984,2,None,None,Ltt Loop  HT-X,Brown Tifa ,None,buildy blue,Smakras,None,None,15.56962963645817,2984
2985,1,Yddre,70 Blue,L3x4,lanu,None,Gr PSLV,V0l-T4n,None,None,26.16548325047508,2985
2986,3,Ohm,Sh4ggy Gl,None,TGIF,None,Kiya-T4 Rd,B3cky,None,None,22.87120221334175,2986
2987,2,None,None,Loop HT-X,Dark Tifa,None,buildy white,Smakras,None,None,16.075372234641517,2987
2988,1,None,Big J0sh1,Tiger,Pr F4la,None,M3b Rd,3mr0s,None,None,22.520709947425292,2988
2989,2,None,None,Nebula,Dark Tifa,None,Dk Flowpow 0,Nek_Gl7,Pyram1d,None,32.27469084721421,2989
2990,3,Angel3,Sh4ggy Sl,None,Dk Motok-0,None,Kiya-T4 Rd,B3cky Br,Itz4,None,41.38139280047348,2990
2991,4,Yddre,Goldy Flewer,Purple Hk-Tk,Brado,None,Sun snake,Purple Padm3,Ona Jenta,None,43.57879793973932,2991
2992,1,Mothered,70 Purple,L3x4,Mahogany,Sapphire,Tq 1ungle,None,None,None,38.03084457858934,2992
2993,4,None,Green River Cubo,Light Tb2,Blond shorty 0,None,Vintegio,None,Ona Jenta,Goldy Innoza,54.325635770840094,2993
2994,3,Ohm,Sh4ggy Sl,Sonmi-451,Dk Motok-0,Pk M3rm4id,X-0c Bitum Bl,Pk Priam,None,None,43.37259282203346,2994
2995,4,Yddre,Damondy,Silver Liner Kb2,White tiger king,None,Purple Aredeko,None,None,None,20.126830304147624,2995
2996,3,Yddre,Sh4ggy Gl,None,Dk Leia,Esmerald,Zh0ra Gr,B3cky Br,None,None,37.830660143289215,2996
2997,4,None,Green River Cubo,Silver Liner Kb2,Bald,None,Kruel,None,Ona Jenta,None,30.897073095527,2997
2998,4,Mothered,None,blue jewels,Shorty,None,Kruel,Silver Nek-T2,Ring Hysteria ,Silver Innoza,59.17017038286215,2998
2999,2,Ohm,None,Loop HT-X,Blond shorty,None,buildy yellow gold,Nek_Gl7,None,None,21.501121700012526,2999
3000,1,None,None,Kida,Dk Mkia-Wa,None,Rd PSLV,None,None,None,7.106809909017437,3000
3001,4,Fl3wy,Gyraphe,Copper Hk-Tk,Shorty,None,Amy Snake,Goldy Nek-T2,Ring Hysteria ,None,47.11525764406426,3001
3002,2,None,None,Ltt Loop  HT-X,Blond shorty,Emerald,Gr Flowpow 0,Goldy J4w,Pyram1d,None,48.9590504078104,3002
3003,4,None,Gyraphe,Dark Tb2,Tiger king,None,Amy Snake,None,Geometria,None,32.716968206475414,3003
3004,3,None,Glody Cora,Arkosmel,Leia,None,Str4w-J4p,Pk J4w,None,None,22.001948721187038,3004
3005,1,None,Gl J0sh1,Yoona-939,Dk Mkia-Wa,None,Cameron,None,None,None,14.594260130193145,3005
3006,2,Yddre,None,None,Xtail,None,Dk Flowpow,None,None,None,5.812241443975376,3006
3007,4,None,Green River Cubo,Silver Liner Kb2,Brado,None,Red kroko,None,None,Silver Innoza,35.32778312538201,3007
3008,2,None,Goldy Perly,Meronym,Fr33zy,None,Zippy,None,None,None,15.786724332329769,3008
3009,2,None,None,P-43cock Blue,M1ley,None,buildy yellow gold,N0v4,None,None,14.67762985229866,3009
3010,2,Ohm,Goldy Perly,P-43cock Blue,Blond shorty,None,Dk Flowpow,Goldy J4w,None,None,30.052746335642034,3010
3011,4,Fl3wy,Brown River Cubo,Dark Tb2,Brado,Ruby,Amy Snake,None,None,None,41.081984158728694,3011
3012,2,None,None,Ltt Loop  HT-X,Xtail,None,SG1,M3tr0 Tw1,None,None,14.294137469397183,3012
3013,1,None,Big J0sh1,None,lanu,None,M3b Gr,None,None,None,8.762869842642614,3013
3014,1,Ohm,Gl J0sh1,Yoona-939,Mahogany,None,Dk  Kn1-ght,V0l-T4n,None,None,27.45446207684034,3014
3015,1,THO,Gl J0sh1,Yoona-939,lanu,None,Or PSLV,3mr0s,None,None,26.75726718943729,3015
3016,3,THO,Glody Cora,Sonmi-451,Dk Leia,None,Str4w-J4p,Pk Priam,None,None,26.42461246633684,3016
3017,2,None,None,Nebula,Xtail,None,Gr Paiesly,N0v4,None,None,14.408077951282591,3017
3018,1,Ohm,D4isy,M0-Nonok3,Mahogany,None,Leeloo Bl,3mr0s,None,None,27.457239700801843,3018
3019,2,Ohm,None,None,Xtail,Sapphire,Pandora Br,Plav4,Pyram1d,None,47.35610240400801,3019
3020,3,None,Sh4ggy Sl,Neo,Dk Motok-0,Mahubiri,Zh0ra Gr,B3cky,Ring Hysteria ,None,53.342664248417336,3020
