,Beard Gene,Bones Gene,Teeth Gene,Nose Gene,Eyes Gene,Hair Gene,Skull Gene,Background ID,NAME,UNIQUENESS INDEX,Noname Trait,Rarity score,Token Id
1453,#8,#12,#9,#5,#27,#70,#13,#49,Vrirsingess,12,None,46.047646191102025,1453
1454,#8,#15,#7,#1,#73,#122,#1,#59,Bhioxxiobiuth,25,Game Token,34.61661750765373,1454
1455,#8,#15,#6,#6,#76,#6,#13,#81,Sradder,22,None,1.2042387270065524,1455
1456,#8,#15,#8,#7,#78,#62,#14,#20,Laarnuthou,22,None,0.8302446890558625,1456
1457,#8,#15,#2,#0,#43,#67,#6,#131,Uuhoh,22,None,0.8877518149770237,1457
1458,#3,#2,#9,#1,#67,#55,#4,#58,Thraansal,2,None,85.53530938748472,1458
1459,#8,#15,#5,#5,#71,#5,#5,#17,Zaothraoth,22,None,0.513756956403338,1459
1460,#8,#15,#10,#6,#71,#122,#3,#129,Shragnirlauth,25,Game Token,34.75640716135583,1460
1461,#8,#15,#4,#4,#3,#122,#9,#115,Druthrunthuhr,25,Game Token,34.36189171264615,1461
1462,#8,#15,#0,#7,#87,#107,#5,#106,Blixxal,22,None,0.5959395929720313,1462
1463,#8,#15,#1,#3,#51,#122,#4,#124,Yiasia,25,Game Token,34.36600636086749,1463
1464,#8,#15,#6,#1,#35,#122,#3,#29,Draxtrorth,25,Game Token,34.65776596583972,1464
1465,#8,#15,#6,#5,#39,#88,#12,#113,Thraobraathrou,22,None,0.9124462379967916,1465
1466,#8,#15,#6,#3,#11,#33,#5,#43,Kilouh,22,None,0.4685152387429594,1466
1467,#8,#15,#1,#3,#13,#2,#9,#76,Zeagroiko,22,None,0.8877493469043273,1467
1468,#0,#15,#6,#5,#21,#7,#4,#96,Drojur,11,None,52.487404752325006,1468
1469,#8,#15,#6,#5,#88,#84,#3,#81,Mugriath,22,None,1.2124754092386563,1469
1470,#8,#15,#9,#6,#8,#116,#3,#50,Hundurchar,22,None,1.4138822983401829,1470
1471,#8,#15,#0,#3,#69,#14,#1,#126,Wraongor,22,None,0.43976003394338564,1471
1472,#8,#15,#7,#3,#57,#58,#3,#51,Strophiak,22,None,1.1220474648189178,1472
1473,#8,#15,#6,#6,#23,#119,#12,#33,Cagroknil,22,None,1.1097224546050393,1473
1474,#8,#0,#10,#4,#0,#30,#0,#93,Sthajushott,12,None,45.957249897002775,1474
1475,#8,#14,#5,#7,#58,#122,#3,#113,Wraugre,16,None,37.820077051354126,1475
1476,#8,#11,#4,#3,#56,#25,#12,#128,Luunsaakraul,12,None,45.8627377331901,1476
1477,#8,#15,#10,#2,#48,#119,#3,#68,Grandrauh,22,None,0.6863720583448051,1477
1478,#8,#7,#9,#4,#6,#84,#11,#43,Puuloith,12,None,45.80107116096913,1478
1479,#8,#15,#4,#4,#86,#93,#5,#54,Stholdobliz,22,None,0.5548721189174554,1479
1480,#8,#15,#8,#0,#31,#122,#12,#65,Praxtrazzion,25,Game Token,34.291972020188474,1480
1481,#8,#7,#0,#7,#48,#27,#14,#62,Srothitraux,12,None,46.10521209734975,1481
1482,#8,#15,#0,#5,#61,#122,#9,#0,Tradoth,25,Game Token,34.43172015748302,1482
1483,#2,#15,#2,#3,#15,#122,#2,#82,Shabbouz,15,None,41.74069737019312,1483
1484,#8,#15,#3,#1,#78,#47,#1,#25,Xiaxtretaatt,22,None,1.015139581827904,1484
1485,#8,#15,#6,#5,#22,#122,#0,#23,Virzhi,25,Game Token,34.59199543794627,1485
1486,#8,#15,#10,#0,#71,#85,#5,#96,Vungikkiurm,22,None,0.595907525360872,1486
1487,#8,#15,#1,#2,#9,#26,#12,#57,Jico,22,None,0.6411977529248668,1487
1488,#8,#15,#1,#3,#24,#73,#0,#40,Niobbaolthean,22,None,0.793236774832854,1488
1489,#8,#15,#10,#6,#32,#24,#4,#22,Seszin,22,None,1.1014746749408262,1489
1490,#8,#15,#6,#0,#1,#122,#8,#0,Xuri,25,None,1.6648370267918537,1490
1491,#8,#15,#8,#1,#66,#27,#8,#35,Xouxohlio,22,None,0.6329318877151227,1491
1492,#8,#15,#7,#2,#28,#79,#4,#96,Gobrangitt,22,None,0.7192460160316249,1492
1493,#8,#13,#6,#5,#26,#35,#11,#40,Thruurkanuc,12,None,46.17505368884982,1493
1494,#4,#15,#2,#4,#70,#122,#12,#9,Fruddao,15,None,42.11059443921628,1494
1495,#8,#15,#9,#4,#6,#6,#3,#66,Bhiolthuulmuu,22,None,0.7398315475984409,1495
1496,#8,#15,#7,#5,#29,#44,#2,#2,Deadhauthoh,22,None,0.8343408336199218,1496
1497,#8,#15,#7,#1,#3,#19,#3,#89,Caxoz,22,None,1.0398019341346583,1497
1498,#8,#15,#6,#6,#79,#60,#6,#18,Threamez,22,None,1.4220844475341305,1498
1499,#8,#15,#6,#4,#19,#27,#14,#80,Chosammil,22,None,0.9494631970452633,1499
1500,#8,#5,#2,#1,#9,#24,#8,#88,Ghagroishuth,12,None,45.796990640629005,1500
1501,#8,#15,#10,#0,#45,#94,#10,#131,Giakaunge,22,None,0.8178736435796972,1501
1502,#8,#15,#6,#7,#2,#122,#9,#130,Jothricearr,25,None,1.8004980579616303,1502
1503,#8,#15,#6,#4,#83,#122,#12,#67,Slothakno,25,None,1.4347452293997889,1503
1504,#0,#5,#6,#5,#29,#2,#6,#30,Boxxis,2,None,85.60516125524651,1504
1505,#8,#15,#8,#1,#20,#122,#1,#20,Kiolroltho,25,None,1.40182687468605,1505
1506,#8,#6,#0,#5,#2,#122,#10,#122,Crorkircha,16,None,37.4091088072165,1506
1507,#8,#15,#4,#4,#11,#57,#0,#40,Friostrea,22,None,0.7398541582936341,1507
1508,#1,#0,#0,#7,#80,#75,#2,#43,Sthretiggihr,2,None,85.15314566818171,1508
1509,#8,#5,#3,#6,#67,#109,#10,#23,Tintejou,12,None,46.53669188433467,1509
1510,#8,#15,#4,#5,#65,#119,#10,#101,Caubhuuzzuuz,22,None,0.7685916866275561,1510
1511,#8,#15,#7,#7,#29,#14,#1,#64,Vaarzerth,22,None,1.1055983554889803,1511
1512,#8,#8,#9,#3,#22,#62,#5,#57,Uhephrol,12,None,45.665456171630275,1512
1513,#1,#15,#4,#0,#29,#102,#11,#105,Crogezzi,11,None,52.298386996708416,1513
1514,#8,#4,#10,#1,#64,#122,#11,#17,Zamohr,16,None,37.42966844231182,1514
1515,#8,#15,#2,#2,#76,#90,#1,#1,Brublasoss,22,None,0.5753873533366192,1515
1516,#2,#15,#10,#1,#17,#3,#0,#5,Kiassummous,11,None,52.183258473729744,1516
1517,#8,#15,#6,#1,#40,#16,#2,#101,Pumordo,22,None,0.6411439022662986,1517
1518,#8,#15,#0,#4,#22,#59,#8,#120,Vralduz,22,None,0.38224962197223183,1518
1519,#8,#15,#6,#0,#61,#65,#5,#96,Aongokhoi,22,None,0.8383983299883522,1519
1520,#8,#15,#4,#3,#11,#122,#8,#49,Frougokhih,26,None,7.168910137710989,1520
1521,#8,#15,#4,#4,#15,#122,#1,#131,Sarsiah,25,None,1.4183121541947394,1521
1522,#8,#15,#1,#3,#68,#122,#2,#85,Blizzoknor,25,None,1.2703565379902488,1522
1523,#5,#15,#0,#2,#74,#70,#12,#48,Shiabbou,11,None,51.764129593795104,1523
1524,#8,#15,#3,#3,#85,#122,#6,#125,Thibhuu,25,None,1.6320272028676561,1524
1525,#4,#15,#9,#7,#55,#122,#4,#1,Sthruuhlaonge,15,None,42.31196063344555,1525
1526,#8,#15,#10,#5,#83,#34,#7,#36,Sthaszephrez,22,None,0.9165308671082226,1526
1527,#8,#15,#9,#6,#88,#99,#6,#61,Steagruuros,22,None,1.1014911188754415,1527
1528,#8,#3,#7,#0,#27,#122,#4,#89,Ozexul,16,None,37.93103215618523,1528
1529,#8,#15,#6,#7,#58,#122,#0,#8,Yiarean,25,None,1.8415893699510368,1529
1530,#8,#15,#7,#0,#67,#122,#12,#112,Chodhonne,25,None,1.7676241005485038,1530
1531,#8,#15,#6,#1,#35,#122,#10,#4,Phrocanthe,25,None,1.5909087572229388,1531
1532,#8,#15,#7,#6,#42,#104,#6,#98,Genthonteth,22,None,1.2782109899051373,1532
1533,#8,#7,#3,#0,#16,#101,#3,#106,Chijaa,12,None,46.676432614947885,1533
1534,#8,#15,#9,#0,#7,#61,#0,#66,Miszoiz,22,None,0.8343326116982295,1534
1535,#8,#15,#7,#2,#20,#109,#12,#127,Jakkaorr,22,None,0.563097699612054,1535
1536,#8,#15,#4,#3,#44,#66,#11,#0,Shoibhuh,22,None,0.5548778753209196,1536
1537,#8,#15,#9,#1,#64,#122,#7,#28,Shaaruuh,25,None,1.537504762793255,1537
1538,#8,#10,#8,#4,#29,#31,#4,#120,Frauphuu,12,None,45.8915130783314,1538
1539,#2,#15,#1,#4,#45,#118,#12,#83,Thridduzzuc,11,None,52.20793891103463,1539
1540,#1,#4,#8,#0,#40,#122,#3,#59,Sthiozze,5,None,74.52233042951649,1540
1541,#8,#8,#4,#5,#79,#92,#14,#12,Orzhantett,12,None,46.24079543709796,1541
1542,#8,#15,#4,#1,#54,#122,#9,#2,Ghikrox,25,None,1.6484475335558195,1542
1543,#8,#15,#10,#2,#63,#97,#2,#117,Chukuugruuh,22,None,0.2301472951354098,1543
1544,#8,#5,#4,#2,#14,#122,#0,#41,Tiukrouldaon,16,None,37.32277001714908,1544
1545,#0,#5,#2,#4,#88,#73,#14,#117,Sugitt,2,None,85.16956518107503,1545
1546,#8,#15,#3,#4,#20,#83,#3,#81,Hoihiszan,22,None,1.1344086494081749,1546
1547,#8,#15,#9,#4,#11,#122,#10,#62,Prelfeles,25,None,1.393678170355108,1547
1548,#8,#15,#3,#7,#87,#89,#7,#99,Bliundromoith,22,None,1.2905705292342382,1548
1549,#8,#15,#3,#1,#57,#122,#14,#43,Ithrahr,25,None,1.7512169321240518,1549
1550,#0,#15,#9,#2,#26,#53,#7,#82,Darphan,11,None,52.023013190754654,1550
1551,#8,#15,#9,#0,#56,#122,#10,#0,Dosselthi,25,None,1.5909042306135803,1551
1552,#8,#15,#10,#7,#3,#50,#3,#49,Cangith,22,None,0.9905380699352984,1552
1553,#8,#15,#9,#1,#86,#1,#12,#131,Achaobbel,22,None,0.616486893086503,1553
1554,#8,#15,#1,#6,#46,#106,#4,#97,Shruszuuxias,22,None,1.311095635214339,1554
1555,#8,#15,#8,#6,#50,#14,#1,#131,Kukrildou,22,None,0.9453012821253723,1555
1556,#8,#15,#9,#0,#54,#50,#6,#41,Griukheabha,22,None,0.953534261564199,1556
1557,#8,#15,#5,#1,#10,#62,#1,#83,Baothalrox,22,None,0.5877103098490795,1557
1558,#8,#15,#2,#2,#3,#54,#10,#62,Baodres,22,None,0.5219566403527509,1558
1559,#8,#5,#0,#7,#58,#122,#10,#9,Nurneado,16,None,37.47072933778901,1559
1560,#8,#15,#9,#2,#4,#73,#1,#124,Gralion,22,None,0.443852884794047,1560
1561,#8,#3,#8,#7,#52,#33,#0,#38,Dralnaoz,12,None,46.19562565436445,1561
1562,#5,#15,#1,#6,#32,#122,#7,#94,Nurriundu,15,None,42.89554890946633,1562
1563,#8,#5,#7,#4,#86,#111,#6,#103,Beasaomlaun,12,None,45.990120567909756,1563
1564,#8,#15,#1,#3,#45,#122,#3,#120,Causheaxxoun,25,None,1.775899428969154,1564
1565,#1,#15,#8,#6,#76,#122,#4,#87,Shriodhau,15,None,42.52155775395961,1565
1566,#8,#15,#10,#7,#7,#14,#3,#67,Breho,22,None,0.9083270716505776,1566
1567,#8,#1,#4,#1,#32,#58,#13,#128,Zonni,12,None,46.00244557748501,1567
1568,#8,#15,#6,#3,#65,#99,#8,#54,Fraulnaobriol,22,None,0.5671741089913374,1568
1569,#8,#15,#2,#2,#61,#45,#14,#80,Yittauth,22,None,0.48908597263885745,1569
1570,#8,#1,#6,#5,#65,#85,#0,#95,Suurchass,12,None,46.13395004069356,1570
1571,#0,#2,#8,#6,#2,#70,#0,#91,Xiurzastratt,2,None,85.73669243016693,1571
1572,#8,#15,#2,#3,#86,#2,#1,#51,Biomun,22,None,0.6247252177506015,1572
1573,#8,#15,#9,#7,#51,#122,#9,#24,Wrighonres,25,None,1.7429938133896716,1573
1574,#8,#15,#8,#7,#49,#122,#3,#55,Shuttio,25,None,1.8703918535828867,1574
1575,#8,#15,#5,#6,#20,#122,#14,#104,Khokux,25,None,1.6526041052575213,1575
1576,#8,#12,#8,#0,#25,#59,#4,#83,Leran,12,None,46.02711574135635,1576
1577,#8,#15,#7,#2,#16,#31,#12,#118,Crolfijen,22,None,0.6535005670885233,1577
1578,#1,#14,#3,#6,#47,#95,#12,#11,Blahaw,2,None,86.00789939828391,1578
1579,#8,#1,#1,#7,#79,#54,#11,#16,Gliubhuuh,12,None,46.384666015111144,1579
1580,#8,#15,#0,#3,#17,#20,#10,#61,Sothroz,22,None,0.4274148795560831,1580
1581,#8,#15,#7,#5,#23,#15,#2,#109,Wrolmiah,22,None,0.8672254794765099,1581
1582,#8,#15,#9,#5,#2,#33,#9,#31,Hiorkistreaw,22,None,0.9411829400513947,1582
1583,#8,#15,#9,#7,#43,#65,#2,#72,Glouxhealiul,22,None,0.7316080213351086,1583
1584,#8,#15,#8,#1,#5,#12,#1,#130,Luxxaon,22,None,0.5548071644406064,1584
1585,#8,#15,#7,#6,#71,#69,#11,#92,Sthrulre,22,None,1.1877830453941678,1585
1586,#8,#15,#8,#5,#22,#111,#12,#100,Xiasthih,22,None,0.5672127509832572,1586
1587,#8,#15,#6,#7,#70,#95,#14,#45,Lleadroi,22,None,1.0357682780730648,1587
1588,#8,#15,#0,#7,#20,#122,#12,#90,Koszorchorth,25,None,1.3525276552746113,1588
1589,#8,#15,#5,#1,#4,#111,#5,#73,Trixxistrur,22,None,0.513724482266768,1589
1590,#8,#0,#3,#2,#49,#102,#8,#84,Thriuxhixhia,12,None,46.0312435345075,1590
1591,#8,#6,#5,#0,#84,#104,#12,#58,Driszal,12,None,45.87917820759554,1591
1592,#2,#2,#6,#2,#64,#122,#2,#1,Ahiores,5,None,74.01688413183982,1592
1593,#8,#15,#3,#3,#35,#122,#7,#99,Bheadhiaphruth,25,None,1.788206758338292,1593
1594,#8,#15,#4,#0,#78,#122,#9,#129,Bhaaszephath,25,None,1.660740471232064,1594
1595,#8,#15,#4,#2,#33,#122,#0,#97,Praddultor,25,None,1.4059850932900664,1595
1596,#8,#15,#8,#2,#21,#28,#9,#113,Iurkaolmar,22,None,0.45621859334696296,1596
1597,#8,#15,#4,#7,#71,#43,#2,#38,Humahr,22,None,0.7275168162007586,1597
1598,#8,#15,#4,#5,#7,#122,#4,#69,Stutrethria,25,None,1.664877724583505,1598
1599,#8,#15,#3,#6,#65,#77,#12,#71,Tianeattioh,22,None,1.134391795572601,1599
1600,#7,#15,#5,#3,#86,#67,#0,#51,Waurnois,11,None,51.86685048437557,1600
1601,#8,#6,#0,#7,#77,#100,#2,#45,Wechos,12,None,45.84629808095859,1601
1602,#4,#15,#0,#0,#10,#43,#7,#15,Purtoxxus,11,None,52.19149844137322,1602
1603,#8,#15,#5,#0,#0,#122,#3,#115,Sexxox,25,None,1.6443485112005676,1603
1604,#8,#7,#6,#4,#59,#42,#6,#7,Wretreakroith,12,None,46.17915928503845,1604
1605,#8,#15,#6,#2,#25,#37,#7,#30,Wreamor,22,None,0.7028080086041165,1605
1606,#8,#15,#10,#0,#70,#122,#1,#62,Wruurziphrihr,25,None,1.660747875267691,1606
1607,#8,#15,#6,#5,#81,#122,#6,#119,Sthamaoh,25,None,1.7758352935643738,1607
1608,#8,#15,#3,#4,#39,#7,#10,#85,Vonti,22,None,0.928882596149979,1608
1609,#8,#15,#2,#2,#75,#121,#11,#12,Paggagourm,22,None,0.4973033295871437,1609
1610,#8,#9,#7,#7,#22,#122,#4,#31,Sthuxtruba,16,None,37.90227571602646,1610
1611,#8,#15,#8,#6,#76,#17,#4,#52,Haphruurth,22,None,1.0521791556769649,1611
1612,#8,#15,#0,#3,#40,#50,#11,#33,Dorchibaus,22,None,0.27946172558550375,1612
1613,#8,#8,#6,#4,#43,#122,#10,#34,Grithogrez,16,None,37.63926062576818,1613
1614,#8,#15,#8,#7,#66,#29,#14,#46,Khiaphios,22,None,0.8754761324615958,1614
1615,#0,#15,#5,#1,#24,#122,#4,#80,Withriorni,15,None,42.21335356270879,1615
1616,#8,#15,#6,#4,#15,#85,#4,#73,Restruu,22,None,0.8220154117716958,1616
1617,#8,#15,#4,#7,#48,#53,#1,#88,Gralmaphrux,22,None,0.9206927821193448,1617
1618,#8,#1,#3,#2,#31,#60,#14,#122,Modraldi,12,None,45.9531233397582,1618
1619,#8,#15,#1,#3,#16,#76,#6,#37,Toinsoi,22,None,0.7767971212328793,1619
1620,#8,#5,#2,#1,#22,#122,#2,#79,Uuzzoliaz,16,None,37.183062586130674,1620
1621,#8,#15,#1,#1,#24,#38,#1,#81,Praushearahr,22,None,0.9822643899678897,1621
1622,#8,#15,#6,#6,#24,#26,#10,#62,Prarzhilfoth,22,None,1.2946633823656748,1622
1623,#4,#15,#8,#4,#16,#122,#4,#127,Mubagroutt,15,None,42.08593702141276,1623
1624,#8,#15,#4,#6,#43,#122,#4,#53,Sthiddirsiohr,25,None,1.9484775239609837,1624
1625,#7,#15,#0,#0,#51,#122,#11,#112,Xaokoustruurr,15,None,41.921527772097136,1625
1626,#8,#11,#7,#6,#31,#14,#8,#19,Vuuniukrun,12,None,46.507972027266234,1626
1627,#8,#15,#7,#1,#25,#35,#0,#11,Dhuuhrou,22,None,0.9658198066999244,1627
1628,#8,#15,#0,#1,#4,#12,#9,#117,Tubrott,22,None,0.575358993627674,1628
1629,#8,#15,#4,#1,#32,#102,#11,#19,Wreralditt,22,None,0.6987089900805673,1629
1630,#2,#15,#6,#0,#74,#122,#3,#115,Uguss,15,None,42.62426713556485,1630
1631,#8,#15,#0,#0,#39,#15,#7,#88,Glaulliostraon,22,None,0.6904751872818143,1631
1632,#8,#6,#5,#3,#46,#120,#14,#105,Ghuknodduth,12,None,45.57092715325218,1632
1633,#8,#15,#2,#0,#16,#98,#12,#49,Slakhol,22,None,0.7973522371085567,1633
1634,#8,#15,#3,#6,#26,#122,#1,#108,Chiodrophrus,25,None,2.149850291658702,1634
1635,#8,#15,#4,#4,#32,#102,#5,#128,Sthraajuthror,22,None,0.5302274432588151,1635
1636,#8,#15,#1,#5,#59,#76,#2,#32,Lliassophras,22,None,0.8877834670309016,1636
1637,#8,#13,#8,#3,#52,#8,#10,#131,Couldil,12,None,45.76409407516638,1637
1638,#8,#15,#10,#3,#21,#48,#7,#19,Churzirzhun,22,None,0.6329294201898125,1638
1639,#8,#15,#5,#2,#2,#122,#13,#85,Aunnaz,26,Game Token,39.94786623532465,1639
1640,#8,#15,#2,#2,#6,#13,#1,#72,Houxxiah,22,None,0.5671699952023298,1640
1641,#8,#12,#10,#5,#84,#91,#10,#4,Ziahaw,12,None,45.99832929677586,1641
1642,#8,#15,#0,#0,#44,#43,#9,#21,Gaukrodaoth,22,None,0.8630861749781189,1642
1643,#8,#15,#3,#2,#21,#36,#6,#21,Wruucaddio,22,None,0.7069308712662055,1643
1644,#8,#15,#6,#0,#60,#1,#12,#123,Blixtredux,22,None,1.0480715024113727,1644
1645,#8,#15,#4,#7,#75,#122,#5,#103,Ghoindraa,25,Game Token,34.51393525851779,1645
1646,#3,#15,#0,#6,#28,#79,#8,#120,Taolphuulphoun,11,None,52.46272595498886,1646
1647,#8,#15,#10,#5,#1,#115,#4,#39,Kuudheh,22,None,0.8137688679228354,1647
1648,#8,#15,#5,#5,#37,#111,#4,#130,Droiblerrirm,22,None,0.5836302015082215,1648
1649,#8,#15,#6,#4,#44,#122,#13,#46,Zeanteammo,25,Game Token,34.452304856019424,1649
1650,#8,#6,#8,#0,#15,#49,#3,#27,Ishiulphao,12,None,46.18328132333707,1650
1651,#8,#2,#6,#1,#82,#122,#8,#47,Tourphuurlouh,16,None,37.60227984355832,1651
1652,#8,#15,#0,#6,#29,#49,#11,#93,Bliltothrorm,22,None,0.8589994887897218,1652
1653,#8,#15,#0,#6,#55,#88,#7,#89,Puknox,22,None,0.9411858182987424,1653
1654,#8,#15,#9,#2,#41,#22,#2,#27,Groilphil,22,None,0.29179865659141785,1654
1655,#1,#15,#5,#2,#61,#122,#5,#122,Froillealdaoh,15,None,41.65032286689592,1655
1656,#8,#7,#3,#4,#71,#74,#10,#96,Sthithaa,12,None,46.14215876746135,1656
1657,#8,#15,#4,#5,#76,#122,#10,#63,Phaugoldo,25,Game Token,34.5098177414459,1657
1658,#8,#15,#4,#5,#26,#96,#0,#106,Centak,22,None,0.8919174345148124,1658
1659,#2,#15,#9,#2,#29,#26,#13,#4,Kegiuddiah,11,None,51.9778138100336,1659
1660,#8,#15,#7,#2,#61,#36,#2,#52,Nordiblahr,22,None,0.4233031184314993,1660
1661,#0,#15,#0,#1,#36,#26,#8,#9,Yoilthaolnen,11,None,52.07231570196363,1661
1662,#8,#15,#9,#0,#37,#9,#0,#117,Krissuuz,22,None,0.8425347599798673,1662
1663,#8,#15,#2,#6,#41,#66,#10,#43,Stauxhiommia,22,None,1.0028232036191382,1663
1664,#8,#10,#6,#6,#17,#62,#12,#74,Hohlautroith,12,None,46.438091796693634,1664
1665,#8,#10,#2,#4,#28,#78,#6,#26,Akhu,12,None,46.02711656298288,1665
1666,#8,#0,#2,#3,#48,#41,#8,#42,Wrughott,12,None,45.8463034274611,1666
1667,#8,#15,#9,#4,#68,#82,#4,#85,Gruuszeaz,22,None,0.6493801696709692,1667
1668,#8,#15,#8,#7,#67,#26,#5,#105,Arsol,22,None,0.6740659565802287,1668
1669,#8,#15,#4,#0,#42,#122,#0,#3,Drelful,25,Game Token,34.61666601345195,1669
1670,#6,#15,#2,#4,#63,#122,#7,#17,Sthreaxxol,15,None,42.33662956396477,1670
1671,#7,#5,#4,#6,#12,#122,#11,#93,Orkuphrarth,5,None,74.399071275345,1671
1672,#3,#11,#8,#1,#73,#76,#14,#63,Sthege,2,None,85.44902937299985,1672
1673,#8,#15,#1,#0,#72,#122,#6,#33,Riru,25,Game Token,34.73586355454661,1673
1674,#8,#15,#5,#3,#12,#43,#6,#57,Wrikukrass,22,None,0.509678083512909,1674
1675,#3,#15,#3,#5,#27,#122,#0,#71,Chucobouz,15,None,42.66950227446538,1675
1676,#8,#15,#1,#7,#42,#30,#9,#45,Phumlelthaa,22,None,1.1795895272017913,1676
1677,#8,#15,#4,#3,#58,#102,#9,#31,Slaostroistrios,22,None,0.7069436122250818,1677
1678,#7,#15,#2,#3,#34,#122,#2,#4,Pluuthruultha,15,None,41.80645309640149,1678
1679,#8,#2,#1,#6,#16,#22,#11,#59,Pruuzoz,12,None,46.5737215851631,1679
1680,#8,#15,#7,#1,#59,#40,#8,#88,Eallauxio,22,None,0.8466206245417274,1680
1681,#8,#15,#2,#1,#16,#27,#7,#70,Naxhiuthul,22,None,0.8754004947414536,1681
1682,#8,#15,#4,#3,#47,#44,#0,#43,Wouchion,22,None,0.5836524009339912,1682
1683,#8,#15,#3,#5,#8,#78,#4,#40,Sthabra,22,None,1.2371389938027537,1683
1684,#8,#14,#2,#6,#23,#29,#0,#25,Curse,12,None,46.52440345812344,1684
1685,#8,#15,#9,#4,#51,#70,#4,#129,Nedraulrean,22,None,0.5671650622500227,1685
1686,#8,#15,#1,#6,#75,#122,#3,#115,Sthrazzeth,25,None,2.2156368478382578,1686
1687,#8,#13,#4,#7,#49,#13,#0,#54,Uunthaondrin,12,None,46.4462799698432,1687
1688,#8,#15,#0,#5,#78,#97,#2,#2,Thriophottoul,22,None,0.4233302509920381,1688
1689,#8,#15,#6,#5,#6,#122,#2,#46,Vaadraalmio,25,None,1.5086780249394451,1689
1690,#8,#15,#10,#7,#22,#11,#7,#76,Dhaodioh,22,None,0.9535490611509684,1690
1691,#8,#15,#4,#5,#18,#47,#9,#124,Strolmeseth,22,None,0.9329968244349489,1691
1692,#8,#15,#1,#6,#88,#51,#11,#11,Rearlaukroi,22,None,1.0891521293328654,1692
1693,#8,#15,#8,#0,#45,#122,#1,#61,Oinnoigian,25,None,1.6237477624826184,1693
1694,#8,#0,#1,#6,#39,#50,#6,#128,Souhialmen,12,None,46.51617376446091,1694
1695,#6,#15,#7,#4,#61,#114,#2,#96,Drousiothon,11,None,52.27368682805044,1695
1696,#8,#15,#7,#3,#46,#122,#14,#107,Zauhisthous,25,None,1.4717593200538628,1696
1697,#8,#15,#5,#5,#56,#18,#5,#86,Stoibbaun,22,None,0.45621160222291784,1697
1698,#8,#12,#7,#3,#71,#64,#11,#58,Wrulfeldutt,12,None,45.858631316287244,1698
1699,#8,#15,#0,#1,#46,#122,#4,#67,Heatreah,26,None,7.238783796548534,1699
1700,#8,#15,#9,#5,#68,#77,#1,#122,Hummarm,22,None,0.7685629088980921,1700
1701,#8,#15,#3,#7,#71,#12,#13,#21,Hedhe,22,None,1.1220688405198374,1701
1702,#8,#15,#4,#7,#41,#122,#9,#49,Glursaus,25,None,1.8005140877074297,1702
1703,#8,#15,#4,#6,#19,#59,#6,#105,Wretuz,22,None,1.1303014113349399,1703
1704,#8,#5,#10,#0,#74,#0,#4,#112,Graulraudheath,12,None,45.953098266646634,1704
1705,#8,#9,#10,#0,#81,#122,#13,#83,Uldin,16,None,37.65567232499862,1705
1706,#8,#15,#7,#3,#78,#77,#11,#71,Sauttoukhi,22,None,0.5219369096382948,1706
1707,#8,#15,#4,#6,#62,#122,#8,#31,Aukursaun,25,None,1.8087166487181874,1707
1708,#8,#15,#8,#4,#74,#122,#8,#45,Krughouss,25,None,1.245688839728375,1708
1709,#8,#15,#6,#5,#82,#67,#13,#0,Daolthios,22,None,0.9124396597843282,1709
1710,#8,#4,#2,#2,#18,#41,#7,#7,Sliandocarth,12,None,45.84630383882175,1710
1711,#8,#4,#7,#6,#21,#122,#11,#106,Crilferm,16,None,37.918728110859,1711
1712,#8,#12,#10,#2,#23,#122,#14,#1,Plouhloidhou,16,None,37.3022231258408,1712
1713,#8,#15,#5,#3,#30,#37,#4,#97,Chousaamle,22,None,0.5301982537125416,1713
1714,#0,#15,#4,#0,#35,#76,#5,#86,Sakre,11,None,52.33948078060221,1714
1715,#8,#15,#4,#3,#84,#18,#12,#71,Strurchul,22,None,0.38226113085622676,1715
1716,#8,#15,#9,#3,#42,#56,#8,#44,Chioszaoth,22,None,0.4808468251622187,1716
1717,#8,#15,#3,#1,#1,#122,#7,#118,Sliudhe,25,None,1.9155867109788942,1717
1718,#8,#15,#6,#2,#55,#45,#0,#47,Niokroixhes,22,None,0.5836265029115713,1718
1719,#8,#4,#10,#0,#54,#95,#13,#10,Tauntekhean,12,None,46.133940587426835,1719
1720,#8,#15,#6,#0,#87,#36,#10,#110,Cralrel,22,None,0.8343034265310448,1720
1721,#8,#13,#10,#3,#85,#69,#9,#120,Thultearzos,12,None,45.965476301695915,1721
1722,#8,#15,#0,#7,#61,#118,#0,#27,Dixxuknoss,22,None,0.6987188550728713,1722
1723,#8,#15,#7,#3,#54,#98,#7,#116,Vinduhr,22,None,0.9617290103717604,1723
1724,#8,#15,#2,#2,#2,#14,#3,#41,Kupharr,22,None,0.6411702120142971,1724
1725,#8,#6,#2,#6,#28,#73,#8,#2,Sialphao,12,None,46.23259904111439,1725
1726,#8,#8,#8,#3,#55,#19,#0,#60,Viurniol,12,None,45.71478827635648,1726
1727,#8,#13,#0,#4,#42,#105,#1,#47,Srioggaw,12,None,45.801112266289735,1727
1728,#8,#15,#2,#4,#17,#122,#8,#95,Srikros,25,None,1.2950049145263147,1728
1729,#8,#15,#10,#7,#74,#8,#4,#95,Phouzio,22,None,0.8713191541432525,1729
1730,#8,#12,#8,#5,#14,#122,#9,#78,Traaburzho,16,None,37.63924295149207,1730
